t_id;t_이름;개발용;요구레벨;제한레벨;아이템레벨;t_사용클래스;t_랜덤적용클래스;t_사용가능성별;등급;t_장착파츠;t_무기타입;t_공격거리타입;t_속성타입;게이지 증가량;사정거리;공대공 사정거리;물리_최소공격력;물리_최대공격력;발사체_속도;공격속도;내구도;매입가;처분가;물리_명중력;마법_명중력;물리_크리티컬확률;마법_크리티컬확률;물리_크리티컬데미지률;마법_크리티컬데미지률;무기막기확률;t_장착효과1;t_장착효과2;t_장착효과3;t_장착효과4;랜덤옵션적용여부;랜덤옵션개수_최소;랜덤옵션개수_최대;t_옵션적용비율;드랍시슬롯적용여부;봉인된펠로우장착슬롯수_최소;봉인된펠로우장착슬롯수_최대;제작봉인슬롯_최소;제작봉인슬롯_최대;t_제작대성공_봉인슬롯;가변 항목 최소;가변 항목 최대;봉인된펠로우장착슬롯수;t_영혼석슬롯1;t_영혼석슬롯2;t_영혼석슬롯3;강화제한;t_강화확률;드랍불가;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;t_귀속대상;귀속해제횟수;t_사용제한;염색여부;t_판매대행분류;t_스킬효과;드랍시레벨검사무시;사용기간;t_gradeupcodekey;t_gradeupresult;t_분해아이디;t_추출아이디;useleveloption;levelweight;overrisemax;t_overriseid;t_overriseid2;t_overriseid3;contentslevel;통합채널사용불가;리버스강화제한;awakencheck;t_wakenbead;t_wakenbead2;lvup;itemexp;봉인석중복장착여부;charge_weapon;max_charge;t_overrisematid1;t_overrisematid2
WE7_006_5_00001;Awakened Divine Bow;0.000000;72.000000;0.000000;201.000000;AC;AC;*;7.000000;we;b1;ra;no;0.000000;20.000000;0.000000;4308.000000;7385.000000;40.000000;1.400000;55.000000;506000.000000;25300.000000;1.000000;1.000000;0.000000;3.000000;0.500000;0.500000;1.000000;(마법물리공격력%,15);(무기극대화데미지+,5);(배후공격데미지%,10);(PK공격력%,200);1.000000;4.000000;4.000000;2500,2500,2500,2500;1.000000;4.000000;4.000000;4.000000;4.000000;4;0.000000;0.000000;2.000000;R;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_108;awakdivinewp1.1;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;AMythic_All;we_7_60;0.000000;0.000000;10.000000;CO_OR_A60_0001;CO_OR_A60_0002;*;72.000000;0.000000;5.000000;1.000000;MA_18_0010;MA_18_0010;30.000000;5870.000000;1.000000;1.000000;12000.000000;WE7_006_5_00001;MA_13_10555
WE9_006_5_00001;Awakened Divine Crossbow;0.000000;72.000000;0.000000;201.000000;WR_GD_AC_TF_PR_WZ_DO_MG;*;*;7.000000;bwe;c2;ra;no;0.000000;30.000000;70.000000;4042.000000;8473.000000;70.000000;2.000000;30.000000;350132.000000;17506.000000;1.000000;1.000000;0.100000;0.100000;0.700000;0.700000;1.000000;(최대HP%,25);(모든공격력%,7.5);(이동속도%,35);(PK공격력%,200);1.000000;4.000000;4.000000;2500,2500,2500,2500;1.000000;4.000000;4.000000;4.000000;4.000000;4;0.000000;0.000000;2.000000;R;N;N;20.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_112;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;AMythic_All;we_7_60;0.000000;0.000000;10.000000;CO_OR_A60_0001;CO_OR_A60_0002;*;72.000000;0.000000;5.000000;1.000000;MA_18_0010;MA_18_0010;30.000000;5870.000000;1.000000;0.000000;0.000000;WE9_006_5_00001;MA_13_10555
WE8_007_5_00001;Awakened Divine Lance;0.000000;72.000000;0.000000;201.000000;WR_GD_AC_TF_PR_WZ_DO_MG;*;*;7.000000;bwe;l2;me;no;0.000000;1.000000;0.000000;3767.000000;7828.000000;0.000000;1.500000;100.000000;350132.000000;17506.000000;1.000000;1.000000;0.050000;0.050000;0.500000;0.500000;1.000000;(최대HP%,25);(모든공격력%,7.5);(이동속도%,35);(PK공격력%,200);1.000000;4.000000;4.000000;2500,2500,2500,2500;1.000000;4.000000;4.000000;4.000000;4.000000;4;0.000000;0.000000;2.000000;R;N;N;20.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_111;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;AMythic_All;we_7_60;0.000000;0.000000;10.000000;CO_OR_A60_0001;CO_OR_A60_0002;*;72.000000;0.000000;5.000000;1.000000;MA_18_0010;MA_18_0010;30.000000;5870.000000;1.000000;0.000000;0.000000;WE8_007_5_00001;MA_13_10555
WE11_008_5_00001;Awakened Divine Wand;0.000000;72.000000;0.000000;201.000000;DO;DO;*;7.000000;we;W1;ra;no;0.000000;20.000000;0.000000;5153.000000;8954.000000;12.000000;1.500000;55.000000;502194.000000;25109.000000;1.000000;1.000000;0.000000;1.000000;0.300000;0.300000;1.000000;(마법물리공격력%,15);(무기극대화데미지+,5);(최대HP%,8);(PK공격력%,200);1.000000;4.000000;4.000000;2500,2500,2500,2500;1.000000;4.000000;4.000000;4.000000;4.000000;4;0.000000;0.000000;2.000000;R;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_108;awakdivinewp2.1;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;AMythic_All;we_7_60;0.000000;0.000000;10.000000;CO_OR_A60_0001;CO_OR_A60_0002;*;72.000000;0.000000;5.000000;1.000000;MA_18_0010;MA_18_0010;30.000000;5870.000000;1.000000;1.000000;24000.000000;WE11_008_5_00001;MA_13_10555
EW4_d27_0_0001;다이너마이트;1.000000;1.000000;0.000000;1.000000;WR_GD_AC_TF_PR_WZ_DO_MG;*;*;1.000000;we;d1;me;no;0.000000;1.000000;0.700000;1.000000;1.000000;0.000000;0.800000;30.000000;5.000000;1.000000;1.000000;1.000000;1.000000;0.000000;0.500000;1.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_101;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;0.000000;*;*;30.000000;100.000000;1.000000;0.000000;0.000000;*;*
EW1_d27_0_0002;화룡군단의 대검;1.000000;1.000000;0.000000;1.000000;WR_GD_AC_TF_PR_WZ_DO_MG;*;*;1.000000;we;s2;me;no;0.000000;1.000000;0.000000;1.000000;1.000000;0.000000;1.500000;35.000000;6.000000;1.000000;1.000000;1.000000;3.000000;0.000000;0.500000;1.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_111;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;0.000000;*;*;30.000000;100.000000;1.000000;0.000000;0.000000;*;*
EW3_d27_0_0003;아라크네의 낫;1.000000;1.000000;0.000000;1.000000;WR_GD_AC_TF_PR_WZ_DO_MG;*;*;1.000000;we;H2;me;no;0.000000;1.000000;1.000000;1.000000;1.000000;0.000000;0.300000;40.000000;5.000000;1.000000;1.000000;1.000000;3.000000;0.000000;0.500000;1.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;*;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;0.000000;*;*;30.000000;100.000000;1.000000;0.000000;0.000000;*;*
EW3_d27_0_0004;광산 곡괭이;1.000000;1.000000;0.000000;1.000000;WR_GD_AC_TF_PR_WZ_DO_MG;*;*;1.000000;we;H2;me;no;0.000000;1.000000;0.700000;1.000000;1.000000;0.000000;1.200000;30.000000;5.000000;1.000000;1.000000;1.000000;1.000000;0.000000;0.500000;1.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_101;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;0.000000;*;*;30.000000;100.000000;1.000000;0.000000;0.000000;*;*
EW0_d27_0_0001;광신도 한손검;1.000000;1.000000;0.000000;1.000000;WR_GD_AC_TF_PR_WZ_DO_MG;*;*;1.000000;we;s1;me;no;0.000000;1.000000;0.700000;1.000000;1.000000;0.000000;1.000000;30.000000;5.000000;1.000000;1.000000;1.000000;1.000000;0.000000;0.500000;1.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_101;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;0.000000;*;*;30.000000;100.000000;1.000000;0.000000;0.000000;*;*
EW3_d27_0_0001;광신도 양손 망치;1.000000;1.000000;0.000000;1.000000;WR_GD_AC_TF_PR_WZ_DO_MG;*;*;1.000000;we;H2;me;no;0.000000;1.000000;0.700000;1.000000;1.000000;0.000000;1.500000;30.000000;5.000000;1.000000;1.000000;1.000000;1.000000;0.000000;0.500000;1.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_101;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;0.000000;*;*;30.000000;100.000000;1.000000;0.000000;0.000000;*;*
EW4_d27_0_0002;광신도 단검;1.000000;1.000000;0.000000;1.000000;WR_GD_AC_TF_PR_WZ_DO_MG;*;*;1.000000;we;d1;me;no;0.000000;1.000000;0.700000;1.000000;1.000000;0.000000;0.800000;30.000000;5.000000;1.000000;1.000000;1.000000;1.000000;0.000000;0.500000;1.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_101;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;0.000000;*;*;30.000000;100.000000;1.000000;0.000000;0.000000;*;*
EW6_d27_0_0001;광신도 지팡이;1.000000;1.000000;0.000000;1.000000;WR_GD_AC_TF_PR_WZ_DO_MG;*;*;1.000000;we;m2;ra;no;0.000000;20.000000;0.700000;1.000000;1.000000;40.000000;1.200000;30.000000;5.000000;1.000000;1.000000;1.000000;1.000000;0.000000;0.500000;1.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_101;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;0.000000;*;*;30.000000;100.000000;1.000000;0.000000;0.000000;*;*
EW7_d27_0_0001;광신도 활;1.000000;1.000000;0.000000;1.000000;WR_GD_AC_TF_PR_WZ_DO_MG;*;*;1.000000;we;b2;ra;no;0.000000;20.000000;0.700000;1.000000;1.000000;50.000000;1.300000;30.000000;5.000000;1.000000;1.000000;1.000000;1.000000;0.000000;0.500000;1.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_101;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;0.000000;*;*;30.000000;100.000000;1.000000;0.000000;0.000000;*;*
WE0_001_5_8001;Demonite Sword;0.000000;80.000000;0.000000;135.000000;GD;GD;*;7.000000;we;s1;me;no;0.000000;1.000000;0.000000;8268.000000;11804.000000;0.000000;1.000000;45.000000;558012.000000;55701.000000;1.000000;1.000000;1.000000;0.000000;0.500000;0.300000;1.000000;(무기물리공격력%,21);(PK공격력%,240);(무기극대화데미지+,5);(최대HP%,12);1.000000;4.000000;4.000000;2500,2500,2500,2500;1.000000;4.000000;4.000000;4.000000;4.000000;4;0.000000;0.000000;2.000000;R;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_101;belwe.1;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;AMythic_All;we_7_60;0.000000;0.000000;12.000000;CO_OR_A80_0001;CO_OR_A80_0002;*;80.000000;0.000000;5.000000;1.000000;MA_18_0014;MA_18_0014;30.000000;5870.000000;1.000000;1.000000;15000.000000;MA_13_1064;MA_13_1064
WE4_002_5_8001;Demonite Dagger;0.000000;80.000000;0.000000;135.000000;TF;TF;*;7.000000;we;d1;me;no;0.000000;1.000000;0.000000;5214.000000;7648.000000;0.000000;0.800000;40.000000;530102.000000;26505.000000;1.000000;1.000000;5.000000;0.000000;0.800000;0.800000;1.000000;(무기물리공격력%,7);(PK공격력%,130);(무기극대화데미지+,2.5);(최대HP%,2.0);1.000000;4.000000;4.000000;2500,2500,2500,2500;1.000000;4.000000;4.000000;4.000000;4.000000;4;0.000000;0.000000;2.000000;R;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_107;belwe.1;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;AMythic_All;we_7_60;0.000000;0.000000;12.000000;CO_OR_A80_0001;CO_OR_A80_0002;*;80.000000;0.000000;5.000000;1.000000;MA_18_0014;MA_18_0014;30.000000;5870.000000;1.000000;1.000000;7000.000000;MA_13_1064;MA_13_1064
WE6_003_5_8001;Demonite Staff;0.000000;80.000000;0.000000;135.000000;WZ;WZ;*;7.000000;we;m2;ra;no;0.000000;20.000000;0.000000;10822.000000;19068.000000;12.000000;2.000000;55.000000;753290.000000;37664.000000;1.000000;1.000000;0.000000;3.000000;0.500000;0.500000;1.000000;(마법물리공격력%,21);(PK공격력%,240);(무기극대화데미지+,5);(최대HP%,8);1.000000;4.000000;4.000000;2500,2500,2500,2500;1.000000;4.000000;4.000000;4.000000;4.000000;4;0.000000;0.000000;2.000000;R;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_109;belwe.1;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;AMythic_All;we_7_60;0.000000;0.000000;12.000000;CO_OR_A80_0001;CO_OR_A80_0002;*;80.000000;0.000000;5.000000;1.000000;MA_18_0014;MA_18_0014;30.000000;5870.000000;1.000000;1.000000;24000.000000;MA_13_1064;MA_13_1064
WE1_004_5_8001;Demonite Greatsword;0.000000;80.000000;0.000000;135.000000;WR;WR;*;7.000000;we;s2;me;no;0.000000;1.000000;0.000000;9062.000000;12994.000000;0.000000;1.000000;35.000000;836976.000000;41848.000000;1.000000;1.000000;3.000000;0.000000;0.500000;0.500000;1.000000;(무기물리공격력%,21);(PK공격력%,240);(무기극대화데미지+,5);(최대HP%,12);1.000000;4.000000;4.000000;2500,2500,2500,2500;1.000000;4.000000;4.000000;4.000000;4.000000;4;0.000000;0.000000;2.000000;R;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_102;belwe.1;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;AMythic_All;we_7_60;0.000000;0.000000;12.000000;CO_OR_A80_0001;CO_OR_A80_0002;*;80.000000;0.000000;5.000000;1.000000;MA_18_0014;MA_18_0014;30.000000;5870.000000;1.000000;1.000000;5000.000000;MA_13_1064;MA_13_1064
WE5_005_5_8001;Demonite Scepter;0.000000;80.000000;0.000000;135.000000;PR;PR;*;7.000000;we;m1;ra;no;0.000000;20.000000;0.000000;7918.000000;13678.000000;12.000000;1.500000;55.000000;502194.000000;25109.000000;1.000000;1.000000;0.000000;1.000000;0.300000;0.300000;1.000000;(마법물리공격력%,21);(PK공격력%,240);(무기극대화데미지+,5);(최대HP%,12);1.000000;4.000000;4.000000;2500,2500,2500,2500;1.000000;4.000000;4.000000;4.000000;4.000000;4;0.000000;0.000000;2.000000;R;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_108;belwe.1;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;AMythic_All;we_7_60;0.000000;0.000000;12.000000;CO_OR_A80_0001;CO_OR_A80_0002;*;80.000000;0.000000;5.000000;1.000000;MA_18_0014;MA_18_0014;30.000000;5870.000000;1.000000;1.000000;10000.000000;MA_13_1064;MA_13_1064
WE7_006_5_8001;Demonite Bow;0.000000;80.000000;0.000000;135.000000;AC;AC;*;7.000000;we;b1;ra;no;0.000000;20.000000;0.000000;7180.000000;12308.000000;40.000000;1.400000;55.000000;506000.000000;25300.000000;1.000000;1.000000;0.000000;3.000000;0.500000;0.500000;1.000000;(마법물리공격력%,21);(PK공격력%,240);(무기극대화데미지+,5);(최대HP%,8);1.000000;4.000000;4.000000;2500,2500,2500,2500;1.000000;4.000000;4.000000;4.000000;4.000000;4;0.000000;0.000000;2.000000;R;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_108;belwe.1;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;AMythic_All;we_7_60;0.000000;0.000000;12.000000;CO_OR_A80_0001;CO_OR_A80_0002;*;80.000000;0.000000;5.000000;1.000000;MA_18_0014;MA_18_0014;30.000000;5870.000000;1.000000;1.000000;12000.000000;MA_13_1064;MA_13_1064
WE9_006_5_8001;Demonite Crossbow;0.000000;80.000000;0.000000;135.000000;WR_GD_AC_TF_PR_WZ_DO_MG;*;*;7.000000;bwe;c2;ra;no;0.000000;30.000000;70.000000;6736.000000;14122.000000;70.000000;2.000000;30.000000;350132.000000;17506.000000;1.000000;1.000000;0.100000;0.100000;0.700000;0.700000;1.000000;(최대HP%,30);(모든공격력%,8);(PK공격력%,240);(allstat+,50);1.000000;4.000000;4.000000;2500,2500,2500,2500;1.000000;4.000000;4.000000;4.000000;4.000000;4;0.000000;0.000000;2.000000;R;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_112;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;AMythic_All;*;0.000000;0.000000;12.000000;CO_OR_A80_0001;CO_OR_A80_0002;*;80.000000;0.000000;5.000000;0.000000;*;*;30.000000;5870.000000;1.000000;0.000000;0.000000;MA_13_1064;MA_13_1064
WE8_007_5_8001;Demonite Lance;0.000000;80.000000;0.000000;135.000000;WR_GD_AC_TF_PR_WZ_DO_MG;*;*;7.000000;bwe;l2;me;no;0.000000;1.000000;0.000000;6278.000000;13046.000000;0.000000;1.500000;100.000000;350132.000000;17506.000000;1.000000;1.000000;0.050000;0.050000;0.500000;0.500000;1.000000;(최대HP%,30);(모든공격력%,8);(PK공격력%,240);(allstat+,50);1.000000;4.000000;4.000000;2500,2500,2500,2500;1.000000;4.000000;4.000000;4.000000;4.000000;4;0.000000;0.000000;2.000000;R;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_111;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;AMythic_All;*;0.000000;0.000000;12.000000;CO_OR_A80_0001;CO_OR_A80_0002;*;80.000000;0.000000;5.000000;0.000000;*;*;30.000000;5870.000000;1.000000;0.000000;0.000000;MA_13_1064;MA_13_1064
WE11_008_5_8001;Demonite Wand;0.000000;80.000000;0.000000;135.000000;DO;DO;*;7.000000;we;W1;ra;no;0.000000;20.000000;0.000000;8588.000000;14924.000000;12.000000;1.500000;55.000000;502194.000000;25109.000000;1.000000;1.000000;0.000000;1.000000;0.300000;0.300000;1.000000;(마법물리공격력%,21);(PK공격력%,240);(무기극대화데미지+,5);(최대HP%,12);1.000000;4.000000;4.000000;2500,2500,2500,2500;1.000000;4.000000;4.000000;4.000000;4.000000;4;0.000000;0.000000;2.000000;R;N;N;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_108;belwe.1;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;AMythic_All;*;0.000000;0.000000;12.000000;CO_OR_A80_0001;CO_OR_A80_0002;*;80.000000;0.000000;5.000000;1.000000;MA_18_0014;MA_18_0014;30.000000;5870.000000;1.000000;1.000000;24000.000000;MA_13_1064;MA_13_1064
EW3_d27_0_0005;광산 곡괭이 (여자용);1.000000;1.000000;0.000000;1.000000;WR_GD_AC_TF_PR_WZ_DO_MG;*;*;1.000000;we;H2;me;no;0.000000;1.000000;0.700000;1.000000;1.000000;0.000000;1.200000;30.000000;5.000000;1.000000;1.000000;1.000000;1.000000;0.000000;0.500000;1.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_101;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;0.000000;*;*;30.000000;100.000000;1.000000;0.000000;0.000000;*;*
EW6_d27_0_0002;광신도 지팡이 (여자용);1.000000;1.000000;0.000000;1.000000;WR_GD_AC_TF_PR_WZ_DO_MG;*;*;1.000000;we;m2;ra;no;0.000000;20.000000;0.700000;1.000000;1.000000;40.000000;1.300000;30.000000;5.000000;1.000000;1.000000;1.000000;1.000000;0.000000;0.500000;1.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_101;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;0.000000;*;*;30.000000;100.000000;1.000000;0.000000;0.000000;*;*
EW6_d27_0_0003;광신도 지팡이 (근접 남자용);1.000000;1.000000;0.000000;1.000000;WR_GD_AC_TF_PR_WZ_DO_MG;*;*;1.000000;we;m2;me;no;0.000000;1.000000;0.000000;1.000000;1.000000;0.000000;1.200000;30.000000;5.000000;1.000000;1.000000;1.000000;1.000000;0.000000;0.500000;1.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_101;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;0.000000;*;*;30.000000;100.000000;1.000000;0.000000;0.000000;*;*
EW6_d27_0_0004;광신도 지팡이 (근접 여자용);1.000000;1.000000;0.000000;1.000000;WR_GD_AC_TF_PR_WZ_DO_MG;*;*;1.000000;we;m2;me;no;0.000000;1.000000;0.000000;1.000000;1.000000;0.000000;1.300000;30.000000;5.000000;1.000000;1.000000;1.000000;1.000000;0.000000;0.500000;1.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_101;*;0.000000;0.000000;GU_Test_3_0001;WE0_400_6500;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;0.000000;*;*;30.000000;100.000000;1.000000;0.000000;0.000000;*;*
WE0_001_5_7001_ev;(7일)장인의 한손검;0.000000;70.000000;0.000000;135.000000;GD;GD;*;7.000000;we;s1;me;no;0.000000;1.000000;0.000000;3180.000000;4771.000000;0.000000;1.000000;45.000000;20000.000000;100.000000;1.000000;1.000000;1.000000;0.000000;0.500000;0.300000;1.000000;(무기물리공격력%,15);(allstat+,500);(최대HP%,20);(모든공격력+,1000);0.000000;0.000000;0.000000;2500,2500,2500,2500;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;R;N;N;15.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_101;*;0.000000;604800.000000;GU_Test_3_0001;WE0_400_6500;*;*;0.000000;0.000000;0.000000;*;*;*;70.000000;0.000000;0.000000;0.000000;0;*;30.000000;5880.000000;1.000000;1.000000;12000.000000;*;*
WE4_002_5_7001_ev;(7일)장인의 단검_알파;0.000000;70.000000;0.000000;135.000000;TF;TF;*;7.000000;we;d1;me;no;0.000000;1.000000;0.000000;1806.000000;2901.000000;0.000000;0.800000;40.000000;20000.000000;100.000000;1.000000;1.000000;5.000000;0.000000;0.800000;0.800000;1.000000;(무기물리공격력%,7.5);(allstat+,250);(최대HP%,10);(모든공격력+,5000);0.000000;0.000000;0.000000;2500,2500,2500,2500;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;R;N;N;15.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_107;*;0.000000;604800.000000;GU_Test_3_0001;WE0_400_6500;*;*;0.000000;0.000000;0.000000;*;*;*;70.000000;0.000000;0.000000;0.000000;0;*;30.000000;5880.000000;1.000000;1.000000;12000.000000;*;*
WE6_003_5_7001_ev;(7일)장인의 양손지팡이;0.000000;70.000000;0.000000;135.000000;WZ_MG;WZ;*;7.000000;we;m2;ra;no;0.000000;20.000000;0.000000;4329.000000;8040.000000;12.000000;2.000000;55.000000;20000.000000;100.000000;1.000000;1.000000;0.000000;3.000000;0.500000;0.500000;1.000000;(마법물리공격력%,15);(allstat+,500);(최대HP%,20);(모든공격력+,1000);0.000000;0.000000;0.000000;2500,2500,2500,2500;0.000000;0.000000;0.000000;0.000000;0.000000;0;0.000000;0.000000;0.000000;R;N;N;15.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_109;*;0.000000;604800.000000;GU_Test_3_0001;WE0_400_6500;*;*;0.000000;0.000000;0.000000;*;*;*;70.000000;0.000000;0.000000;0.000000;0;*;30.000000;5880.000000;1.000000;1.000000;12000.000000;*;*
