t_id;t_이름;등급;gradeplus;t_sealtype;아이템레벨;t_속성타입;t_강화타입;t_크리쳐등급;t_봉인된펠로우효과1;t_봉인된펠로우효과2;t_봉인된펠로우효과3;t_최대강화봉인펠로우효과;rfgrade;rfeff;t_스킬효과;매입가;처분가;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;t_사용제한;특성력;사용기간;t_판매대행분류;통합채널사용불가;중첩갯수;expweight
SF2_101_3_0255;촉촉한 첫눈이;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,167,188,131;최대HP+,340,360,305;allstat+,17,21,28;allstatderest+,28,30;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_3_0256;철갑의 알드라스;4.000000;0.000000;sd;1.000000;no;so;C;최대HP+,705,810,145;치명타피해감소+,325,405,85;allstat+,100,115,0;공격자의치명타피해Plus효과감소%,5,5;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_3_0257;격노의 와이어스;4.000000;0.000000;sd;1.000000;no;so;C;최대HP+,854,984,270;모든극대력+,680,760,41;allstat+,100,125,0;치명타피해감소+,330,400;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_3_0258;모험가의 결정석;4.000000;0.000000;hw;1.000000;no;so;C;모든공격력+,213,213,0;최대HP+,485,485,0;allstat+,80,80,0;*;0.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;700.000000;0.000000;Auction_585;0.000000;9999.000000;10000.000000
SF2_101_3_0259;똑금;2.000000;0.000000;sd;1.000000;no;so;C;INT+,28.672,47.104,21;VTL+,51.2,69.12,21;*;치명타피해감소+,202.66125,257.9325;7.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;300.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_3_0260;똑금;3.000000;0.000000;sd;1.000000;no;so;C;INT+,35.84,58.88,31;VTL+,64,86.4,31;*;치명타피해감소+,238.425,303.45;7.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;700.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_3_0261;똑금;4.000000;0.000000;sd;1.000000;no;so;C;INT+,44.8,73.6,41;VTL+,80,108,41;모든극대력+,440.3,471.75,31;치명타피해감소+,280.5,357;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_3_0262;빛나는 똑금;4.000000;0.000000;sd;1.000000;no;so;C;INT+,56,92,41;VTL+,100,135,41;모든극대력+,518,555,41;치명타피해감소+,330,420;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_3_0263;쎈금;2.000000;0.000000;sd;1.000000;no;so;C;STR+,28.672,47.104,21;VTL+,51.2,69.12,21;*;치명타피해감소+,202.66125,257.9325;7.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;300.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_3_0264;쎈금;3.000000;0.000000;sd;1.000000;no;so;C;STR+,35.84,58.88,31;VTL+,64,86.4,31;*;치명타피해감소+,238.425,303.45;7.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;700.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_3_0265;쎈금;4.000000;0.000000;sd;1.000000;no;so;C;STR+,44.8,73.6,41;VTL+,80,108,41;모든극대력+,440.3,471.75,31;치명타피해감소+,280.5,357;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_3_0266;빛나는 쎈금;4.000000;0.000000;sd;1.000000;no;so;C;STR+,56,92,41;VTL+,100,135,41;모든극대력+,518,555,41;치명타피해감소+,330,420;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_3_0267;코슈타 바워;4.000000;1.000000;sd;1.000000;no;so;C;모든공격력+,20,50,103;모든극대력+,50,80,123;allstat+,12,16,12;allstat+,7,9;7.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;750.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0822;얼음 마룡 아그나스 (거래 불가);3.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,80,100,130;최대HP+,250,270,330;치명타피해감소+,80,100,60;*;0.000000;0.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;300.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0817;스피릿 체이서;4.000000;0.000000;sd;1.000000;no;so;C;모든극대력+,665,765,87;치명타피해감소+,230,265,87;allstat+,105,131,0;최대HP+,960,1200;7.000000;15.000000;*;20.000000;4.000000;0.000000;1.000000;0.000000;item;none;*;650.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0818;룬 골렘;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,160,220,215;최대HP+,450,480,260;allstat+,21,25,21;모든공격력+,178,187;7.000000;15.000000;*;20.000000;4.000000;1.000000;1.000000;0.000000;item;get;*;650.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0819;외종 디라무누스;4.000000;1.000000;sd;1.000000;no;so;C;모든극대력+,686,760,76;최대HP+,891,956,65;allstat+,68,81,33;모든공격력+,213,234;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0820;오주년;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,100,115,16;allstat+,12,25,14;allstatderest+,25,31,8;*;7.000000;15.000000;*;20.000000;4.000000;0.000000;1.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0821;Magic Puff;5.000000;1.000000;sd;1.000000;no;so;C;allstat+,94,90,16;allstatderest+,22,40,21;최대HP+,759,890,133;allstat+,70,100;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0823;가면의 타보르;5.000000;1.000000;sd;1.000000;no;so;C;모든방어력+,643,763,221;치명타피해감소+,230,580,203;allstat+,84,100,21;allstatderest+,29,50;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0824;풍성이;5.000000;1.000000;sd;1.000000;no;so;C;VTL+,115,160,21;모든극대화확률+,1,2,1;allstat+,58,65,21;모든공격력+,140,180;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0825;추석이;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,90,105,21;allstat+,9,33,11;모든극대력+,410,460,21;*;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0826;라비니 흰누니;5.000000;0.000000;sd;1.000000;no;so;C;INT+,67,110,44;VTL+,110,155,46;모든공격력+,140,180,41;모든극대력+,518,555;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0827;라비니 성탄이;5.000000;0.000000;sd;1.000000;no;so;C;STR+,67,110,44;VTL+,110,155,46;모든공격력+,140,180,41;모든극대력+,518,555;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0828;대박기원! 하얗쥐;5.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,115,140,41;allstat+,86,100,21;최대HP+,678,800,203;allstatderest+,35,50;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0829;성공기원! 섞였쥐;5.000000;0.000000;sd;1.000000;no;so;C;모든방어력+,602,683,82;allstat+,86,100,21;최대HP+,678,800,203;allstatderest+,35,50;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0830;루스트로티어;5.000000;1.000000;sd;1.000000;no;so;C;모든공격력+,190,207,196;allstatderest+,61,71,30;모든극대력+,651,691,50;최대HP+,1000,1800;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0831;달빛 영월의 스피룬;5.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,90,128,157;치명타피해감소+,250,333,144;allstat+,20,26,21;STR+,105,120;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;700.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0832;달빛 망월의 스피룬;5.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,160,198,157;치명타피해감소+,405,475,144;allstat+,111,125,21;STR+,125,138;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0833;풍년이;5.000000;1.000000;sd;1.000000;no;so;C;모든극대력+,680,760,41;모든극대화확률+,1,2,1;최대HP+,750,950,202;allstat+,100,125;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0834;별빛 망월의 스피룬;5.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,160,198,157;치명타피해감소+,405,475,144;allstat+,111,125,21;INT+,125,138;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0835;별빛 영월의 스피룬;5.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,90,128,157;치명타피해감소+,250,333,144;allstat+,20,26,21;INT+,105,120;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;700.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0836;몽환의 모우;5.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,160,198,150;모든방어력+,600,650,150;회피력+,3,18,1;최대HP+,800,1100;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0837;럭키언럭키;5.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,1,360,1;최대HP+,1,3333,1;회피력+,1,22,1;allstatderest+,1,44;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0838;늑대 인형;3.000000;0.000000;sd;1.000000;no;so;C;allstat+,40,50,100;최대HP+,183,203,144;*;allstatderest+,9,10;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;300.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0839;포에리온 인형;4.000000;0.000000;sd;1.000000;no;so;C;allstat+,45,55,100;최대HP+,203,223,164;*;allstatderest+,13,14;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;700.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0840;카라샤 인형;4.000000;0.000000;sd;1.000000;no;so;C;allstat+,50,65,100;최대HP+,283,303,275;치명타피해감소+,50,80,19;allstatderest+,18,19;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;700.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0841;달의 전달자 캐쳐;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,50,100,150;allstat+,10,30,150;모든방어력+,400,500,100;allstatderest+,15,21;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0842;시간의 토르카이;4.000000;0.000000;sd;1.000000;no;so;C;allstat+,7,75,100;allstatderest+,7,44,7;모든방어력+,7,70,221;최대HP+,1000,1500;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0843;꿀딸기맛 젤리곰;4.000000;0.000000;sd;1.000000;no;so;C;allstat+,1,150,0;모든공격력+,1,200,0;*;allstatderest+,1,15;7.000000;15.000000;*;20.000000;4.000000;0.000000;1.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0844;꿀사과맛 젤리곰;4.000000;0.000000;sd;1.000000;no;so;C;allstat+,2,150,0;모든공격력+,10,200,0;*;allstatderest+,2,15;7.000000;15.000000;*;20.000000;4.000000;0.000000;1.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0845;슈팅스타맛 젤리곰;4.000000;0.000000;sd;1.000000;no;so;C;allstat+,3,150,0;모든공격력+,15,200,0;*;allstatderest+,3,15;7.000000;15.000000;*;20.000000;4.000000;0.000000;1.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0846;모험가의 결정석Ⅱ;4.000000;0.000000;hw;1.000000;no;so;C;allstat+,80,80,0;allstatderest+,40,40,0;모든공격력+,120,120,0;*;7.000000;15.000000;*;20.000000;4.000000;1.000000;1.000000;0.000000;item;none;*;700.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0847;천공의 르베;4.000000;0.000000;sd;1.000000;no;so;C;모든방어력+,777,777,0;치명타피해감소+,500,575,144;allstat+,177,222,17;allstatderest+,7,17;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0848;이상한소;3.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,1,50,0;*;*;*;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0849;수상한소;3.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,1,70,0;*;*;*;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0850;7주년 결정석;4.000000;0.000000;hw;1.000000;no;so;C;모든공격력+,300,300,0;allstatderest+,100,100,0;allstat+,150,150,0;*;7.000000;15.000000;*;20.000000;4.000000;0.000000;1.000000;0.000000;item;none;*;1000.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0851;초보자 강풍이;3.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,1,50,0;*;*;*;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0852;모험가 강풍이;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,1,70,0;*;*;*;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0853;제작 결정석;3.000000;0.000000;hw;1.000000;no;so;C;제작성공확률%,5,5,0;*;*;*;7.000000;15.000000;*;20.000000;4.000000;0.000000;1.000000;0.000000;item;none;*;1000.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0854;강화 결정석;3.000000;0.000000;hw;1.000000;no;so;C;강화성공확률%,5,5,0;*;*;*;7.000000;15.000000;*;20.000000;4.000000;0.000000;1.000000;0.000000;item;none;*;1000.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0855;Golden Puff;5.000000;0.000000;sd;1.000000;no;so;C;allstat+,95,123,20;allstatderest+,25,44,26;최대HP+,888,1118,191;allstat+,80,115;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;get;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0856;해골룡 스켈리아고;4.000000;0.000000;sd;1.000000;no;so;C;allstat+,52,60,10;allstatderest+,15,25,10;최대HP+,400,500,150;allstat+,10,30;7.000000;15.000000;*;20.000000;4.000000;1.000000;1.000000;0.000000;item;get;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0857;강태공 신풍이;4.000000;0.000000;sd;1.000000;no;so;C;월척확률증가%,1,2,0;*;*;준척확률증가%,1,2;7.000000;15.000000;*;20.000000;4.000000;0.000000;1.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0858;타르코야키;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,130,200,157;allstat+,100,140,10;최대HP+,100,1500,200;allstat+,10,20;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0859;ChoCho 반하나;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,130,200,160;*;*;allstat+,20,50;7.000000;15.000000;*;20.000000;4.000000;0.000000;1.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0860;MinCho 반하나;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,100,170,160;*;*;allstat+,20,50;7.000000;15.000000;*;20.000000;4.000000;0.000000;1.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0861;PinkCho 반하나;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,90,150,160;*;*;allstat+,20,50;7.000000;15.000000;*;20.000000;4.000000;0.000000;1.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0862;WhiteCho 반하나;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,90,140,160;*;*;allstat+,20,50;7.000000;15.000000;*;20.000000;4.000000;0.000000;1.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0863;파르페리;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,90,140,160;*;*;allstatderest+,30,50;7.000000;15.000000;*;20.000000;4.000000;1.000000;1.000000;0.000000;item;get;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0864;알파 퍼니;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,150,180,107;최대HP+,300,324,305;*;allstat+,26,50;7.000000;15.000000;*;20.000000;4.000000;0.000000;1.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0865;베타 퍼니;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,121,160,93;최대HP+,215,283,254;*;allstat+,17,26;7.000000;15.000000;*;20.000000;4.000000;0.000000;1.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0866;감마 퍼니;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,100,120,80;최대HP+,183,203,144;*;allstat+,10,15;7.000000;15.000000;*;20.000000;4.000000;0.000000;1.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0867;Red Leviathan;4.000000;0.000000;sd;1.000000;no;so;C;리버스강화확률%,1,1,0;제작성공확률%,1,1,0;강화성공확률%,1,1,0;길들이기확률%,1,1;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0868;염옥의 파불리온;5.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,190,207,166;allstat+,81,112,30;모든극대력+,530,601,30;최대HP+,1000,1880;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0869;Green Leviathan;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,190,207,166;치명타피해감소+,608,891,155;모든극대력+,640,691,30;최대HP+,1000,1880;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0870;Calibaago;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,170,198,160;치명타피해감소+,333,666,111;allstat+,33,66,44;최대HP+,1000,1200;7.000000;15.000000;*;20.000000;4.000000;1.000000;1.000000;0.000000;item;get;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0871;홍염의 벨피르;4.000000;0.000000;sd;1.000000;no;so;C;allstatderest+,15,20,15;*;*;allstat+,52,66;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0872;세르바스;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,130,200,150;allstat+,100,140,10;치명타피해감소+,50,80,20;allstatderest+,10,60;7.000000;15.000000;*;20.000000;4.000000;1.000000;1.000000;0.000000;item;get;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0873;명암의 비호;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,100,220,150;모든방어력+,600,800,220;*;allstat+,50,70;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0874;혼례의 마트리;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,100,300,200;*;*;allstat+,50,100;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0875;혼례의 모니오;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,100,300,200;*;*;allstat+,50,100;7.000000;15.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0876;심판자 쿼드라게인;4.000000;1.000000;sd;1.000000;no;so;C;모든공격력+,300,453,207;allstat+,145,243,42;치명타피해감소+,86,141,59;최대HP+,1950,2480;7.000000;15.000000;*;20.000000;4.000000;1.000000;0.000000;0.000000;item;get;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0877;펠로우 : 사랑의 배달부 포요;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,110,200,160;*;*;allstatderest+,30,37;7.000000;15.000000;*;20.000000;4.000000;1.000000;1.000000;0.000000;item;get;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0878;펠로우 : 사랑의 전달자 포요;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,110,230,160;allstat+,100,140,10;*;allstatderest+,35,50;7.000000;15.000000;*;20.000000;4.000000;1.000000;1.000000;0.000000;item;get;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0879;펠로우 : 사랑의 큐피드 포요;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,110,250,200;모든극대화확률+,1,2,1;치명타피해감소+,70,100,20;allstat+,90,125;7.000000;15.000000;*;20.000000;4.000000;1.000000;1.000000;0.000000;item;get;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0880;펠로우 : 에즈아인;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,190,200,160;allstatderest+,30,70,30;치명타피해감소+,400,500,145;allstat+,110,150;7.000000;15.000000;*;20.000000;4.000000;1.000000;1.000000;0.000000;item;get;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0881;펠로우 : 마즈아인;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,200,220,160;allstatderest+,40,80,30;치명타피해감소+,500,550,145;allstat+,130,160;7.000000;15.000000;*;20.000000;4.000000;1.000000;1.000000;0.000000;item;get;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0882;펠로우 : 만개의 위스테리아;4.000000;0.000000;sd;1.000000;no;so;C;최대HP+,300,350,400;allstat+,130,200,10;모든방어력+,400,500,110;allstatderest+,80,100;7.000000;15.000000;*;20.000000;4.000000;1.000000;1.000000;0.000000;item;get;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0883;펠로우 : 순백의 페이드;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,150,300,250;*;*;allstat+,100,150;7.000000;15.000000;*;20.000000;4.000000;1.000000;1.000000;0.000000;item;get;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0884;펠로우 : 냉정의 페이드;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,150,250,250;*;*;allstat+,130,200;7.000000;15.000000;*;20.000000;4.000000;1.000000;1.000000;0.000000;item;get;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0885;펠로우 : 열정의 페이드;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,180,220,150;치명타피해감소+,350,500,100;allstat+,60,125,15;모든극대력+,530,600;7.000000;15.000000;*;20.000000;4.000000;1.000000;1.000000;0.000000;item;get;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0886;펠로우 : 어둠의 수호자 조디악;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,160,200,160;최대HP+,1000,1300,100;allstat+,115,130,30;STR+,125,145;7.000000;15.000000;*;20.000000;4.000000;1.000000;1.000000;0.000000;item;get;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0887;펠로우 : 어둠의 방랑자 조디악;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,160,200,160;최대HP+,1000,1300,100;allstat+,115,130,30;INT+,125,145;7.000000;15.000000;*;20.000000;4.000000;1.000000;1.000000;0.000000;item;get;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_2_0888;블루하와이 파르페리;4.000000;0.000000;sd;1.000000;no;so;C;모든공격력+,300,400,200;*;*;allstat+,10,20;7.000000;15.000000;*;20.000000;4.000000;1.000000;1.000000;0.000000;item;get;*;800.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
