t_id;t_이름;등급;t_레시피 구분;t_레시피 종류;아이템레벨;필요단계;습득 필요 숙련도;습득 필요 레벨;t_제작 아이템;t_제작 아이템 명;재사용시간;매입가;처분가;중첩갯수;t_습득기술;배움스킬레벨;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;t_사용제한;t_판매대행분류;드랍시레벨검사무시;contentslevel;통합채널사용불가;계승강화조건;계승초월조건;t_화폐설정id
RC_6_0_00168;신화 등급 장신구 재련석;7.000000;pr;al;60.000000;6.000000;0.000000;60.000000;rc_6_0_00168;신화 장신구 재련석;0.000000;150000.000000;10000.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;60.000000;0.000000;0.000000;0.000000;*
RC_6_0_00169;브라기 제사장의 반지I;6.000000;pr;as;65.000000;5.000000;0.000000;65.000000;rc_6_0_00169;브라기 제사장의 반지I;0.000000;5000000.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_6_0_00170;브라기 제사장의 반지II;6.000000;pr;as;65.000000;5.000000;0.000000;65.000000;rc_6_0_00170;브라기 제사장의 반지II;0.000000;5000000.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_6_0_00171;브라기 제사장의 목걸이;6.000000;pr;as;65.000000;5.000000;0.000000;65.000000;rc_6_0_00171;브라기 제사장의 목걸이;0.000000;5000000.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_6_0_00172;야투만의 주술 반지I;7.000000;pr;as;65.000000;5.000000;0.000000;65.000000;rc_6_0_00172;야투만의 주술 반지I;0.000000;5000000.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_6_0_00173;야투만의 주술 반지II;7.000000;pr;as;65.000000;5.000000;0.000000;65.000000;rc_6_0_00173;야투만의 주술 반지II;0.000000;5000000.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_6_0_00174;야투만의 주술 목걸이;7.000000;pr;as;65.000000;5.000000;0.000000;65.000000;rc_6_0_00174;야투만의 주술 목걸이;0.000000;5000000.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_6_0_00175;신화 등급 무기 정련석;7.000000;pr;al;60.000000;6.000000;0.000000;60.000000;rc_6_0_00175;신화 등급 무기 정련석;0.000000;150000.000000;10000.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;60.000000;0.000000;0.000000;0.000000;*
RC_6_0_00176;신화 등급 장신구 정련석;7.000000;pr;al;60.000000;6.000000;0.000000;60.000000;rc_6_0_00176;신화 등급 장신구 정련석;0.000000;150000.000000;10000.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;60.000000;0.000000;0.000000;0.000000;*
RC_6_0_00177;신화 등급 초월석;7.000000;pr;al;60.000000;6.000000;0.000000;60.000000;rc_6_0_00177;신화 등급 초월석;0.000000;150000.000000;10000.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;60.000000;0.000000;0.000000;0.000000;*
RC_6_0_00178;마수 발트로웨 징표;4.000000;pr;fe;1.000000;4.000000;3.000000;1.000000;rc_6_0_00178;마수 발트로웨 징표;0.000000;4060.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_403;1.000000;1.000000;0.000000;0.000000;0.000000;*
RC_3_1_70001;진화 각성 게이지 30% 회복 물약;4.000000;pr;al;70.000000;6.000000;0.000000;70.000000;rc_3_1_70001;진화 각성 게이지 30% 회복 물약;0.000000;10.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_404;1.000000;70.000000;0.000000;0.000000;0.000000;*
RC_EV_WE0_6500_1;테마인의 한손 검 (알사스);4.000000;pr;we;65.000000;5.000000;0.000000;65.000000;rc_ev_we0_6500_1;테마인의 한손 검 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_WE1_6501_1;테마인의 양손 검 (알사스);4.000000;pr;we;65.000000;5.000000;0.000000;65.000000;rc_ev_we1_6501_1;테마인의 양손 검 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_WE2_6502_1;테마인의 단검 (알사스);4.000000;pr;we;65.000000;5.000000;0.000000;65.000000;rc_ev_we2_6502_1;테마인의 단검 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_WE3_6503_1;테마인의 한손 지팡이 (알사스);4.000000;pr;we;65.000000;5.000000;0.000000;65.000000;rc_ev_we3_6503_1;테마인의 한손 지팡이 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_WE4_6504_1;테마인의 양손 지팡이 (알사스);4.000000;pr;we;65.000000;5.000000;0.000000;65.000000;rc_ev_we4_6504_1;테마인의 양손 지팡이 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_WE5_6505_1;테마인의 장창 (알사스);4.000000;pr;we;65.000000;5.000000;0.000000;65.000000;rc_ev_we5_6505_1;테마인의 장창 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_WE6_6506_1;테마인의 석궁 (알사스);4.000000;pr;we;65.000000;5.000000;0.000000;65.000000;rc_ev_we6_6506_1;테마인의 석궁 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_WE6_6507_1;테마인의 단궁 (알사스);4.000000;pr;we;65.000000;5.000000;0.000000;65.000000;rc_ev_we6_6507_1;테마인의 단궁 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_we11_6508_1;테마인의 한손 마법봉 (알사스);4.000000;pr;we;65.000000;5.000000;0.000000;65.000000;rc_ev_we11_6508_1;테마인의 한손 마법봉 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR0_1_6500_1;테마인의 수호 투구 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar0_1_6500_1;테마인의 수호 투구 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR0_2_6500_1;테마인의 수호 어깨 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar0_2_6500_1;테마인의 수호 어깨 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR0_3_6500_1;테마인의 수호 중갑 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar0_3_6500_1;테마인의 수호 중갑 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR0_4_6500_1;테마인의 수호 장갑 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar0_4_6500_1;테마인의 수호 장갑 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR0_5_6500_1;테마인의 수호 신발 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar0_5_6500_1;테마인의 수호 신발 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR1_1_6500_1;테마인의 광폭 투구 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar1_1_6500_1;테마인의 광폭 투구 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR1_2_6500_1;테마인의 광폭 어깨 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar1_2_6500_1;테마인의 광폭 어깨 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR1_3_6500_1;테마인의 광폭 중갑 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar1_3_6500_1;테마인의 광폭 중갑 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR1_4_6500_1;테마인의 광폭 장갑 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar1_4_6500_1;테마인의 광폭 장갑 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR1_5_6500_1;테마인의 광폭 신발 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar1_5_6500_1;테마인의 광폭 신발 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR3_1_6500_1;테마인의 그림자 투구 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar3_1_6500_1;테마인의 그림자 투구 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR3_2_6500_1;테마인의 그림자 어깨 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar3_2_6500_1;테마인의 그림자 어깨 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR3_3_6500_1;테마인의 그림자 경갑 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar3_3_6500_1;테마인의 그림자 경갑 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR3_4_6500_1;테마인의 그림자 장갑 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar3_4_6500_1;테마인의 그림자 장갑 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR3_5_6500_1;테마인의 그림자 신발 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar3_5_6500_1;테마인의 그림자 신발 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR4_1_6500_1;테마인의 원소 모자 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar4_1_6500_1;테마인의 원소 모자 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR4_2_6500_1;테마인의 원소 어깨 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar4_2_6500_1;테마인의 원소 어깨 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR4_3_6500_1;테마인의 원소 로브 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar4_3_6500_1;테마인의 원소 로브 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR4_4_6500_1;테마인의 원소 장갑 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar4_4_6500_1;테마인의 원소 장갑 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR4_5_6500_1;테마인의 원소 신발 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar4_5_6500_1;테마인의 원소 신발 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR5_1_6500_1;테마인의 신념 모자 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar5_1_6500_1;테마인의 신념 모자 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR5_2_6500_1;테마인의 신념 어깨 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar5_2_6500_1;테마인의 신념 어깨 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR5_3_6500_1;테마인의 신념 로브 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar5_3_6500_1;테마인의 신념 로브 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR5_4_6500_1;테마인의 신념 장갑 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar5_4_6500_1;테마인의 신념 장갑 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR5_5_6500_1;테마인의 신념 신발 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar5_5_6500_1;테마인의 신념 신발 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR2_1_6500_1;테마인의 냉정 투구 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar2_1_6500_1;테마인의 냉정 투구 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR2_2_6500_1;테마인의 냉정 어깨 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar2_2_6500_1;테마인의 냉정 어깨 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR2_3_6500_1;테마인의 냉정 경갑 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar2_3_6500_1;테마인의 냉정 경갑 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR2_4_6500_1;테마인의 냉정 장갑 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar2_4_6500_1;테마인의 냉정 장갑 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR2_5_6500_1;테마인의 냉정 신발 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar2_5_6500_1;테마인의 냉정 신발 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR11_1_6500_1;테마인의 순수 모자 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar11_1_6500_1;테마인의 순수 모자 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR11_2_6500_1;테마인의 순수 어깨 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar11_2_6500_1;테마인의 순수 어깨 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR11_3_6500_1;테마인의 순수 로브 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar11_3_6500_1;테마인의 순수 로브 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR11_4_6500_1;테마인의 순수 장갑 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar11_4_6500_1;테마인의 순수 장갑 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR11_5_6500_1;테마인의 순수 신발 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar11_5_6500_1;테마인의 순수 신발 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_SU0_6500_1;테마인의 방패 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_su0_6500_1;테마인의 방패 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_SU5_6500_1;테마인의 아티펙트 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_su5_6500_1;테마인의 아티펙트 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_SU2_6500_1;테마인의 투갑 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_su2_6500_1;테마인의 투갑 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_SU11_6500_1;테마인의 곰인형 (알사스);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_su11_6500_1;테마인의 곰인형 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AC_A_6500_1;테마인의 반지 I (알사스);4.000000;pr;as;65.000000;5.000000;0.000000;65.000000;rc_ev_ac_a_6500_1;테마인의 반지 I (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AC_A_6501_1;테마인의 반지 II (알사스);4.000000;pr;as;65.000000;5.000000;0.000000;65.000000;rc_ev_ac_a_6501_1;테마인의 반지 II (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AC_A_6502_1;테마인의 목걸이 (알사스);4.000000;pr;as;65.000000;5.000000;0.000000;65.000000;rc_ev_ac_a_6502_1;테마인의 목걸이 (알사스);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_WE0_6500_2;테마인의 한손 검 (텔리오);4.000000;pr;we;65.000000;5.000000;0.000000;65.000000;rc_ev_we0_6500_2;테마인의 한손 검 (텔리오);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_WE1_6501_2;테마인의 양손 검 (텔리오);4.000000;pr;we;65.000000;5.000000;0.000000;65.000000;rc_ev_we1_6501_2;테마인의 양손 검 (텔리오);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_WE2_6502_2;테마인의 단검 (텔리오);4.000000;pr;we;65.000000;5.000000;0.000000;65.000000;rc_ev_we2_6502_2;테마인의 단검 (텔리오);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_WE3_6503_2;테마인의 한손 지팡이 (텔리오);4.000000;pr;we;65.000000;5.000000;0.000000;65.000000;rc_ev_we3_6503_2;테마인의 한손 지팡이 (텔리오);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_WE4_6504_2;테마인의 양손 지팡이 (텔리오);4.000000;pr;we;65.000000;5.000000;0.000000;65.000000;rc_ev_we4_6504_2;테마인의 양손 지팡이 (텔리오);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_WE5_6505_2;테마인의 장창 (텔리오);4.000000;pr;we;65.000000;5.000000;0.000000;65.000000;rc_ev_we5_6505_2;테마인의 장창 (텔리오);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_WE6_6506_2;테마인의 석궁 (텔리오);4.000000;pr;we;65.000000;5.000000;0.000000;65.000000;rc_ev_we6_6506_2;테마인의 석궁 (텔리오);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_WE6_6507_2;테마인의 단궁 (텔리오);4.000000;pr;we;65.000000;5.000000;0.000000;65.000000;rc_ev_we6_6507_2;테마인의 단궁 (텔리오);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_we11_6508_2;테마인의 한손 마법봉 (텔리오);4.000000;pr;we;65.000000;5.000000;0.000000;65.000000;rc_ev_we11_6508_2;테마인의 한손 마법봉 (텔리오);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_400;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR0_1_6500_2;테마인의 수호 투구 (텔리오);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar0_1_6500_2;테마인의 수호 투구 (텔리오);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR0_2_6500_2;테마인의 수호 어깨 (텔리오);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar0_2_6500_2;테마인의 수호 어깨 (텔리오);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR0_3_6500_2;테마인의 수호 중갑 (텔리오);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar0_3_6500_2;테마인의 수호 중갑 (텔리오);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR0_4_6500_2;테마인의 수호 장갑 (텔리오);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar0_4_6500_2;테마인의 수호 장갑 (텔리오);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR0_5_6500_2;테마인의 수호 신발 (텔리오);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar0_5_6500_2;테마인의 수호 신발 (텔리오);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
RC_EV_AR1_2_6500_2;테마인의 광폭 투구 (텔리오);4.000000;pr;ar;65.000000;5.000000;0.000000;65.000000;rc_ev_ar1_2_6500_2;테마인의 광폭 투구 (텔리오);0.000000;875470.000000;1.000000;1.000000;*;1.000000;0.000000;0.000000;0.000000;item;none;*;Auction_401;1.000000;65.000000;0.000000;0.000000;0.000000;*
