t_랜덤아이템id;t_이름;개발용;t_사용클래스;등급;요구레벨;제한레벨;아이템레벨;재사용시간공유;재사용시간;재사용시간초기화;ps_재사용시간초기화;매입가;처분가;중첩갯수;생성개수;t_스킬효과;t_랜덤박스타입;드랍불가;거래불능;처분불능;파괴불능;t_귀속;t_판매대행분류;t_id;캐쉬;구매제한;드랍시레벨검사무시;contentslevel;통합채널사용불가
IT_RA_00_0043;봉인된 라자드의 광폭 투구;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0043;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0044;봉인된 라자드의 광폭 어깨;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0044;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0045;봉인된 라자드의 광폭 중갑;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0045;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0046;봉인된 라자드의 광폭 장갑;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0046;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0047;봉인된 라자드의 광폭 신발;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0047;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0048;봉인된 라자드의 그림자 투구;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0048;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0049;봉인된 라자드의 그림자 어깨 ;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0049;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0050;봉인된 라자드의 그림자 경갑 ;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0050;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0051;봉인된 라자드의 그림자 장갑 ;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0051;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0052;봉인된 라자드의 그림자 신발 ;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0052;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0053;봉인된 라자드의 원소 모자 ;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0053;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0054;봉인된 라자드의 원소 어깨 ;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0054;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0055;봉인된 라자드의 원소 로브 ;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0055;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0056;봉인된 라자드의 원소 장갑 ;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0056;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0057;봉인된 라자드의 원소 신발 ;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0057;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0058;봉인된 라자드의 신념 모자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0058;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0059;봉인된 라자드의 신념 어깨 ;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0059;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0060;봉인된 라자드의 신념 로브 ;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0060;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0061;봉인된 라자드의 신념 장갑 ;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0061;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0062;봉인된 라자드의 신념 신발 ;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0062;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0063;봉인된 라자드의 냉정 투구;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0063;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0064;봉인된 라자드의 냉정 어깨 ;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0064;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0065;봉인된 라자드의 냉정 경갑 ;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0065;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0066;봉인된 라자드의 냉정 장갑 ;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0066;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0067;봉인된 라자드의 냉정 신발 ;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0067;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0068;봉인된 라자드의 순수 모자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0068;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0069;봉인된 라자드의 순수 어깨 ;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0069;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0070;봉인된 라자드의 순수 로브 ;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0070;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0071;봉인된 라자드의 순수 장갑 ;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0071;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0072;봉인된 라자드의 순수 신발 ;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0072;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0073;봉인된 라자드의 방패;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0073;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0074;봉인된 라자드의 아티펙트;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0074;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0075;봉인된 라자드의 투갑;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0075;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0076;봉인된 라자드의 곰인형;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0076;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0077;봉인된 라자드의 반지 I;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0077;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0078;봉인된 라자드의 반지 II;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0078;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0079;봉인된 라자드의 목걸이;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;350.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;Auction_252;IT_RA_00_0079;0.000000;0.000000;0.000000;60.000000;0.000000
CA_RA_00_0457;GM의 1월 특별한 선물상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;CA_RA_00_0457;1.000000;0.000000;0.000000;1.000000;0.000000
EV_RA_00_0238;새해 복 주머니(2017년);0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;EV_RA_00_0238;0.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0458;신년 복주머니;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;10800.000000;10.000000;7.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;CA_RA_00_0458;1.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0459;축 소망석 행운상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;CA_RA_00_0459;1.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0460;고급 축 소망석 행운상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;CA_RA_00_0460;1.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0461;신년 펫 & 펠로우 행운상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;CA_RA_00_0461;1.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0462;스페셜 행운상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;CA_RA_00_0462;1.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0463;세뱃돈 봉투;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;15.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;CA_RA_00_0463;1.000000;0.000000;0.000000;15.000000;0.000000
CA_RA_00_0464;2월 이카 데이 스페셜 행운상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;CA_RA_00_0464;1.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0465;2월 이카 데이 행운상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;CA_RA_00_0465;1.000000;0.000000;0.000000;1.000000;0.000000
IT_RA_00_0080;고대 펠로우 소환서 랜덤 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;400.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;none;Auction_252;IT_RA_00_0080;0.000000;0.000000;0.000000;60.000000;0.000000
IT_RA_00_0081;고대 펠로우 징표 랜덤 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;60.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;400.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;none;Auction_252;IT_RA_00_0081;0.000000;0.000000;0.000000;60.000000;0.000000
CA_RA_00_0466;GM의 2월 특별한 선물상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;CA_RA_00_0466;1.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0467;발렌타인 선물 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;CA_RA_00_0467;1.000000;0.000000;0.000000;1.000000;0.000000
EV_RA_00_0239;두근두근 발렌타인 행운상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;EV_RA_00_0239;0.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0468;정유년 행운상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;10800.000000;10.000000;7.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;CA_RA_00_0468;1.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0469;정유년 스페셜 행운상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;CA_RA_00_0469;1.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0470;3월 이카 데이 스페셜 행운상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;CA_RA_00_0470;1.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0471;3월 이카 데이 행운상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;CA_RA_00_0471;1.000000;0.000000;0.000000;1.000000;0.000000
EV_RA_00_0240;신비한 투림란의 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;EV_RA_00_0240;0.000000;0.000000;0.000000;1.000000;0.000000
EV_RA_00_0241;왕가의 금서 행운상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;EV_RA_00_0241;0.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0472;GM의 3월 특별한 선물상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;CA_RA_00_0472;1.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0473;화이트데이 행운상자(2017년);0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;10800.000000;10.000000;7.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;CA_RA_00_0473;1.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0474;텔리오의 암흑 방어구 행운상자 (가디언);0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;1.000000;0.000000;none;Auction_901;CA_RA_00_0474;1.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0475;텔리오의 암흑 방어구 행운상자 (버서커);0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;1.000000;0.000000;none;Auction_901;CA_RA_00_0475;1.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0476;텔리오의 암흑 방어구 행운상자 (어쌔신);0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;1.000000;0.000000;none;Auction_901;CA_RA_00_0476;1.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0477;텔리오의 암흑 방어구 행운상자 (위자드);0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;1.000000;0.000000;none;Auction_901;CA_RA_00_0477;1.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0478;텔리오의 암흑 방어구 행운상자 (프리스트);0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;1.000000;0.000000;none;Auction_901;CA_RA_00_0478;1.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0479;텔리오의 암흑 방어구 행운상자 (레인저);0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;1.000000;0.000000;none;Auction_901;CA_RA_00_0479;1.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0480;텔리오의 암흑 방어구 행운상자 (아이돌);0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;1.000000;0.000000;none;Auction_901;CA_RA_00_0480;1.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0481;텔리오의 암흑 무기 행운상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;1.000000;0.000000;none;Auction_901;CA_RA_00_0481;1.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0482;텔리오의 암흑 방어구 행운상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;1.000000;0.000000;none;Auction_901;CA_RA_00_0482;1.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0483;텔리오의 암흑 장신구 행운상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;1.000000;0.000000;none;Auction_901;CA_RA_00_0483;1.000000;0.000000;0.000000;1.000000;0.000000
EV_RA_00_0242;파르나 정예 징표 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;2.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;Auction_901;EV_RA_00_0242;0.000000;0.000000;0.000000;1.000000;0.000000
