t_id;t_이름;개발용;요구레벨;제한레벨;아이템레벨;t_사용클래스;t_랜덤적용클래스;t_사용가능성별;등급;t_장착파츠;t_방어구재질;t_속성타입;방어_속성_게이지;물리_방어력;마법_방어력;내구도;매입가;처분가;t_장착효과1;t_장착효과2;t_장착효과3;t_장착효과4;랜덤옵션적용여부;랜덤옵션개수_최소;랜덤옵션개수_최대;t_옵션적용비율;봉인된펠로우장착슬롯수_최소;봉인된펠로우장착슬롯수_최대;t_가변 항목;가변 항목 최소;가변 항목 최대;봉인된펠로우장착슬롯수;t_영혼석슬롯1;t_영혼석슬롯2;t_영혼석슬롯3;강화제한;t_강화확률;드랍불가;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;t_귀속대상;귀속해제횟수;t_사용제한;염색여부;t_판매대행분류;t_스킬효과;드랍시레벨검사무시;사용기간;t_gradeupcodekey;t_gradeupresult;t_분해아이디;t_추출아이디;useleveloption;levelweight;overrisemax;t_overriseid;t_overriseid2;t_overriseid3;contentslevel;통합채널사용불가;리버스강화제한;lvup;itemexp;봉인석중복장착여부;t_overrisematid1;t_overrisematid2
AR1_110_3_001;1슬롯 3.0 로비용 버서커 중갑;0.000000;1.000000;0.000000;1.000000;WR;*;*;1.000000;ja;pl;no;0.000000;39.000000;31.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_211;*;0.000000;0.000000;GU_Test_3_0083;AR4_400_1_6581;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR1_110_3_002;1슬롯 3.0 로비용 버서커 신발;0.000000;1.000000;0.000000;1.000000;WR;*;*;1.000000;bo;pl;no;0.000000;15.000000;12.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_214;*;0.000000;0.000000;GU_Test_3_0085;AR4_400_1_6583;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR1_110_2_001_1;3슬롯 3.0 로비용 버서커 어깨;0.000000;1.000000;0.000000;1.000000;WR;*;*;1.000000;sh;pl;no;0.000000;18.000000;14.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_216;*;0.000000;0.000000;GU_Test_3_0082;AR4_400_1_6580;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR1_110_3_002_1;3슬롯 3.0 로비용 버서커 중갑;0.000000;1.000000;0.000000;1.000000;WR;*;*;1.000000;ja;pl;no;0.000000;39.000000;31.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_211;*;0.000000;0.000000;GU_Test_3_0083;AR4_400_1_6581;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR1_110_4_003_1;3슬롯 3.0 로비용 버서커 장갑;0.000000;1.000000;0.000000;1.000000;WR;*;*;1.000000;gl;pl;no;0.000000;10.000000;8.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_213;*;0.000000;0.000000;GU_Test_3_0084;AR4_400_1_6582;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR1_110_5_004_1;3슬롯 3.0 로비용 버서커 신발;0.000000;1.000000;0.000000;1.000000;WR;*;*;1.000000;bo;pl;no;0.000000;15.000000;12.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_214;*;0.000000;0.000000;GU_Test_3_0085;AR4_400_1_6583;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR1_110_2_001_2;4슬롯 3.0 로비용 버서커 어깨;0.000000;1.000000;0.000000;1.000000;WR;*;*;1.000000;sh;pl;no;0.000000;18.000000;14.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_216;*;0.000000;0.000000;GU_Test_3_0082;AR4_400_1_6580;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR1_110_3_002_2;4슬롯 3.0 로비용 버서커 중갑;0.000000;1.000000;0.000000;1.000000;WR;*;*;1.000000;ja;pl;no;0.000000;39.000000;31.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_211;*;0.000000;0.000000;GU_Test_3_0083;AR4_400_1_6581;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR1_110_4_003_2;4슬롯 3.0 로비용 버서커 장갑;0.000000;1.000000;0.000000;1.000000;WR;*;*;1.000000;gl;pl;no;0.000000;10.000000;8.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_213;*;0.000000;0.000000;GU_Test_3_0084;AR4_400_1_6582;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR1_110_5_004_2;4슬롯 3.0 로비용 버서커 신발;0.000000;1.000000;0.000000;1.000000;WR;*;*;1.000000;bo;pl;no;0.000000;15.000000;12.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_214;*;0.000000;0.000000;GU_Test_3_0085;AR4_400_1_6583;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR2_110_3_001;1슬롯 3.0 로비용 레인저 중갑;0.000000;1.000000;0.000000;1.000000;AC;*;*;1.000000;ja;pl;no;0.000000;24.000000;19.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_211;*;0.000000;0.000000;GU_Test_3_0078;AR4_400_1_6576;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR2_110_3_002;1슬롯 3.0 로비용 레인저 신발;0.000000;1.000000;0.000000;1.000000;AC;*;*;1.000000;bo;pl;no;0.000000;9.000000;7.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_214;*;0.000000;0.000000;GU_Test_3_0080;AR4_400_1_6578;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR2_110_2_001_1;3슬롯 3.0 로비용 레인저 어깨;0.000000;1.000000;0.000000;1.000000;AC;*;*;1.000000;sh;pl;no;0.000000;11.000000;8.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_216;*;0.000000;0.000000;GU_Test_3_0077;AR4_400_1_6575;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR2_110_3_002_1;3슬롯 3.0 로비용 레인저 중갑;0.000000;1.000000;0.000000;1.000000;AC;*;*;1.000000;ja;pl;no;0.000000;24.000000;19.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_211;*;0.000000;0.000000;GU_Test_3_0078;AR4_400_1_6576;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR2_110_4_003_1;3슬롯 3.0 로비용 레인저 장갑;0.000000;1.000000;0.000000;1.000000;AC;*;*;1.000000;gl;pl;no;0.000000;6.000000;4.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_213;*;0.000000;0.000000;GU_Test_3_0079;AR4_400_1_6577;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR2_110_5_004_1;3슬롯 3.0 로비용 레인저 신발;0.000000;1.000000;0.000000;1.000000;AC;*;*;1.000000;bo;pl;no;0.000000;9.000000;7.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_214;*;0.000000;0.000000;GU_Test_3_0080;AR4_400_1_6578;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR2_110_2_001_2;4슬롯 3.0 로비용 레인저 어깨;0.000000;1.000000;0.000000;1.000000;AC;*;*;1.000000;sh;pl;no;0.000000;11.000000;8.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_216;*;0.000000;0.000000;GU_Test_3_0077;AR4_400_1_6575;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR2_110_3_002_2;4슬롯 3.0 로비용 레인저 중갑;0.000000;1.000000;0.000000;1.000000;AC;*;*;1.000000;ja;pl;no;0.000000;24.000000;19.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_211;*;0.000000;0.000000;GU_Test_3_0078;AR4_400_1_6576;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR2_110_4_003_2;4슬롯 3.0 로비용 레인저 장갑;0.000000;1.000000;0.000000;1.000000;AC;*;*;1.000000;gl;pl;no;0.000000;6.000000;4.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_213;*;0.000000;0.000000;GU_Test_3_0079;AR4_400_1_6577;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR2_110_5_004_2;4슬롯 3.0 로비용 레인저 신발;0.000000;1.000000;0.000000;1.000000;AC;*;*;1.000000;bo;pl;no;0.000000;9.000000;7.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_214;*;0.000000;0.000000;GU_Test_3_0080;AR4_400_1_6578;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR3_110_3_001;1슬롯 3.0 로비용 어쌔신 중갑;0.000000;1.000000;0.000000;1.000000;TF;*;*;1.000000;ja;pl;no;0.000000;26.000000;20.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_211;*;0.000000;0.000000;GU_Test_3_0078;AR4_400_1_6576;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR3_110_3_002;1슬롯 3.0 로비용 어쌔신 신발;0.000000;1.000000;0.000000;1.000000;TF;*;*;1.000000;bo;pl;no;0.000000;10.000000;8.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_214;*;0.000000;0.000000;GU_Test_3_0080;AR4_400_1_6578;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR3_110_2_001_1;3슬롯 3.0 로비용 어쌔신 어깨;0.000000;1.000000;0.000000;1.000000;TF;*;*;1.000000;sh;pl;no;0.000000;12.000000;9.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_216;*;0.000000;0.000000;GU_Test_3_0077;AR4_400_1_6575;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR3_110_3_002_1;3슬롯 3.0 로비용 어쌔신 중갑;0.000000;1.000000;0.000000;1.000000;TF;*;*;1.000000;ja;pl;no;0.000000;26.000000;20.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_211;*;0.000000;0.000000;GU_Test_3_0078;AR4_400_1_6576;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR3_110_4_003_1;3슬롯 3.0 로비용 어쌔신 장갑;0.000000;1.000000;0.000000;1.000000;TF;*;*;1.000000;gl;pl;no;0.000000;7.000000;5.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_213;*;0.000000;0.000000;GU_Test_3_0079;AR4_400_1_6577;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR3_110_5_004_1;3슬롯 3.0 로비용 어쌔신 신발;0.000000;1.000000;0.000000;1.000000;TF;*;*;1.000000;bo;pl;no;0.000000;10.000000;8.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_214;*;0.000000;0.000000;GU_Test_3_0080;AR4_400_1_6578;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR3_110_2_001_2;4슬롯 3.0 로비용 어쌔신 어깨;0.000000;1.000000;0.000000;1.000000;TF;*;*;1.000000;sh;pl;no;0.000000;12.000000;9.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_216;*;0.000000;0.000000;GU_Test_3_0077;AR4_400_1_6575;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR3_110_3_002_2;4슬롯 3.0 로비용 어쌔신 중갑;0.000000;1.000000;0.000000;1.000000;TF;*;*;1.000000;ja;pl;no;0.000000;26.000000;20.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_211;*;0.000000;0.000000;GU_Test_3_0078;AR4_400_1_6576;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR3_110_4_003_2;4슬롯 3.0 로비용 어쌔신 장갑;0.000000;1.000000;0.000000;1.000000;TF;*;*;1.000000;gl;pl;no;0.000000;7.000000;5.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_213;*;0.000000;0.000000;GU_Test_3_0079;AR4_400_1_6577;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR3_110_5_004_2;4슬롯 3.0 로비용 어쌔신 신발;0.000000;1.000000;0.000000;1.000000;TF;*;*;1.000000;bo;pl;no;0.000000;10.000000;8.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_214;*;0.000000;0.000000;GU_Test_3_0080;AR4_400_1_6578;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR4_110_3_001;1슬롯 3.0 로비용 위저드 중갑;0.000000;1.000000;0.000000;1.000000;WZ;*;*;1.000000;ja;pl;no;0.000000;1.000000;0.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_211;*;0.000000;0.000000;GU_Test_3_0078;AR4_400_1_6576;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR4_110_3_002;1슬롯 3.0 로비용 위저드 신발;0.000000;1.000000;0.000000;1.000000;WZ;*;*;1.000000;bo;pl;no;0.000000;1.000000;0.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_214;*;0.000000;0.000000;GU_Test_3_0080;AR4_400_1_6578;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR4_110_2_001_1;3슬롯 3.0 로비용 위저드 어깨;0.000000;1.000000;0.000000;1.000000;WZ;*;*;1.000000;sh;pl;no;0.000000;1.000000;0.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_216;*;0.000000;0.000000;GU_Test_3_0077;AR4_400_1_6575;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR4_110_3_002_1;3슬롯 3.0 로비용 위저드 중갑;0.000000;1.000000;0.000000;1.000000;WZ;*;*;1.000000;ja;pl;no;0.000000;1.000000;0.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_211;*;0.000000;0.000000;GU_Test_3_0078;AR4_400_1_6576;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR4_110_4_003_1;3슬롯 3.0 로비용 위저드 장갑;0.000000;1.000000;0.000000;1.000000;WZ;*;*;1.000000;gl;pl;no;0.000000;1.000000;0.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_213;*;0.000000;0.000000;GU_Test_3_0079;AR4_400_1_6577;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR4_110_5_004_1;3슬롯 3.0 로비용 위저드 신발;0.000000;1.000000;0.000000;1.000000;WZ;*;*;1.000000;bo;pl;no;0.000000;1.000000;0.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_214;*;0.000000;0.000000;GU_Test_3_0080;AR4_400_1_6578;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR4_110_2_001_2;4슬롯 3.0 로비용 위저드 어깨;0.000000;1.000000;0.000000;1.000000;WZ;*;*;1.000000;sh;pl;no;0.000000;1.000000;0.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_216;*;0.000000;0.000000;GU_Test_3_0077;AR4_400_1_6575;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR4_110_3_002_2;4슬롯 3.0 로비용 위저드 중갑;0.000000;1.000000;0.000000;1.000000;WZ;*;*;1.000000;ja;pl;no;0.000000;1.000000;0.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_211;*;0.000000;0.000000;GU_Test_3_0078;AR4_400_1_6576;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR4_110_4_003_2;4슬롯 3.0 로비용 위저드 장갑;0.000000;1.000000;0.000000;1.000000;WZ;*;*;1.000000;gl;pl;no;0.000000;1.000000;0.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_213;*;0.000000;0.000000;GU_Test_3_0079;AR4_400_1_6577;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR4_110_5_004_2;4슬롯 3.0 로비용 위저드 신발;0.000000;1.000000;0.000000;1.000000;WZ;*;*;1.000000;bo;pl;no;0.000000;1.000000;0.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_214;*;0.000000;0.000000;GU_Test_3_0080;AR4_400_1_6578;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR5_110_3_001;1슬롯 3.0 로비용 프리스트 중갑;0.000000;1.000000;0.000000;1.000000;PR;*;*;1.000000;ja;pl;no;0.000000;10.000000;8.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_211;*;0.000000;0.000000;GU_Test_3_0078;AR4_400_1_6576;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR5_110_3_002;1슬롯 3.0 로비용 프리스트 신발;0.000000;1.000000;0.000000;1.000000;PR;*;*;1.000000;bo;pl;no;0.000000;4.000000;3.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_214;*;0.000000;0.000000;GU_Test_3_0080;AR4_400_1_6578;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR5_110_2_001_1;3슬롯 3.0 로비용 프리스트 어깨;0.000000;1.000000;0.000000;1.000000;PR;*;*;1.000000;sh;pl;no;0.000000;4.000000;3.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_216;*;0.000000;0.000000;GU_Test_3_0077;AR4_400_1_6575;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
