t_id;t_이름;개발용;요구레벨;제한레벨;아이템레벨;t_사용클래스;t_사용가능성별;등급;t_장착파츠;t_스타일타입;매입가;처분가;t_장착효과1;t_장착효과2;t_장착효과3;t_장착효과4;랜덤옵션적용여부;랜덤옵션개수_최소;랜덤옵션개수_최대;t_옵션적용비율;t_영혼석슬롯1;t_영혼석슬롯2;t_영혼석슬롯3;드랍불가;중첩갯수;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;t_귀속대상;귀속해제횟수;t_사용제한;염색여부;t_판매대행분류;캐쉬;t_스킬효과;사용기간;contentslevel;통합채널사용불가;생성개수;t_화폐설정id
CA_ST_CM_0614;2020안경(30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;4.000000;st5;ck;1.000000;1.000000;(모든공격력%,20);(모든방어력%,20);(강화성공확률%,20);(제작성공확률%,20);0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;1.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
tt_1_0_0086;썸타는 사이 (3일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st6;ck;1.000000;1.000000;(모든방어력%,5);(몬스터드랍율%,5);*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;259200.000000;1.000000;0.000000;0.000000;*
tt_1_0_0087;고백성공 기원! (7일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;2.000000;st6;ck;1.000000;1.000000;(모든방어력%,7);(몬스터드랍율%,7);*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;604800.000000;1.000000;0.000000;0.000000;*
tt_1_0_0088;고백해서 혼내줌! (14일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;3.000000;st6;ck;1.000000;1.000000;(모든방어력%,10);(몬스터드랍율%,10);(길들이기확률%,10);(모든극대화확률+,10);0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;1209600.000000;1.000000;0.000000;0.000000;*
tt_1_0_0089;오늘부터 1일! (30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;4.000000;st6;ck;1.000000;1.000000;(모든방어력%,14);(몬스터드랍율%,14);(길들이기확률%,14);(모든극대화확률+,14);0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0179;(외형) 반달곰 바크와 굿나잇;0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st8;ck;1.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;0.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0180;(외형) 유니콘과 굿나잇;0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st8;ck;1.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;0.000000;1.000000;0.000000;0.000000;*
CA_ST_CM_0615;(외형) 반달곰 바크와 굿나잇 (30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;4.000000;st8;ck;1.000000;1.000000;(모든공격력%,20);(모든방어력%,20);(모든극대화확률+,10);(모든극대력+,400);0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;1.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
CA_ST_CM_0616;(외형) 유니콘과 굿나잇 (30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;4.000000;st8;ck;1.000000;1.000000;(강화성공확률%,20);(제작성공확률%,20);(낚시시간감소,-5);(모든낚시확률증가%,20);0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;1.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0181;봄날! (3일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st4;ck;1.000000;1.000000;(allstat+,10);(모든공격력%,5);*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;259200.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0182;봄날! (7일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;2.000000;st4;ck;1.000000;1.000000;(allstat+,20);(모든공격력%,7);*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;604800.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0183;봄날! (14일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;3.000000;st4;ck;1.000000;1.000000;(allstat+,30);(모든공격력%,10);(모든극대화확률+,5);(모든극대력+,250);0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;1209600.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0184;봄날! (30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;4.000000;st4;ck;1.000000;1.000000;(allstat+,50);(모든공격력%,15);(모든극대화확률+,10);(모든극대력+,300);0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
CA_ST_CM_0617;봄냥이 봄봄이! (30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;4.000000;st2;ck;1.000000;1.000000;(모든공격력%,20);(모든극대화확률+,10);(allstat+,50);(allstatderest+,100);0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;1.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
tt_1_0_0090;(특수 칭호) 입춘대길! (30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;4.000000;st6;ck;1.000000;1.000000;(최대HP+,10000);(모든방어력%,30);(치명타피해감소+,600);(allstat+,50);0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;1.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
CA_ST_CM_0618;밸로프 코스튬 (3일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st8;ck;1.000000;1.000000;(플레이어경험치%,365);(모든공격력%,37);(모든방어력%,37);*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;0.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;259200.000000;1.000000;0.000000;0.000000;*
CA_ST_CM_0619;밸로프 코스튬 (30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;4.000000;st8;ck;1.000000;1.000000;(플레이어경험치%,365);(모든공격력%,37);(모든방어력%,37);*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;0.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
CA_ST_CM_0620;풍선 무기 코스튬 (30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;4.000000;st3;ck;1.000000;1.000000;(모든공격력%,10);(몬스터드랍율%,15);(이동속도%,10);(allstatderest+,100);0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;1.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
tt_1_0_0093;(특수 칭호) 레벨업! 스펙업! 파워업! (30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;4.000000;st6;ck;1.000000;1.000000;(모든공격력%,15);(모든극대화확률+,15);(allstat+,50);(모든극대력+,400);0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;1.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
IT_ST_CM_0012;용신족의 가면(3일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;4.000000;st5;ck;1.000000;1.000000;(모든공격력%,60);(모든극대화확률+,30);(쿨타임%,-25);(최대HP%,40);0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;259200.000000;1.000000;0.000000;0.000000;*
IT_ST_CM_0013;용신족의 갑옷(3일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;4.000000;st7;ck;1.000000;1.000000;(모든공격력%,30);(모든방어력%,10);(모든공격력+,500);(모든극대력+,300);0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;259200.000000;1.000000;0.000000;0.000000;*
IT_ST_CM_0014;용신족의 날개(3일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;4.000000;st4;ck;1.000000;1.000000;(모든공격력%,30);(모든방어력%,30);(allstat+,100);(최대HP+,3000);0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;259200.000000;1.000000;0.000000;0.000000;*
tt_1_0_0094;(특수 칭호) 시원한 여름나기! (3일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;4.000000;st6;ck;1.000000;1.000000;(모든공격력+,300);(모든극대력+,300);(allstat+,30);(allstatderest+,30);0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;1.000000;*;259200.000000;1.000000;0.000000;0.000000;*
CA_ST_CM_0621;느낌있는 여름 신상 수영복 (30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;4.000000;st8;ck;1.000000;1.000000;(모든공격력%,20);(모든방어력%,20);(이동속도%,10);(몬스터드랍율%,10);0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;1.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
CA_ST_CM_0622;엣지있는 여름 신상 수영복 (30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;4.000000;st8;ck;1.000000;1.000000;(강화성공확률%,20);(제작성공확률%,20);(낚시시간감소,-5);(모든낚시확률증가%,20);0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;1.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
CA_ST_CM_0623;(외형) 그린 하와이안 수영복 (30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st8;ck;1.000000;1.000000;(모든공격력%,10);(모든방어력%,10);(이동속도%,10);*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;1.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
CA_ST_CM_0624;(외형) 블루 스카이 수영복 (30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st8;ck;1.000000;1.000000;(모든공격력%,10);(모든방어력%,10);(이동속도%,10);*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;1.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
CA_ST_CM_0625;(외형) 레드 선샤인 (30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st8;ck;1.000000;1.000000;(모든공격력%,10);(모든방어력%,10);(이동속도%,10);*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;1.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
CA_ST_CM_0626;(외형) 화이트 비치 (30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st8;ck;1.000000;1.000000;(모든공격력%,10);(모든방어력%,10);(이동속도%,10);*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;1.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
CA_ST_CM_0627;(외형) 학교 수영복 (30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st8;ck;1.000000;1.000000;(모든공격력%,10);(모든방어력%,10);(이동속도%,10);*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;1.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
CA_ST_CM_0628;(외형) 화이트 블루밍 (30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st8;ck;1.000000;1.000000;(모든공격력%,10);(모든방어력%,10);(이동속도%,10);*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;1.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
CA_ST_CM_0629;(외형) 블루 블루밍 (30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st8;ck;1.000000;1.000000;(모든공격력%,10);(모든방어력%,10);(이동속도%,10);*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;1.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
CA_ST_CM_0630;블루 마린룩 (30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;4.000000;st8;ck;1.000000;1.000000;(모든공격력%,20);(모든극대화확률+,10);(allstat+,50);(이동속도%,10);0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;1.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
CA_ST_CM_0631;화이트 마린룩 (30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;4.000000;st8;ck;1.000000;1.000000;(강화성공확률%,20);(제작성공확률%,20);(길들이기확률%,20);(길들이기포인트감소%,-5);0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;1.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0185;레드 블루밍 수영복 (14일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st8;ck;1.000000;1.000000;(모든공격력%,10);(이동속도%,10);*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;1209600.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0186;(외형) 네이비 블루 마린룩;0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st8;ck;1.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;0.000000;1.000000;0.000000;0.000000;*
CA_ST_CM_0632;아이스크림 무기 코스튬 (30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;4.000000;st3;ck;1.000000;1.000000;(모든공격력%,10);(모든극대화확률+,10);(allstat+,25);(모든극대력+,400);0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;1.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0187;전통복 아라(30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st1;ck;1.000000;1.000000;(제작성공확률%,10);(강화성공확률%,10);*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;1.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0188;전통복 윤슬(30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st1;ck;1.000000;1.000000;(제작성공확률%,10);(강화성공확률%,10);*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;1.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0189;전통복 다솜(30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st1;ck;1.000000;1.000000;(제작성공확률%,20);(강화성공확률%,20);*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;1.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
tt_1_0_0095;(특수 칭호) 2020 송편 만들기 (3일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;4.000000;st6;ck;1.000000;1.000000;(제작성공확률%,20);(강화성공확률%,10);(몬스터드랍율%,15);*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;1.000000;*;259200.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0190;경험치 지원 망토(3일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st4;ck;1.000000;1.000000;(플레이어경험치%,50);*;*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;259200.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0191;낚시 지원 망토(3일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st4;ck;1.000000;1.000000;(낚시시간감소,-2);(모든낚시확률증가%,20);*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;259200.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0192;아이템 지원 망토(3일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st4;ck;1.000000;1.000000;(몬스터드랍율%,10);*;*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;259200.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0193;길들이기 지원 망토(3일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st4;ck;1.000000;1.000000;(길들이기확률%,5);*;*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;259200.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0194;펠로우 경험치 지원 망토(3일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st4;ck;1.000000;1.000000;(펠로우경험치%,10);*;*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;259200.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0195;제작 지원 망토(3일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st4;ck;1.000000;1.000000;(제작성공확률%,5);*;*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;259200.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0196;전투 지원 망토(3일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st4;ck;1.000000;1.000000;(모든공격력%,5);*;*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;259200.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0197;할로윈 호박 (30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;4.000000;st5;ck;1.000000;1.000000;(모든공격력%,10);(길들이기포인트감소%,-10);*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0198;할로윈 가장 무도회 가면 (30일);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;4.000000;st5;ck;1.000000;1.000000;(모든공격력%,10);(쿨타임%,-15);*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;2592000.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0199;멋진 호박 모자(4시간/기능x);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st1;ck;1.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;14400.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0200;슬픈 호박 모자(4시간/기능x);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st1;ck;1.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;14400.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0201;즐거운 호박 모자(4시간/기능x);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st1;ck;1.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;14400.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0202;호박 모자(4시간/기능x);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st1;ck;1.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;14400.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0203;멋진 호박 모자(4시간);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st1;ck;1.000000;1.000000;(최대HP+,2000);*;*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;14400.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0204;슬픈 호박 모자(4시간);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st1;ck;1.000000;1.000000;(모든방어력%,5);*;*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;14400.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0205;즐거운 호박 모자(4시간);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st1;ck;1.000000;1.000000;(모든공격력%,5);*;*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;14400.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0206;호박 모자(4시간);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st1;ck;1.000000;1.000000;(allstat+,10);*;*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;14400.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0207;멋진 호박 모자(기능x);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st1;ck;1.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;0.000000;1.000000;0.000000;0.000000;*
EV_ST_CM_0208;슬픈 호박 모자(기능x);0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;1.000000;st1;ck;1.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;W;N;N;0.000000;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;1.000000;Auction_303;0.000000;*;0.000000;1.000000;0.000000;0.000000;*
