t_id;t_이름;t_재료타입;등급;요구레벨;아이템레벨;매입가;처분가;생성개수;중첩갯수;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;t_사용제한;t_판매대행분류;드랍시레벨검사무시;t_화폐설정id;구매제한;contentslevel;통합채널사용불가;plusrate
MA_9_0214;빛나는 라비니 결정;ma;4.000000;60.000000;60.000000;10.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_9_0215;도전자의 혼;ma;4.000000;60.000000;60.000000;10.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_9_0216;칠흑의 돌;ma;4.000000;60.000000;60.000000;10.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_9_0217;망자의 원혼석;ma;4.000000;60.000000;60.000000;10.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_9_0218;아크란 마법 가루;ma;4.000000;60.000000;60.000000;1200000.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_9_0219;악몽의 정수;ma;4.000000;60.000000;60.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_9_0220;고룡의 영혼석;ma;4.000000;60.000000;60.000000;10.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_9_0221;거수의 각성석;re;4.000000;60.000000;60.000000;10000.000000;1000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_9_0222;이름 없는 자의 심장;re;4.000000;60.000000;60.000000;100000.000000;10000.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_587;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_18_0008;사라진 조각;rs;4.000000;1.000000;1.000000;1.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_18_0009;사라진 조각 (거래불가);rs;4.000000;1.000000;1.000000;1.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_9_0223;괴도 라비니의 눈물;ma;4.000000;1.000000;1.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_17_0045;축 황소 맥타이먼 소망석;hf;4.000000;1.000000;50.000000;10000.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_587;0.000000;EX_0_0278;0.000000;1.000000;0.000000;0.000000
MA_17_0046;축 각성 테이샤의 소망석;hf;4.000000;1.000000;50.000000;10000.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_587;0.000000;EX_0_0278;0.000000;1.000000;0.000000;0.000000
MA_17_0047;축 황금 근두운 소망석;hf;4.000000;1.000000;50.000000;10000.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_587;0.000000;EX_0_0278;0.000000;1.000000;0.000000;0.000000
MA_17_0048;축 각성 소잉 파노스 소망석;hf;4.000000;1.000000;50.000000;10000.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_587;0.000000;EX_0_0278;0.000000;1.000000;0.000000;0.000000
MA_17_0049;축 각성 메카 포요 소망석;hf;4.000000;1.000000;50.000000;10000.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_587;0.000000;EX_0_0278;0.000000;1.000000;0.000000;0.000000
MA_17_0050;축 소잉 갈레리온 소망석;hf;4.000000;1.000000;50.000000;10000.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_587;0.000000;EX_0_0278;0.000000;1.000000;0.000000;0.000000
MA_17_0051;축 각성 러블리 포요;hf;4.000000;1.000000;50.000000;10000.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_587;0.000000;EX_0_0278;0.000000;1.000000;0.000000;0.000000
MA_17_0052;축 먹 근두운 소망석;hf;4.000000;1.000000;50.000000;10000.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_587;0.000000;EX_0_0278;0.000000;1.000000;0.000000;0.000000
MA_17_0053;축 소잉 포에리온 소망석;hf;4.000000;1.000000;50.000000;10000.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_587;0.000000;EX_0_0278;0.000000;1.000000;0.000000;0.000000
MA_17_0054;쌀;mt;1.000000;1.000000;50.000000;50000.000000;500.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_706;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_17_0055;닭;mt;1.000000;1.000000;50.000000;50000.000000;500.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_706;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_17_0056;인삼;mt;1.000000;1.000000;50.000000;50000.000000;500.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_706;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_17_0057;조개;mt;1.000000;1.000000;50.000000;50000.000000;500.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_706;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_17_0058;요리도구 세트;mt;1.000000;1.000000;50.000000;50000.000000;500.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_706;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_17_0059;양념 세트;mt;1.000000;1.000000;50.000000;50000.000000;500.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_706;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_17_0060;테이블;mt;2.000000;1.000000;50.000000;50000.000000;500.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_706;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_15_0075;마신의 흔적;ma;7.000000;60.000000;55.000000;100000.000000;10000.000000;0.000000;9999.000000;1.000000;1.000000;0.000000;item;get;*;Auction_711;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_15_0076;브라기의 토템;ma;6.000000;60.000000;55.000000;100000.000000;10000.000000;0.000000;9999.000000;0.000000;1.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_15_0077;브라기의 의식용 단검;ma;7.000000;60.000000;55.000000;100000.000000;10000.000000;0.000000;9999.000000;0.000000;1.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_9_0224;정예 브라기의 피;ma;4.000000;60.000000;60.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_9_0225;야투만의 수정;ma;4.000000;60.000000;60.000000;10.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_9_0226;야수의 증표;ma;4.000000;60.000000;60.000000;10.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_15_0078;파손된 제사장의 장신구 조각;ma;6.000000;60.000000;60.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_15_0079;레인문도어의 정화 신석;ma;6.000000;60.000000;60.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_HB_0001;잊혀진 힘의 근원;ma;4.000000;70.000000;70.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_708;0.000000;*;0.000000;70.000000;0.000000;0.000000
MA_17_0061;축 영월의 스피룬 소망석;hf;4.000000;1.000000;50.000000;10000.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_587;0.000000;EX_0_0278;0.000000;1.000000;0.000000;0.000000
MA_17_0062;축 분노의 안타레스 소망석;hf;4.000000;1.000000;50.000000;10000.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_587;0.000000;EX_0_0278;0.000000;1.000000;0.000000;0.000000
MA_17_0063;축 냉철한 안타레스 소망석;hf;4.000000;1.000000;50.000000;10000.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_587;0.000000;EX_0_0278;0.000000;1.000000;0.000000;0.000000
MA_15_0080;테마인의 단검 계승 제작 꾸러미;ma;4.000000;65.000000;65.000000;20.000000;20.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;65.000000;0.000000;0.000000
MA_15_0081;테마인의 한손검 계승 제작 꾸러미;ma;4.000000;65.000000;65.000000;25.000000;25.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;65.000000;0.000000;0.000000
MA_15_0082;테마인의 양손검 계승 제작 꾸러미;ma;4.000000;65.000000;65.000000;40.000000;40.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;65.000000;0.000000;0.000000
MA_15_0083;테마인의 한손 지팡이 계승 제작 꾸러미;ma;4.000000;65.000000;65.000000;25.000000;25.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;65.000000;0.000000;0.000000
MA_15_0084;테마인의 양손 지팡이 계승 제작 꾸러미;ma;4.000000;65.000000;65.000000;40.000000;40.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;65.000000;0.000000;0.000000
MA_15_0085;테마인의 한손 마법봉 계승 제작 꾸러미;ma;4.000000;65.000000;65.000000;25.000000;25.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;65.000000;0.000000;0.000000
MA_15_0086;테마인의 단궁 제작 꾸러미;ma;4.000000;65.000000;65.000000;25.000000;25.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;65.000000;0.000000;0.000000
MA_15_0087;테마인의 탑승 무기 계승 제작 꾸러미;ma;4.000000;65.000000;65.000000;40.000000;40.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;65.000000;0.000000;0.000000
MA_15_0088;테마인의 보조 무기 계승 제작 꾸러미;ma;4.000000;65.000000;65.000000;15.000000;15.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;65.000000;0.000000;0.000000
MA_15_0089;테마인 투구 계승 제작 꾸러미;ma;4.000000;65.000000;65.000000;30.000000;30.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;65.000000;0.000000;0.000000
MA_15_0090;테마인 어깨 계승 제작 꾸러미;ma;4.000000;65.000000;65.000000;30.000000;30.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;65.000000;0.000000;0.000000
MA_15_0091;테마인 상/하의 계승 제작 꾸러미;ma;4.000000;65.000000;65.000000;30.000000;30.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;65.000000;0.000000;0.000000
MA_15_0092;테마인 장갑 계승 제작 꾸러미;ma;4.000000;65.000000;65.000000;30.000000;30.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;65.000000;0.000000;0.000000
MA_15_0093;테마인 신발 계승 제작 꾸러미;ma;4.000000;65.000000;65.000000;30.000000;30.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;65.000000;0.000000;0.000000
MA_15_0094;테마인 목걸이 계승 제작 꾸러미;ma;4.000000;65.000000;65.000000;35.000000;35.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;65.000000;0.000000;0.000000
MA_15_0095;테마인 반지 계승 제작 꾸러미;ma;4.000000;65.000000;65.000000;20.000000;20.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;65.000000;0.000000;0.000000
MA_15_0096;알사스의 단검 계승 제작 꾸러미;ma;4.000000;60.000000;60.000000;1.000000;4.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_15_0097;알사스의 한손검 계승 제작 꾸러미;ma;4.000000;60.000000;60.000000;1.000000;5.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_15_0098;알사스의 양손검 계승 제작 꾸러미;ma;4.000000;60.000000;60.000000;1.000000;8.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_15_0099;알사스의 한손 지팡이 계승 제작 꾸러미;ma;4.000000;60.000000;60.000000;1.000000;5.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_15_0100;알사스의 양손 지팡이 계승 제작 꾸러미;ma;4.000000;60.000000;60.000000;1.000000;8.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_15_0101;알사스의 한손 마법봉 계승 제작 꾸러미;ma;4.000000;60.000000;60.000000;1.000000;5.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_15_0102;알사스의 단궁 제작 꾸러미;ma;4.000000;60.000000;60.000000;1.000000;5.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_15_0103;알사스의 탑승 무기 계승 제작 꾸러미;ma;4.000000;60.000000;60.000000;1.000000;8.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_15_0104;알사스의 보조 무기 계승 제작 꾸러미;ma;4.000000;60.000000;60.000000;1.000000;3.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_15_0105;알사스 투구 계승 제작 꾸러미;ma;4.000000;60.000000;60.000000;1.000000;5.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_15_0106;알사스 어깨 계승 제작 꾸러미;ma;4.000000;60.000000;60.000000;1.000000;5.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_15_0107;알사스 상/하의 계승 제작 꾸러미;ma;4.000000;60.000000;60.000000;1.000000;5.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_15_0108;알사스 장갑 계승 제작 꾸러미;ma;4.000000;60.000000;60.000000;1.000000;5.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_15_0109;알사스 신발 계승 제작 꾸러미;ma;4.000000;60.000000;60.000000;1.000000;5.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_15_0110;알사스 목걸이 계승 제작 꾸러미;ma;4.000000;60.000000;60.000000;1.000000;8.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_15_0111;알사스 반지 계승 제작 꾸러미;ma;4.000000;60.000000;60.000000;1.000000;4.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_17_0064;축 햇살이 소망석;hf;4.000000;1.000000;50.000000;10000.000000;1.000000;0.000000;9999.000000;1.000000;1.000000;0.000000;item;get;*;Auction_587;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_9_0227;파멸의 마석;ma;4.000000;60.000000;60.000000;10.000000;1.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_1_6501;고급 구리 합금;oe;3.000000;1.000000;1.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_702;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_1_6502;고급 철 합금;oe;3.000000;6.000000;6.000000;40.000000;4.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_702;0.000000;*;0.000000;6.000000;0.000000;0.000000
MA_1_6503;고급 미스릴 합금;oe;3.000000;26.000000;26.000000;43100.000000;4310.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_702;0.000000;*;0.000000;26.000000;0.000000;0.000000
MA_1_6504;고급 투랄리움 합금;oe;3.000000;36.000000;36.000000;88600.000000;8860.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_702;0.000000;*;0.000000;36.000000;0.000000;0.000000
MA_1_6505;고급 아다만티움 합금;oe;3.000000;41.000000;41.000000;184400.000000;10000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_702;0.000000;*;0.000000;41.000000;0.000000;0.000000
MA_2_6511;고급 은가루;jl;3.000000;1.000000;1.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_703;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_2_6512;고급 금가루;jl;3.000000;6.000000;6.000000;40.000000;4.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_703;0.000000;*;0.000000;6.000000;0.000000;0.000000
MA_2_6513;고급 자수정;jl;3.000000;26.000000;26.000000;43100.000000;4310.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_703;0.000000;*;0.000000;26.000000;0.000000;0.000000
MA_2_6514;고급 사파이어;jl;3.000000;36.000000;36.000000;88600.000000;8860.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_703;0.000000;*;0.000000;36.000000;0.000000;0.000000
MA_2_6515;고급 에메랄드;jl;3.000000;41.000000;41.000000;184400.000000;10000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_703;0.000000;*;0.000000;41.000000;0.000000;0.000000
MA_1_6516;공허의 합금;oe;4.000000;60.000000;60.000000;632300.000000;10000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_702;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_2_6517;보석 가루;jl;3.000000;60.000000;60.000000;632300.000000;10000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_703;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_1_6506;냉기의 합금;oe;4.000000;60.000000;60.000000;6323000.000000;10000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_702;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_2_6518;서리 결정;ma;4.000000;60.000000;60.000000;602000.000000;10000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_703;0.000000;*;0.000000;60.000000;0.000000;0.000000
MA_1_6507;강화된 냉기의 합금;oe;7.000000;65.000000;65.000000;7625840.000000;10000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_702;0.000000;*;0.000000;65.000000;0.000000;0.000000
MA_1_6508;사란트의 마력 파편;ma;7.000000;65.000000;65.000000;91600800.000000;10000.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_702;0.000000;*;0.000000;65.000000;0.000000;0.000000
MA_15_0112;마신 젤나리스의 한손검 계승 제작 꾸러미;ma;7.000000;60.000000;60.000000;170.000000;170.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_15_0113;마신 젤나리스의 양손검 계승 제작 꾸러미;ma;7.000000;60.000000;60.000000;240.000000;240.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_15_0114;마신 젤나리스의 단검 계승 제작 꾸러미;ma;7.000000;60.000000;60.000000;120.000000;120.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_15_0115;마신 젤나리스의 한손 지팡이 계승 제작 꾸러미;ma;7.000000;60.000000;60.000000;170.000000;170.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_15_0116;마신 젤나리스의 양손 지팡이 계승 제작 꾸러미;ma;7.000000;60.000000;60.000000;240.000000;240.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_15_0117;마신 젤나리스의 한손 마법봉 계승 제작 꾸러미;ma;7.000000;60.000000;60.000000;170.000000;170.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_15_0118;마신 젤나리스의 단궁 제작 꾸러미;ma;7.000000;60.000000;60.000000;170.000000;170.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_15_0119;마신 젤나리스의 탑승 무기 계승 제작 꾸러미;ma;7.000000;60.000000;60.000000;240.000000;240.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_15_0120;마신 젤나리스의 보조 무기 계승 제작 꾸러미;ma;7.000000;60.000000;60.000000;70.000000;70.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_15_0121;마신 젤나리스의 목걸이 계승 제작 꾸러미;ma;7.000000;60.000000;60.000000;240.000000;240.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_15_0122;마신 젤나리스의 반지 계승 제작 꾸러미;ma;7.000000;60.000000;60.000000;120.000000;120.000000;0.000000;999.000000;1.000000;0.000000;0.000000;item;get;*;Auction_711;0.000000;EX_0_0332;0.000000;60.000000;0.000000;0.000000
MA_13_1040;빛나는 메카 고스트 조각;re;4.000000;1.000000;1.000000;75.000000;100.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;*;0.000000;EX_0_0183;0.000000;40.000000;0.000000;0.000000
MA_13_1041;빛나는 러블리 웨일 조각;re;4.000000;1.000000;1.000000;75.000000;100.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;*;0.000000;EX_0_0183;0.000000;40.000000;0.000000;0.000000
MA_13_1042;빛의 카론 조각;re;4.000000;1.000000;1.000000;75.000000;100.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;*;0.000000;EX_0_0183;0.000000;40.000000;0.000000;0.000000
MA_13_1043;빛의 누실리스 조각;re;4.000000;1.000000;1.000000;75.000000;100.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;*;0.000000;EX_0_0183;0.000000;40.000000;0.000000;0.000000
MA_13_1044;빛의 용맹 수바기 조각;re;4.000000;1.000000;1.000000;75.000000;100.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;*;0.000000;EX_0_0183;0.000000;40.000000;0.000000;0.000000
MA_13_1045;빛의 지혜 수바기 조각;re;4.000000;1.000000;1.000000;75.000000;100.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;*;0.000000;EX_0_0183;0.000000;40.000000;0.000000;0.000000
MA_19_0001;펠로우 초월석;ma;4.000000;1.000000;1.000000;75.000000;100.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;*;0.000000;*;0.000000;40.000000;0.000000;0.000000
MA_19_0002;펠로우 초월의 빛;ma;4.000000;1.000000;1.000000;75.000000;100.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;*;0.000000;*;0.000000;40.000000;0.000000;0.000000
MA_19_0003;펠로우 초월 강화 보조제;aa;4.000000;1.000000;1.000000;75.000000;100.000000;0.000000;9999.000000;1.000000;0.000000;0.000000;item;get;*;*;0.000000;*;0.000000;40.000000;0.000000;2000.000000
MA_15_0123;테마인의 단검 계승 제작 꾸러미;ma;4.000000;65.000000;65.000000;20.000000;20.000000;0.000000;999.000000;1.000000;1.000000;0.000000;item;get;*;Auction_711;0.000000;*;0.000000;65.000000;0.000000;0.000000
MA_15_0124;테마인의 한손검 계승 제작 꾸러미;ma;4.000000;65.000000;65.000000;25.000000;25.000000;0.000000;999.000000;1.000000;1.000000;0.000000;item;get;*;Auction_711;0.000000;*;0.000000;65.000000;0.000000;0.000000
MA_15_0125;테마인의 양손검 계승 제작 꾸러미;ma;4.000000;65.000000;65.000000;40.000000;40.000000;0.000000;999.000000;1.000000;1.000000;0.000000;item;get;*;Auction_711;0.000000;*;0.000000;65.000000;0.000000;0.000000
MA_15_0126;테마인의 한손 지팡이 계승 제작 꾸러미;ma;4.000000;65.000000;65.000000;25.000000;25.000000;0.000000;999.000000;1.000000;1.000000;0.000000;item;get;*;Auction_711;0.000000;*;0.000000;65.000000;0.000000;0.000000
MA_15_0127;테마인의 양손 지팡이 계승 제작 꾸러미;ma;4.000000;65.000000;65.000000;40.000000;40.000000;0.000000;999.000000;1.000000;1.000000;0.000000;item;get;*;Auction_711;0.000000;*;0.000000;65.000000;0.000000;0.000000
