번호;t_id;t_이름;요구레벨;제한레벨;아이템레벨;t_소모타입;등급;t_타입;매입가;처분가;t_장착효과1;t_장착효과2;t_장착효과3;t_장착효과4;드랍불가;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;t_귀속대상;귀속해제횟수;t_사용제한;t_판매대행분류;t_스킬효과;중첩갯수;생성개수;사용기간;캐쉬;contentslevel;통합채널사용불가;구매제한;group;rank;truekeeping;t_영역타입;t_사용영역;t_f39;t_f40;t_f41;t_f42;t_f43;t_f44;t_f45;t_f46;t_f47;t_f48;t_f49;t_f50;t_f51;t_f52;t_f53;t_f54;t_f55;t_f56;t_f57;t_f58;t_f59;t_f60;t_f61;t_f62
187.000000;EV_BO_00_0073;꼬꼬의 기운(15일)(1월);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(allstat+,50);(쿨타임%,-5);(이동속도%,2);(최대HP+,1000);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
188.000000;EV_BO_00_0074;고백해 줘(15일)(2월);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(allstat+,50);(쿨타임%,-5);(이동속도%,2);(최대HP+,1000);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
189.000000;EV_BO_00_0075;오셨나봄(15일)(3월);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(allstat+,50);(쿨타임%,-5);(이동속도%,2);(최대HP+,1000);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
190.000000;EV_BO_00_0076;소망의 부스터(15일)(4월);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(allstat+,50);(쿨타임%,-5);(이동속도%,2);(최대HP+,1000);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
191.000000;EV_BO_00_0077;꼭 안아줘요(15일)(5월);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(allstat+,50);(쿨타임%,-5);(이동속도%,2);(최대HP+,1000);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
192.000000;EV_BO_00_0078;쌍둥이 자리(15일)(6월);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(allstat+,50);(쿨타임%,-5);(이동속도%,2);(최대HP+,1000);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
193.000000;CA_BO_00_0063;경험치 30% 상승 부스터(30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(플레이어경험치%,30);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
194.000000;JU_BO_00_0000;대인 공격 부스터(7일);1.000000;0.000000;1.000000;ed;2.000000;bt;250.000000;1.000000;(PK공격력%,15);(PK육체계저항율+,7);(모든극대력+,800);(이동속도%,2);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;604800.000000;0.000000;1.000000;0.000000;0.000000;14.000000;3.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
195.000000;JU_BO_00_0001;대인 방어 부스터(7일);1.000000;0.000000;1.000000;ed;2.000000;bt;180.000000;1.000000;(PK방어력%,15);(PK육체계저항율+,7);(치명타피해감소+,800);(이동속도%,2);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;604800.000000;0.000000;1.000000;0.000000;0.000000;15.000000;3.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
196.000000;test_BO_00_0001;물리+방어 10만 부스터;1.000000;0.000000;1.000000;ed;2.000000;bt;180.000000;1.000000;(무기물리공격력+,100000);(모든방어력+,100000);*;*;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;999.000000;999.000000;0.000000;0.000000;100.000000;0.000000;0.000000;15.000000;3.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
197.000000;test_BO_00_0002;마공+방어 10만 부스터;1.000000;0.000000;1.000000;ed;2.000000;bt;180.000000;1.000000;(마법물리공격력+,100000);(모든방어력+,100000);*;*;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;999.000000;999.000000;0.000000;0.000000;100.000000;0.000000;0.000000;15.000000;3.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
198.000000;EV_BO_00_0079;믿음의 부스터 (7일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(모든공격력%,10);(모든방어력%,10);(쿨타임%,-5);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;604800.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
199.000000;EV_BO_00_0080;개척가의 경험치 부스터;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(플레이어경험치%,5);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;14400.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;map_f08;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;EV_BO_00_0081;모험가의 행운이 담긴 부스터;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(몬스터드랍율%,5);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;14400.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;map_f08;;;;;;;;;;;;;;;;;;;;;;;;
201.000000;EV_BO_00_0082;숙련된 조련사의 부스터;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(길들이기확률%,5);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;14400.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;map_f08;;;;;;;;;;;;;;;;;;;;;;;;
202.000000;EV_BO_00_0083;이틸디르 보급대장의 감사 부스터;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;*;*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;14400.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;map_f08;;;;;;;;;;;;;;;;;;;;;;;;
203.000000;EV_BO_00_0084;인생은 마이웨이 부스터 (30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(모든공격력%,10);(모든방어력%,10);(allstat+,50);(이동속도%,2);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
204.000000;EV_BO_00_0085;전장의 핏빛 부스터(15일);1.000000;0.000000;1.000000;ed;2.000000;bt;15.000000;1.000000;(allstat+,50);(모든공격력%,10);(모든극대력+,200);(모든극대화확률+,5);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
205.000000;EV_BO_00_0086;포획 테스트 부스터;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(펫포획확률%,200);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;604800.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
206.000000;EV_BO_00_0087;하급 포획 부스터;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(펫포획확률%,10);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;259200.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
207.000000;EV_BO_00_0088;진화 부스터(7일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(길들이기확률%,20);(플레이어경험치%,10);(모든공격력%,20);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;604800.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
208.000000;EV_BO_00_0089;세젤하 부스터;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(쿨타임%,-5);(allstat+,30);(최대HP+,1000);(플레이어경험치%,100);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;3600.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
209.000000;EV_BO_00_0090;3주년 기념 부스터;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(모든공격력%,10);(모든극대력+,500);(모든방어력%,10);(이동속도%,3);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
210.000000;EV_BO_00_0091;포획의 부스터(3일);1.000000;0.000000;1.000000;ed;4.000000;bt;1.000000;1.000000;(펫포획확률%,20);(길들이기확률%,10);(펠로우경험치%,200);(이동속도%,5);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;259200.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
211.000000;EV_BO_00_0092;격렬의 부스터(15일);1.000000;0.000000;1.000000;ed;4.000000;bt;1.000000;1.000000;(모든공격력%,30);(모든방어력%,30);(PK공격력%,20);(PK방어력%,20);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
212.000000;EV_BO_00_0093;PC방 부스터(3시간) (PC방 외 사용 불가);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(allstat+,30);(쿨타임%,-3);(모든극대력+,100);(최대HP+,1000);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;10800.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
213.000000;EV_BO_00_0094;인생은 마이웨이 부스터 (3일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(모든공격력%,10);(모든방어력%,10);(allstat+,50);(이동속도%,2);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;259200.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
214.000000;EV_BO_00_0095;인생은 마이웨이 부스터 (7일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(모든공격력%,10);(모든방어력%,10);(allstat+,50);(이동속도%,2);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;604800.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
215.000000;bt_d99_0008;도전의 탑 최상급 공격 부스터 (4시간);60.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(모든공격력%,15);(모든극대화확률+,5);(모든극대력+,200);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;14400.000000;0.000000;60.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;map_d95;;;;;;;;;;;;;;;;;;;;;;;;
216.000000;bt_d99_0009;도전의 탑 최상급 보조 부스터 (4시간);60.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(쿨타임%,-10);(펠로우경험치%,50);(캐스팅속도%,-10);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;14400.000000;0.000000;60.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;map_d95;;;;;;;;;;;;;;;;;;;;;;;;
217.000000;bt_d99_0010;도전의 탑 최상급 방어 부스터 (4시간);60.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(모든방어력%,15);(최대HP%,20);(HP회복력%,20);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;14400.000000;0.000000;60.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;map_d95;;;;;;;;;;;;;;;;;;;;;;;;
218.000000;bt_test_01;PVE 부스터(+7 용맹 수바기);60.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(모든공격력+,3671);(모든극대력+,4878);(allstat+,749);(str+,2415);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;0.000000;0.000000;60.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
219.000000;bt_test_02;PVE 부스터(+7 지혜 수바기);60.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(모든공격력+,3671);(모든극대력+,4878);(allstat+,749);(int+,2415);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;0.000000;0.000000;60.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
220.000000;bt_test_03;PVP 부스터(+7 누실);60.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(모든극대력+,9455);(치명타피해감소+,7366);(allstat+,869);(최대HP+,14393);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;0.000000;0.000000;60.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
221.000000;CA_BO_00_0064;레전드 부스터(1시간);1.000000;0.000000;1.000000;ed;2.000000;bt;3.000000;1.000000;(몬스터드랍율%,20);(allstat+,20);*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;999.000000;3600.000000;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
222.000000;bt_rod_00_0011;황금 낚싯대(14일);1.000000;0.000000;1.000000;ed;4.000000;bt;2.000000;1.000000;(낚시시간감소,-30);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1209600.000000;0.000000;1.000000;0.000000;0.000000;10.000000;2.000000;1.000000;Map;map_f02, map_f09, map_f05, map_f07, map_d97, map_p02;;;;;;;;;;;;;;;;;;;;;;;;
223.000000;EV_BO_00_0096;괴도 라팡 3세의 회중시계 (2시간);1.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(제작대성공확률%,5);(강화성공확률%,7);(이동속도%,7);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;7200.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
224.000000;EV_BO_00_0097;괴도 세인트 라비니의 꼬리 (2시간);1.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(길들이기확률%,5);(펫포획확률%,10);(이동속도%,5);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;7200.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
225.000000;bt_rod_00_0012;왕초보의 낚싯대(3일);1.000000;0.000000;1.000000;ed;1.000000;bt;2.000000;1.000000;(낚시시간감소,-30);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;259200.000000;0.000000;1.000000;0.000000;0.000000;10.000000;2.000000;1.000000;Map;map_f02, map_f09, map_f05, map_f07, map_d97, map_p02;;;;;;;;;;;;;;;;;;;;;;;;
226.000000;EV_BO_00_0098;황금 수박 부스터(1일);1.000000;0.000000;1.000000;ed;2.000000;bt;2.000000;1.000000;(몬스터드랍율%,20);(플레이어경험치%,50);(최대HP+,2000);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;999.000000;86400.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
227.000000;CA_BO_00_0065;아이템 제작 부스터 Lv 1;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(제작성공확률%,1);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;20.000000;0.000000;0.000000;1.000000;1.000000;0.000000;0.000000;28.000000;5.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
228.000000;CA_BO_00_0066;아이템 제작 부스터 Lv 2;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(제작성공확률%,3);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;20.000000;0.000000;0.000000;1.000000;1.000000;0.000000;0.000000;28.000000;4.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
229.000000;CA_BO_00_0067;아이템 제작 부스터 Lv 3;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(제작성공확률%,7);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;20.000000;0.000000;0.000000;1.000000;1.000000;0.000000;0.000000;28.000000;3.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
230.000000;CA_BO_00_0068;아이템 제작 부스터 Lv 4;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(제작성공확률%,15);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;20.000000;0.000000;0.000000;1.000000;1.000000;0.000000;0.000000;28.000000;2.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
231.000000;CA_BO_00_0069;아이템 제작 부스터 Lv 5;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(제작성공확률%,30);*;*;*;0.000000;0.000000;1.000000;0.000000;req;none;ch;0.000000;*;Auction_580;*;20.000000;0.000000;0.000000;1.000000;1.000000;0.000000;0.000000;28.000000;1.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
232.000000;CA_BO_00_0070; 스페셜 아이템 제작 부스터;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(제작성공확률%,9);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;20.000000;0.000000;0.000000;1.000000;1.000000;0.000000;1.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
233.000000;EV_BO_00_0099;별빛 밤하늘 부스터 (15일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(allstat+,50);(쿨타임%,-5);(이동속도%,2);(최대HP+,1000);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
234.000000;bt_test_04;정신저항력 테스트 부스터;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(bdy+,2000);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
235.000000;bt_test_05;대인저항력 테스트 부스터;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(mnd+,2000);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
236.000000;bt_test_07;육체저항력 테스트 부스터;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(pk육체계저항율+,100);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
237.000000;EV_FI_00_0002;깔끔한 손맛 (3일);1.000000;0.000000;1.000000;ed;2.000000;bt;3000.000000;0.000000;(모든낚시확률증가%,7);(낚시시간감소,-3);*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;259200.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
238.000000;bt_test_08;올스텟 테스트 부스터;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(allstat+,100);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
239.000000;bt_test_09;육체저항력 100 테스트 부스터;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(bdy+,100);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
240.000000;bt_test_10;정신저항력 100 테스트 부스터;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(mnd+,100);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
241.000000;bt_test_11;올스텟 % 테스트 부스터;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(allstat%,10);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
242.000000;bt_test_12;체력 10 테스트 부스터;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(vtl+,100);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
243.000000;bt_test_13;체력 10% 테스트 부스터;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(vtl%,100);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
244.000000;bt_test_14;정신력 10 테스트 부스터;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(mtl+,100);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
245.000000;bt_test_15;정신력 10% 테스트 부스터;1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(mtl%,100);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
246.000000;EV_BO_00_0100;휘영청 밝은달 부스터 (15일) (2017);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(allstat+,50);(쿨타임%,-5);(이동속도%,2);(최대HP+,1000);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
247.000000;CA_BO_00_0071;믿음의 부스터(14일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(모든공격력%,10);(모든방어력%,10);(쿨타임%,-5);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1209600.000000;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
248.000000;EV_BO_00_0101;가을 방학 부스터(3시간);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(모든공격력%,5);(모든방어력%,5);(모든극대화확률+,5);(모든극대력+,300);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;10800.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
