no;t_id;t_이름;t_비고;t_프로필사진;t_model;model1;bulletspd;tranceforce;shaketime;shakex;shakey;shakez;t_iconb;t_icons;t_등장fx;t_탑승fx;t_하차fx;t_selffx;t_selffx1;t_selffx2;t_hitfx;t_dmgfx;t_cdmgfx;t_활강날개fx;2nd_pick_range;t_안장코드;t_기본 장착 안장;t_bridlefx;t_mststyle;t_psnstyle;모델타입;일반애니스피드_리액션제외;이동애니스피드;공격애니스피드;buffsize;marksize;heightoffset;defaultheight;t_로비위치;비행idle사용여부;로비애니속도;t_활강사운드;waterdummy;fx발생레벨조건1;t_조건fx1;fx발생레벨조건2;t_조건fx2;fx발생레벨조건3;t_조건fx3;사이즈변경레벨1;사이즈변경1;사이즈변경레벨2;사이즈변경2;사이즈변경레벨3;사이즈변경3;invisible;충돌실린더반지름;충돌실린더높이;cyloffset;nocombatbind
1831.000000;F_EV_JellyBear_005;꿀딸기맛 젤리곰;21년 3월 이벤트 펠로우;BearJellyDC_Pet.png;BearJellyDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000436_P;Icon_520000436_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.FeSelf_f_JellyBear_001_R;*;*;*;*;*;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.900000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1832.000000;F_EV_JellyBear_006;꿀사과맛 젤리곰;21년 3월 이벤트 펠로우;BearJellyCDC_Pet.png;BearJellyCDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000437_P;Icon_520000437_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.FeSelf_f_JellyBear_001_G;*;*;*;*;*;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.900000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;1.500000;0.000000
1833.000000;F_EV_JellyBear_007;톡소다맛 젤리곰;21년 3월 이벤트 펠로우;BearJellyBDC_Pet.png;BearJellyBDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000438_P;Icon_520000438_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.FeSelf_f_JellyBear_001_B;*;*;*;*;*;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.900000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;1.500000;0.000000
1834.000000;F_FR_frtest_004;레이싱 래니티 (테스트);테스트;HorsUicADC.png;HorsUicADC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000069;Icon_500000069;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;*;*;*;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.900000;1.500000;0.000000;0.000000
1835.000000;F_FR_frtest_005;레이싱 챠카이 (테스트);테스트;Leochacadc.png;Leochacadc.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000006;Icon_500000006;CM_COM_01.BoardDown_Co_R_No_02;*;*;CM_COM_01.DarkEnergy_00_CO_D_DA_02;*;*;*;*;*;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;2.400000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1836.000000;F_FR_frtest_006;레이싱 포치 (테스트);테스트;BoarForchDC.png;BoarForchDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000023;Icon_500000023;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;*;*;*;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;2.600000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1837.000000;F_EV_KnightHo_001;천공의 르베_영원한 삼총사;천공의 르베 스킬용_하미온;PegasusLeDC.png;PegasusLeDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000253;Icon_500000253;CM_COM_01.BoardDown_Co_R_No_02;*;*;com_fellow_01.FeSelf_00_CO_D_PG_00;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.900000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1838.000000;F_EV_KnightHo_002;천공의 르베_영원한 삼총사;천공의 르베 스킬용_데모너스;NightMareLeDC.png;NightMareLeDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000255;Icon_500000255;CM_COM_01.BoardDown_Co_R_No_02;*;*;com_fellow_01.FeSelf_00_CO_D_PG_02;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.900000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1839.000000;F_EV_KnightHo_003;천공의 르베_영원한 삼총사;천공의 르베 스킬용_칼립토;FireHorseLeDC.png;FireHorseLeDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000254;Icon_500000254;CM_COM_01.BoardDown_Co_R_No_02;*;*;com_fellow_01.FeSelf_00_CO_D_PG_01;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.900000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1840.000000;F_EV_rebae7th_001;천공의 르베;7주년 기념 펠로우;Kentauros.png;Kentauros.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000440;Icon_520000440;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.Fe_Self_f_Kentauros_001;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p2;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1841.000000;F_EV_rebae7th_002;천공의 르베;7주년 기념 펫;Kentauros_Pet.png;Kentauros.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000440_P;Icon_520000440_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.Fe_Self_f_Kentauros_001;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.500000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1842.000000;F_EV_whatCow_001;이상한 소;21년 2월 이벤트 펠로우;BullMilkADC.png;BullMilkADC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000435;Icon_520000435;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;*;*;*;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;2.100000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1843.000000;F_EV_HowCow_001;수상한 소;21년 2월 이벤트 펠로우;BullMilkADC.png;BullMilkADC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000435;Icon_520000435;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.FeSelf_f_halfcowH_01;*;*;*;*;*;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;2.100000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1844.000000;F_EV_KnightHo_004;천공의 르베_영원한 삼총사;천공의 르베 스킬용_기본;HorsbrownDC.png;HorsbrownDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000045;Icon_500000045;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;*;*;*;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.900000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.900000;1.500000;0.000000;0.000000
1845.000000;F_EV_BalloonDog_001;초보자 강풍이;21년 5월 이벤트 펠로우;BalloonToyCDC.png;BalloonToyCDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000443;Icon_520000443;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;FeKerav_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.400000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1846.000000;F_EV_BalloonDog_002;초보자 강풍이;21년 5월 이벤트 펫;BalloonToyCDC_Pet.png;BalloonToyCDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000443_P;Icon_520000443_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;FeKerav_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.300000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1847.000000;F_EV_BalloonDog_003;모험가 강풍이;21년 5월 이벤트 펠로우;BalloonToyCDC.png;BalloonToyCDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000443;Icon_520000443;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;FeKerav_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.400000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1848.000000;F_EV_BalloonDog_004;모험가 강풍이;21년 5월 이벤트 펫;BalloonToyCDC_Pet.png;BalloonToyCDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000443_P;Icon_520000443_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;FeKerav_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.300000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1849.000000;F_EV_BalloonDog_005;용사 강풍이;21년 5월 이벤트 펠로우;BalloonToyCDC.png;BalloonToyCDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000443;Icon_520000443;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;FeKerav_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.400000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1850.000000;F_EV_BalloonDog_006;용사 강풍이;21년 5월 이벤트 펫;BalloonToyCDC_Pet.png;BalloonToyCDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000443_P;Icon_520000443_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;FeKerav_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.300000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1851.000000;F_EV_CatMachine_001;01호;21년 6월 이벤트 펠로우;FlyigRobotADC.png;FlyigRobotADC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000446;Icon_520000446;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.FeSelf_f_catmachine_001;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p3;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1852.000000;F_EV_fairyBone_001;해골룡 스켈리아고;21년 6월 추가된 상시 펠로우;BoneRaptorDC.png;BoneRaptorDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000445;Icon_520000445_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;*;*;*;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.000000;0.000000;0.000000;p2;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1853.000000;F_EV_fairyGold_001;황금룡 골드니아고;21년 6월 추가된 캐쉬 펠로우;FairyDragonBDC.png;FairyDragonBDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000444;Icon_520000444_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;com_fellow_Event.Fairy_Dragon_00;*;*;*;*;*;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.000000;0.000000;0.000000;p2;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1854.000000;F_EV_SteamWolf_003;회귀의 토르카이;펠로우 행운상자Ⅵ 전용 판매;AkaldusLuminielADC.png;AkaldusLuminielADC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000461;Icon_520000461;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.FeSelf_luminiel_00;*;*;*;*;*;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1855.000000;F_EV_CatMachine_002;02호;21년 6월 이벤트 펠로우;FlyigRobotCDC.png;FlyigRobotCDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000447;Icon_520000447;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.FeSelf_f_catmachine_002;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p3;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1856.000000;F_EV_CatMachine_003;03호;21년 6월 이벤트 펠로우;FlyigRobotBDC.png;FlyigRobotBDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000448;Icon_520000448;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.FeSelf_f_catmachine_003;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p3;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1857.000000;F_EV_CatMachine_004;04호;21년 6월 이벤트 펠로우;FlyigRobotDDC.png;FlyigRobotDDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000449;Icon_520000449;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.FeSelf_f_catmachine_004;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p3;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1858.000000;F_EV_CatMachine_005;05호;21년 6월 이벤트 펠로우;empty_pet.png;FlyingRobotDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000000;Icon_500000000;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p3;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;1.500000;0.000000
1859.000000;F_EV_CatMachine_006;라비니 탑승 로봇;21년 6월 이벤트;empty_pet.png;FlyingRobotDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000000;Icon_500000000;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.900000;0.000000;0.000000;p2;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;1.500000;0.000000
1860.000000;F_EV_fairyBone_002;해골룡 스켈리아고;21년 6월 추가된 상시 펠로우;BoneRaptorDC_Pet.png;BoneRaptorDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000445_P;Icon_520000445_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.600000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1861.000000;F_EV_fairyGold_002;황금룡 골드니아고;21년 6월 추가된 캐쉬 펠로우;FairyDragonBDC_Pet.png;FairyDragonBDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000444_P;Icon_520000444_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.500000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1862.000000;F_EV_BalloonSwan_01;신풍이;21년 7월 이벤트 펠로우;BalloonSwanDC.png;BalloonSwanDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000451;Icon_520000451;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;FeKerav_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1863.000000;F_EV_BalloonSwan_02;신풍이;21년 7월 이벤트 펫;BalloonSwanDC_Pet.png;BalloonSwanDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000451_P;Icon_520000451_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;FeKerav_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.900000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
