t_id;t_이름;t_시나리오;t_스킬효과;t_사용영역;등급;재사용시간;매입가;처분가;중첩갯수;거래불능;처분불능;파괴불능;truekeeping;t_귀속;t_귀속대상;통합채널사용불가
QU_9_4_0098;엘톤 수색대원;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0099;고대의숲 브란드(디소스옆);*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0100;부상당한 신룡기사단원;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_0_0_0619;정찰자의 보고서;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_0_0_0620;습격자 명단;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_0_0_0621;엘 카닌 수색 일지;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_0_0_0622;마법사의 보관함;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_0_0_0623;황혼의 탈리스만;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_0_0_0624;홍염석;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_0_0_0625;코로시모 초;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_0_0_0626;마력 흡인 가루;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0101;밀리온(부상);*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0102;밀리온(사망);*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0103;바람의 신석 운송원(사망);*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0104;바람의 신석 운송원(부상);*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0105;듀론(공간이동사);*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0106;길로트(불사);*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_0_0_0627;골렘 지배석;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_0_0_0628;여신의 첫 번째 눈물 결정;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_0_0_0629;여신의 두 번째 눈물 결정;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_0_0_0630;밀리온의 보관함;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0107;토르안;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0108;리베레;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0109;카르멘드;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0110;콘웰 감옥;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_0_0_0631;클로이드의 첩보 문서;*;*;*;1.000000;0.000000;0.000000;0.000000;5.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_0_0_0632;카르라무의 첩보 문서;*;*;*;1.000000;0.000000;0.000000;0.000000;5.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_0_0_0633;파고의 첩보 문서;*;*;*;1.000000;0.000000;0.000000;0.000000;5.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_0_0_0634;리아 벤의 첩보 문서;*;*;*;1.000000;0.000000;0.000000;0.000000;5.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_0_0_0635;바티온의 첩보 문서;*;*;*;1.000000;0.000000;0.000000;0.000000;5.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_0_0_0636;나자히의 첩보 문서;*;*;*;1.000000;0.000000;0.000000;0.000000;5.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_0_0_0637;라비킹의 편지(시작템);*;*;*;1.000000;0.000000;0.000000;0.000000;5.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_0_0_0638;오래된 레시피(시작템);*;*;*;1.000000;0.000000;0.000000;0.000000;5.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_0_0_0639;라비니 절구;*;*;*;1.000000;0.000000;0.000000;0.000000;5.000000;1.000000;1.000000;0.000000;1.000000;none;ch;0.000000
QU_0_0_0640;당근 꾸러미;*;*;*;1.000000;0.000000;0.000000;0.000000;5.000000;1.000000;1.000000;0.000000;1.000000;none;ch;0.000000
QU_0_0_0641;라비니 유물;*;*;*;1.000000;0.000000;0.000000;0.000000;5.000000;1.000000;1.000000;0.000000;1.000000;none;ch;0.000000
QU_0_0_0642;라비킹의 지령서1;*;*;*;1.000000;0.000000;0.000000;0.000000;5.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_0_0_0643;라비킹의 지령서2;*;*;*;1.000000;0.000000;0.000000;0.000000;5.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_0_0_0644;잃어버린 당근;*;*;*;1.000000;0.000000;0.000000;0.000000;5.000000;1.000000;1.000000;0.000000;1.000000;none;ch;0.000000
QU_0_0_0645;트러플 버섯;*;*;*;1.000000;0.000000;0.000000;0.000000;5.000000;1.000000;1.000000;0.000000;1.000000;none;ch;0.000000
QU_0_0_0646;사라진 보물;*;*;*;1.000000;0.000000;0.000000;0.000000;5.000000;1.000000;1.000000;0.000000;1.000000;none;ch;0.000000
QU_0_0_0647;라비킹의 간;*;*;*;1.000000;0.000000;0.000000;0.000000;5.000000;1.000000;1.000000;0.000000;1.000000;none;ch;0.000000
QU_0_0_0648;기중기 부품;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0649;엘로라의 축복;*;*;*;4.000000;0.000000;0.000000;0.000000;5.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0650;불 붙은 짐;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;0.000000;1.000000;none;ch;0.000000
qu_0_0_0651;썩은 나뭇조각;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;0.000000;1.000000;none;ch;0.000000
qu_0_0_0652;스칼렘 은화;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;0.000000;1.000000;none;ch;0.000000
qu_0_0_0653;스칼렘의 무기;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;0.000000;1.000000;none;ch;0.000000
qu_0_0_0654;응고된 혈액;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;0.000000;1.000000;none;ch;0.000000
qu_0_0_0655;잭 다니엘의 무기;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;0.000000;1.000000;none;ch;0.000000
qu_0_0_0656;격전지 조종장치;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;0.000000;1.000000;none;ch;0.000000
qu_0_0_0657;데모링 꽃;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;0.000000;1.000000;none;ch;0.000000
qu_0_0_0658;해적 조사일지;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;0.000000;1.000000;none;ch;0.000000
qu_0_0_0659;봉구의 다섯가지 모험;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0660;데비의 은총;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0111;데비;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0112;40 전설 던전 이동 포탈;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0113;50 전설 던전 이동 포탈;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0114;레이드 던전 이동 포탈;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0115;불사 던전 이동 포탈;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0116;불사군단 요새(치메르,엘레나,에일);*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0117;항해사 말롯(로누아);*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0118;선장 로시단(수도성);*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0119;공간 이동사 란테;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0120;경비대장 타우스(교역항);*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0121;경비대장 타우스(교역의다리);*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0122;카란데(엘레나, 로베토,상인견습생);*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0123;엘레나(감시탑);*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0124;치메르(감시탑);*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0125;엔더 에일(오르광산);*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0126;엔더 에일(오르광산 내부);*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0127;엔더 에일(침략지쓰러진);*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0128;엔더 에일(침략지부상);*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0129;전서오;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0661;카란데 유물;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0662;해적단 비밀 지령서;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0663;크피르 도적단 표식;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0664;작전 지령서;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0665;엘로라의 성혈;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0666;실험 계획서;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0667;해적단의 활;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0668;해적단의 검;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0669;빼앗긴 물건;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0670;횃불;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0671;물통;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0672;구급약;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0673;해적단 항해 일지;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0674;해적단 약병;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0675;식인초 분진;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0676;오르 광석;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0677;광산 내부 지도;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0678;사령 조각;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0679;환각의 마법서;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0680;악마의 영혼 결정체;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0681;흑마법서;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0682;악령 씌인 주민 혈액;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0683;포도;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0684;원령의 사념체;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0685;초원 방울뱀 독샘;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0686;용병단 화살;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0687;용병단 식량 가방;*;*;*;1.000000;0.000000;0.000000;0.000000;10.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0688;치메르의 서신;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0689;초원 거대 부엉이 고기;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0130;섀도우 클랜 정보원+나이트;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0131;비하인드스케일(테이샤);*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
QU_9_4_0132;비하인드스케일(감시탑);*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0690;빼앗긴 밀;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0691;독이 담긴 상자;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0693;의문의 표식;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0694;데모닉 스톤;*;*;*;4.000000;0.000000;0.000000;0.000000;5.000000;1.000000;1.000000;1.000000;0.000000;none;ch;0.000000
qu_0_0_0695;콜렉터 연구일지;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0696;훼손된 상아;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0697;시작! 다음 미션 퀘스트;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_1_0001;전설의 각성 증표 조각;*;*;*;4.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_1_0002;거신의 각성 증표 조각;*;*;*;4.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;0.000000;1.000000;none;ch;0.000000
qu_0_1_0003;영웅의 각성 증표 조각;*;*;*;4.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;0.000000;1.000000;none;ch;0.000000
qu_0_1_0004;전설의 명예 훈장;*;*;*;4.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;0.000000;1.000000;none;ch;0.000000
qu_0_1_0005;각성의 증표;*;*;*;4.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;0.000000;1.000000;none;ch;0.000000
qu_0_1_0006;영웅의 명예 훈장;*;*;*;4.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0698;두번째 미션;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0699;세번째 미션;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0700;네번째 미션;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0701;다섯번째 미션;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0702;여섯번째 미션;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0703;일곱번째 미션;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0704;여덟번째 미션;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0706;아프리카 렙업이다!;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0707;비상 치료약;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0708;크로우의 서신;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0709;마신의 기운;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;0.000000;1.000000;none;ch;0.000000
qu_0_0_0710;데모닉 스톤;*;*;*;4.000000;0.000000;0.000000;0.000000;5.000000;1.000000;1.000000;1.000000;0.000000;none;ch;0.000000
qu_0_0_0711;라비니 루루핑의 편지;*;*;*;1.000000;0.000000;0.000000;0.000000;5.000000;1.000000;1.000000;0.000000;0.000000;none;ch;0.000000
QU_9_4_0133;라에린의 이동장치;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0712;연습용 구리 광석;*;*;*;1.000000;0.000000;0.000000;0.000000;5.000000;1.000000;1.000000;1.000000;0.000000;none;ch;0.000000
qu_0_0_0713;라비니의 비밀상자;*;*;*;1.000000;0.000000;0.000000;0.000000;5.000000;1.000000;1.000000;1.000000;0.000000;none;ch;0.000000
qu_0_0_0714;브루탈루스의 증표;*;*;*;1.000000;0.000000;0.000000;0.000000;5.000000;1.000000;1.000000;1.000000;0.000000;none;ch;0.000000
qu_0_0_0715;뉴비의 모험로드;*;*;*;1.000000;0.000000;0.000000;0.000000;5.000000;1.000000;1.000000;0.000000;0.000000;none;ch;0.000000
qu_0_0_0716;복귀자의 특별로드;*;*;*;1.000000;0.000000;0.000000;0.000000;5.000000;1.000000;1.000000;0.000000;0.000000;none;ch;0.000000
qu_0_0_0717;크로우의 지령서;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0718;두번째 미션;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0719;세번째 미션;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0720;네번째 미션;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0721;다섯번째 미션;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0722;여섯번째 미션;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0723;일곱번째 미션;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0724;세라티아의 편지;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0725;카라샤 서버 이전 티켓;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0726;아그나스 서버 이전 티켓;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0727;바니체 서버 이전 티켓;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0728;자미누스 서버 이전 티켓;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0729;데모닉 스톤;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0730;암살자의 쪽지;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0731;룬쿤의 추천서;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0732;시니컬의 추천서;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0733;이틸디르 보급품;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0734;마녀의 서신;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0735;감옥 열쇠;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0736;암흑의 돌;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0737;오래된 병;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0738;정체불명의 병;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0739;살자르의 병;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0740;약탈 당한 약상자;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0741;부서진 이틸디르 증표;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0742;독침;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0743;거대한 독침;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0744;로얄젤리;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0745;약탈당한 이틸디르 보급품;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0746;질긴 가죽;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0747;가벼운 깃털;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0748;딱딱한 껍질;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
qu_0_0_0749;이틸디르 병사의 증표;*;*;*;1.000000;0.000000;0.000000;0.000000;20.000000;1.000000;1.000000;1.000000;1.000000;none;ch;0.000000
