t_id;t_이름;t_사용클래스;등급;요구레벨;아이템레벨;매입가;처분가;중첩갯수;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;wpnenchant;bwpnenchant;swpnenchant;armenchant;accenchant;sfslotcnt;eqbelongcnt;t_사용제한;t_판매대행분류;t_박스연결아이템1;박스연결아이템수량1;박스연결아이템귀속1;t_박스연결아이템2;박스연결아이템수량2;박스연결아이템귀속2;t_박스연결아이템3;박스연결아이템수량3;박스연결아이템귀속3;t_박스연결아이템4;박스연결아이템수량4;박스연결아이템귀속4;t_박스연결아이템5;박스연결아이템수량5;박스연결아이템귀속5;t_박스연결아이템6;박스연결아이템수량6;박스연결아이템귀속6;t_박스연결아이템7;박스연결아이템수량7;박스연결아이템귀속7;t_박스연결아이템8;박스연결아이템수량8;박스연결아이템귀속8;t_박스연결아이템9;박스연결아이템수량9;박스연결아이템귀속9;t_박스연결아이템10;박스연결아이템수량10;박스연결아이템귀속10;사망시사용여부;생성개수;캐쉬;구매제한;사용기간;contentslevel;통합채널사용불가
EV_BX_00_1234;동빛 여름어 코인 70개;WR_GD_AC_TF_PR_WZ_DO_MG;2.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;*;EX_0_0361;70.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_BX_00_1235;은빛 여름어 코인 50개;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;*;EX_0_0362;50.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_BX_00_1236;금빛 여름어 코인 30개;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;*;EX_0_0363;30.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_BX_00_1237;더위 종결자 (30일) 패키지;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;tt_1_0_0082;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_BX_00_1238;은빛 여름어 코인 100개;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;*;EX_0_0362;100.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_BX_00_1239;금빛 여름어 코인 100개;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;*;EX_0_0363;100.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_BX_00_1240;블루 스카이 수영복 (14일) 패키지;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;EV_ST_CM_0174;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_BX_00_1241;2019 여름 이벤트 1일차 선물;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_IT_CM_0698;3.000000;0.000000;CA_BX_00_0008;1.000000;0.000000;EV_BX_00_1240;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_BX_00_1242;2019 여름 이벤트 2일차 선물;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_IT_CM_0698;3.000000;0.000000;CA_BX_00_0008;1.000000;0.000000;CA_BX_00_1166;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_BX_00_1243;2019 여름 이벤트 3일차 선물 (가디언);WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_IT_CM_0698;3.000000;0.000000;CA_BX_00_0008;1.000000;0.000000;EV_BX_00_1176;1.000000;0.000000;EV_BX_00_1177;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_BX_00_1244;2019 여름 이벤트 3일차 선물 (버서커);WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_IT_CM_0698;3.000000;0.000000;CA_BX_00_0008;1.000000;0.000000;EV_BX_00_1178;1.000000;0.000000;EV_BX_00_1179;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_BX_00_1245;2019 여름 이벤트 3일차 선물 (어쌔신);WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_IT_CM_0698;3.000000;0.000000;CA_BX_00_0008;1.000000;0.000000;EV_BX_00_1180;1.000000;0.000000;EV_BX_00_1181;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_BX_00_1246;2019 여름 이벤트 3일차 선물 (위자드);WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_IT_CM_0698;3.000000;0.000000;CA_BX_00_0008;1.000000;0.000000;EV_BX_00_1182;1.000000;0.000000;EV_BX_00_1183;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_BX_00_1247;2019 여름 이벤트 3일차 선물 (프리스트);WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_IT_CM_0698;3.000000;0.000000;CA_BX_00_0008;1.000000;0.000000;EV_BX_00_1184;1.000000;0.000000;EV_BX_00_1185;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_BX_00_1248;2019 여름 이벤트 3일차 선물 (레인저);WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_IT_CM_0698;3.000000;0.000000;CA_BX_00_0008;1.000000;0.000000;EV_BX_00_1186;1.000000;0.000000;EV_BX_00_1187;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_BX_00_1249;2019 여름 이벤트 3일차 선물 (아이돌);WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_IT_CM_0698;3.000000;0.000000;CA_BX_00_0008;1.000000;0.000000;EV_BX_00_1188;1.000000;0.000000;EV_BX_00_1189;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_BX_00_1250;2019 여름 이벤트 3일차 선물 (매지션);WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_IT_CM_0698;3.000000;0.000000;CA_BX_00_0008;1.000000;0.000000;EV_BX_00_1190;1.000000;0.000000;EV_BX_00_1191;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_BX_00_1251;2019 여름 이벤트 4일차 선물;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_IT_CM_0698;3.000000;0.000000;CA_BX_00_0008;1.000000;0.000000;EV_BX_00_1255;1.000000;0.000000;CA_RA_00_0644;3.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_BX_00_1252;2019 여름 이벤트 5일차 선물;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_IT_CM_0698;5.000000;0.000000;CA_BX_00_0008;1.000000;0.000000;EV_BX_16_8024;1.000000;0.000000;CA_RA_00_0644;3.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_BX_00_1253;2019 여름 이벤트 6일차 선물;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_IT_CM_0698;5.000000;0.000000;CA_BX_00_0008;1.000000;0.000000;EN6_0_000_0002;1.000000;0.000000;CA_RA_00_0644;5.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_BX_00_1254;2019 여름 이벤트 7일차 선물;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_IT_CM_0698;5.000000;0.000000;CA_BX_00_0008;1.000000;0.000000;CA_IT_CM_0685;1.000000;0.000000;CA_RA_00_0640;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_BX_00_1255;여름의 추억 낚시 패키지;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;EV_BX_00_1256;1.000000;0.000000;CA_BX_00_0493;1.000000;0.000000;CA_BX_00_0494;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_BX_00_1256;여름의 추억 낚싯대 (6시간) 패키지;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;bt_rod_00_0015;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
CA_BX_00_1966;여름의 기분전환 3 패키지;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_IT_CM_0662;1.000000;0.000000;CA_BX_00_1957;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;0.000000;1.000000;0.000000
CA_BX_00_1967;여름의 기분전환 4 패키지;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_IT_CM_0002;1.000000;0.000000;CA_IT_CM_0662;1.000000;0.000000;CA_RA_00_0644;3.000000;0.000000;CA_BX_00_1957;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;0.000000;1.000000;0.000000
CA_BX_00_1968;신학기 하카나스 학생복 (30일) 패키지;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_ST_CM_0580;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;0.000000
CA_BX_00_1969;이카루스에 어서와! 패키지;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_BO_00_0073;1.000000;0.000000;CA_BX_00_2152;1.000000;0.000000;CA_IT_CM_0454;1.000000;0.000000;CA_BX_00_0008;1.000000;0.000000;CA_BX_00_1802;1.000000;0.000000;CA_BX_00_1968;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;0.000000;1.000000;0.000000
EV_BX_00_1257;여름어 x100;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;*;MA_17_0072;100.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_BX_00_1258;동빛 여름어 x70;WR_GD_AC_TF_PR_WZ_DO_MG;2.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;*;MA_17_0073;70.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_BX_00_1259;은빛 여름어 x50;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;*;MA_17_0074;50.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_BX_00_1260;금빛 여름어 x30;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;*;MA_17_0075;30.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000
CA_BX_00_1970;9월 이카데이 프리미엄 패키지;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_BX_00_0016;1.000000;0.000000;CA_RA_00_0654;3.000000;0.000000;CA_RA_00_0653;3.000000;0.000000;RN1_4_00_002;1.000000;0.000000;RN1_4_01_001;1.000000;0.000000;EX_0_0204;1.000000;0.000000;EX_0_0330;2.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;0.000000;1.000000;0.000000
CA_BX_00_1971;9월 이카데이 행운상자 x3;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_RA_00_0654;3.000000;0.000000;EX_0_0330;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;0.000000;1.000000;0.000000
CA_BX_00_1972;9월 이카데이 스페셜 행운상자 x11;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_RA_00_0653;11.000000;0.000000;EX_0_0330;3.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;0.000000
CA_BX_00_1973;[한정] 맥베인 주화 1000개 패키지 1;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;MA_15_0166;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;3.000000;0.000000;1.000000;0.000000
CA_BX_00_1974;[한정] 맥베인 주화 1000개 패키지 2;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;MA_15_0166;1.000000;0.000000;CA_RA_00_0602;5.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;3.000000;0.000000;1.000000;0.000000
CA_BX_00_1975;최고의 동료! 행운상자 x11 패키지;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_RA_00_0655;11.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;10.000000;0.000000;1.000000;0.000000
CA_BX_00_1976;영원한 동반자! 행운상자 x11 패키지;WR_GD_AC_TF_PR_WZ_DO_MG;4.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;CA_RA_00_0656;11.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;10.000000;0.000000;1.000000;0.000000
CA_BX_00_1977;이카루스에 돌아온 것을 환영해! 패키지 (가디언);GD;4.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;EV_BX_00_1176;1.000000;0.000000;EV_BX_00_1177;1.000000;0.000000;RN1_4_00_003;1.000000;0.000000;RN1_4_00_002;5.000000;0.000000;CO_OR_L65_0002;10.000000;0.000000;CA_BX_00_2152;1.000000;0.000000;CA_BX_00_1803;1.000000;0.000000;CA_BX_00_0018;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;0.000000;1.000000;0.000000
CA_BX_00_1978;이카루스에 돌아온 것을 환영해! 패키지 (버서커);WR;4.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;EV_BX_00_1178;1.000000;0.000000;EV_BX_00_1179;1.000000;0.000000;RN1_4_00_003;1.000000;0.000000;RN1_4_00_002;5.000000;0.000000;CO_OR_L65_0002;10.000000;0.000000;CA_BX_00_2152;1.000000;0.000000;CA_BX_00_1803;1.000000;0.000000;CA_BX_00_0018;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;0.000000;1.000000;0.000000
CA_BX_00_1979;이카루스에 돌아온 것을 환영해! 패키지 (어쌔신);TF;4.000000;1.000000;1.000000;1.000000;1.000000;999.000000;1.000000;1.000000;0.000000;no;get;0.000000;0.000000;0.000000;0.000000;0.000000;-1.000000;-1.000000;*;Auction_901;EV_BX_00_1180;1.000000;0.000000;EV_BX_00_1181;1.000000;0.000000;RN1_4_00_003;1.000000;0.000000;RN1_4_00_002;5.000000;0.000000;CO_OR_L65_0002;10.000000;0.000000;CA_BX_00_2152;1.000000;0.000000;CA_BX_00_1803;1.000000;0.000000;CA_BX_00_0018;1.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;0.000000;1.000000;0.000000
