t_id;t_이름;개발용;t_소모타입;t_사용클래스;t_사용가능성별;토글공유;등급;gradeplus;요구레벨;제한레벨;아이템레벨;t_사용효과;최소랜덤강화단계;최대랜덤강화단계;t_랜덤강화확률;t_강화패널티방지조건;강화고정확률;강화추가확률;최소강화가능단계;최대강화가능단계;t_강화대상;추출가능 여부;길들이기보정치;사용가능몬스터레벨;t_속성타입;t_크리쳐등급;t_색깔;내구도;재사용시간공유;재사용시간;동종재사용시간비공유;매입가;처분가;중첩갯수;생성개수;t_시나리오;t_영역타입;t_사용영역;t_마석스킬;마석스킬레벨;t_마석장착효과1;t_마석장착효과2;t_마석장착효과3;t_마석장착효과4;t_마석장착효과5;t_스킬효과;드랍불가;거래불능;처분불능;파괴불능;truekeeping;t_드랍시레벨검사;t_귀속;t_귀속대상;귀속해제횟수;소모제한;t_사용제한;t_판매대행분류;t_생성아이템;t_워프맵;t_워프좌표;t_결합결과물;소멸시간;t_씨앗종류;필요농장레벨;t_작물오브젝트;t_생성펠로우;사용기간;캐쉬;펠로우경험치;t_몬스터소환;소환시간;드랍시레벨검사무시;t_펠로우기준등급;t_gd_grade;raide_check;contentslevel;engrave;characterlv;구매제한;통합채널사용불가;t_강화가능등급;강화시도최소레벨;강화시도최대레벨;t_분해아이디;t_pvp채널사용여부;t_사용불가영역;t_화폐설정id
EN5_0_000_0210;210레벨 정예 강화석(전설 전용);0.000000;rb;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;2.000000;0.000000;1.000000;0.000000;203.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;20.000000;we_ar_su;0.000000;0.000000;0.000000;no;*;*;0.000000;0.000000;0.000000;0.000000;10000.000000;1000.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;comm_reinforce_item.1;0.000000;0.000000;0.000000;0.000000;1.000000;item;none;ch;0.000000;0.000000;*;Auction_580;BX_0_0000;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;Legend_unique;60.000000;70.000000;*;de;*;*
EV_IT_CM_0100;펠로우 : 운명의 카라샤;0.000000;fi;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;4.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;0.000000;1.000000;1.000000;12.000000;1.000000;1.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;*;0.000000;0.000000;1.000000;0.000000;1.000000;no;none;ch;0.000000;0.000000;*;Auction_588;*;*;*;*;0.000000;*;0.000000;*;F_EV_caras_001;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
EV_IT_CM_0101;펠로우 : 운명의 카라샤(거래 불가);0.000000;fi;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;4.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;0.000000;1.000000;1.000000;12.000000;1.000000;1.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;*;0.000000;1.000000;1.000000;0.000000;1.000000;no;get;ch;0.000000;0.000000;*;Auction_588;*;*;*;*;0.000000;*;0.000000;*;F_EV_caras_001;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
EV_IT_CM_0102;펠로우 : 운명의 아그나스;0.000000;fi;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;4.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;0.000000;1.000000;1.000000;12.000000;1.000000;1.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;*;0.000000;0.000000;1.000000;0.000000;1.000000;no;none;ch;0.000000;0.000000;*;Auction_588;*;*;*;*;0.000000;*;0.000000;*;F_EV_DragAg_001;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
EV_IT_CM_0103;펠로우 : 운명의 아그나스(거래 불가);0.000000;fi;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;4.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;0.000000;1.000000;1.000000;12.000000;1.000000;1.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;*;0.000000;1.000000;1.000000;0.000000;1.000000;no;get;ch;0.000000;0.000000;*;Auction_588;*;*;*;*;0.000000;*;0.000000;*;F_EV_DragAg_001;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
EV_IT_CM_0104;펠로우 : 운명의 자미누스;0.000000;fi;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;4.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;0.000000;1.000000;1.000000;12.000000;1.000000;1.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;*;0.000000;0.000000;1.000000;0.000000;1.000000;no;none;ch;0.000000;0.000000;*;Auction_588;*;*;*;*;0.000000;*;0.000000;*;F_EV_JamBear_001;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
EV_IT_CM_0105;펠로우 : 운명의 자미누스(거래 불가);0.000000;fi;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;4.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;0.000000;1.000000;1.000000;12.000000;1.000000;1.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;*;0.000000;1.000000;1.000000;0.000000;1.000000;no;get;ch;0.000000;0.000000;*;Auction_588;*;*;*;*;0.000000;*;0.000000;*;F_EV_JamBear_001;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
EV_IT_CM_0106;펠로우 : 운명의 바니체;0.000000;fi;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;4.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;0.000000;1.000000;1.000000;12.000000;1.000000;1.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;*;0.000000;0.000000;1.000000;0.000000;1.000000;no;none;ch;0.000000;0.000000;*;Auction_588;*;*;*;*;0.000000;*;0.000000;*;F_EV_FlyBny01_001;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
EV_IT_CM_0107;펠로우 : 운명의 바니체(거래 불가);0.000000;fi;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;4.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;0.000000;1.000000;1.000000;12.000000;1.000000;1.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;*;0.000000;1.000000;1.000000;0.000000;1.000000;no;get;ch;0.000000;0.000000;*;Auction_588;*;*;*;*;0.000000;*;0.000000;*;F_EV_FlyBny01_001;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CA_IT_BP_0066;보호의 영약(거래 불가);0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;1030.000000;10.000000;0.000000;1.000000;1.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;cash_protect_01.1;0.000000;1.000000;1.000000;0.000000;1.000000;req;get;ch;0.000000;0.000000;*;Auction_510;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;1.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CA_IT_BP_0067;파티 보호의 영약(거래 불가);0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;1030.000000;10.000000;0.000000;1.000000;1.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;cash_pprotect_01.1;0.000000;1.000000;1.000000;0.000000;1.000000;req;get;ch;0.000000;0.000000;*;Auction_510;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;1.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CA_IT_BP_0068;공격의 영약(거래 불가);0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;1030.000000;10.000000;0.000000;1.000000;1.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;cash_attack_01.1;0.000000;1.000000;1.000000;0.000000;1.000000;req;get;ch;0.000000;0.000000;*;Auction_510;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;1.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CA_IT_BP_0069;파티 공격의  영약(거래 불가);0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;1030.000000;10.000000;0.000000;1.000000;1.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;cash_pattack_01.1;0.000000;1.000000;1.000000;0.000000;1.000000;req;get;ch;0.000000;0.000000;*;Auction_510;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;1.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CA_IT_BP_0070;방어의 영약(거래 불가);0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;1030.000000;10.000000;0.000000;1.000000;1.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;cash_defense_01.1;0.000000;1.000000;1.000000;0.000000;1.000000;req;get;ch;0.000000;0.000000;*;Auction_510;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;1.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CA_IT_BP_0071;파티 방어의 영약(거래 불가);0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;1030.000000;10.000000;0.000000;1.000000;1.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;cash_pdefense_01.1;0.000000;1.000000;1.000000;0.000000;1.000000;req;get;ch;0.000000;0.000000;*;Auction_510;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;1.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CA_IT_BP_0072;보호의 영약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;1030.000000;10.000000;0.000000;1.000000;1.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;cash_protect_01.1;0.000000;0.000000;1.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_510;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;1.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CA_IT_BP_0073;파티 보호의 영약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;1030.000000;1.000000;0.000000;1.000000;1.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;cash_pprotect_01.1;0.000000;0.000000;1.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_510;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;1.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CA_IT_BP_0074;공격의 영약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;1030.000000;10.000000;0.000000;1.000000;1.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;cash_attack_01.1;0.000000;0.000000;1.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_510;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;1.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CA_IT_BP_0075;파티 공격의 영약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;1030.000000;1.000000;0.000000;1.000000;1.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;cash_pattack_01.1;0.000000;0.000000;1.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_510;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;1.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CA_IT_BP_0076;방어의 영약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;1030.000000;10.000000;0.000000;1.000000;1.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;cash_defense_01.1;0.000000;0.000000;1.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_510;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;1.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CA_IT_BP_0077;파티 방어의 영약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;1030.000000;1.000000;0.000000;1.000000;1.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;cash_pdefense_01.1;0.000000;0.000000;1.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_510;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;1.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
EV_IT_BP_0085;크리스마스 골드 카드;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;105.000000;1800.000000;0.000000;10.000000;1.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;christmasgoldcard.1;0.000000;1.000000;1.000000;0.000000;1.000000;req;get;ch;0.000000;0.000000;*;Auction_510;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_QU_0_650;투림란의 생명 물약;0.000000;gn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;60.000000;0.000000;65.000000;hp_17820_17820;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;101.000000;30.000000;0.000000;10000.000000;47.000000;9999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;itco_hprecoverycr01. 1;0.000000;1.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_500;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;55.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;map_d94;*
CO_QU_0_651;투림란의 마나 물약;0.000000;gn;GD_PR_WZ_DO;*;0.000000;1.000000;0.000000;60.000000;0.000000;65.000000;mp_14256_14256;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;103.000000;30.000000;0.000000;471.000000;47.000000;9999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;itco_mprecoverycr01. 1;0.000000;1.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_500;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;55.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;map_d94;*
CO_Buff_0052;강화된 특급 용맹의 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;45.000000;0.000000;45.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;34875.000000;3488.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;qu_potionstrintup.7;0.000000;1.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_502;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_Buff_0053;강화된 특급 축복의 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;56.000000;0.000000;60.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;471.000000;47.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;qu_potionvtlmtlup.7;0.000000;1.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_502;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;55.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_Buff_0054;강화된 특급 치명타 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;45.000000;0.000000;45.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;34875.000000;3488.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potioncriallup.7;0.000000;1.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_510;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;45.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_11_0014;주문서 : 부활 후유증 치료 Lv8;0.000000;ry;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;60.000000;67.000000;67.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;0.000000;1.000000;0.000000;168582.000000;11239.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;comm_recoverdeath_it.1;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;*;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;60.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
EN5_0_000_0230;230레벨 정예 강화석(투림란);0.000000;rb;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;2.000000;0.000000;1.000000;0.000000;212.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;20.000000;we_ar_su;0.000000;0.000000;0.000000;no;*;*;0.000000;0.000000;0.000000;0.000000;10000.000000;1000.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;comm_reinforce_item.1;0.000000;0.000000;0.000000;0.000000;1.000000;item;none;ch;0.000000;0.000000;*;Auction_580;BX_0_0000;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;Legend_unique;60.000000;70.000000;*;de;*;*
EN5_0_000_0240;240레벨 정예 강화석(투림란);0.000000;rb;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;2.000000;0.000000;1.000000;0.000000;220.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;20.000000;we_ar_su;0.000000;0.000000;0.000000;no;*;*;0.000000;0.000000;0.000000;0.000000;10000.000000;1000.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;comm_reinforce_item.1;0.000000;0.000000;0.000000;0.000000;1.000000;item;none;ch;0.000000;0.000000;*;Auction_580;BX_0_0000;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;Legend_unique;60.000000;70.000000;*;de;*;*
EN5_0_000_0250;250레벨 정예 강화석(투림란);0.000000;rb;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;2.000000;0.000000;1.000000;0.000000;228.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;20.000000;we_ar_su;0.000000;0.000000;0.000000;no;*;*;0.000000;0.000000;0.000000;0.000000;10000.000000;1000.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;comm_reinforce_item.1;0.000000;0.000000;0.000000;0.000000;1.000000;item;none;ch;0.000000;0.000000;*;Auction_580;BX_0_0000;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;Legend_unique;65.000000;70.000000;*;de;*;*
EN2_0_000_0168;210레벨 영웅 강화석;0.000000;rb;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;3.000000;0.000000;1.000000;0.000000;210.000000;*;0.000000;0.000000;*;*;0.000000;121.000000;20.000000;25.000000;we_ar_su;0.000000;0.000000;0.000000;no;*;*;0.000000;0.000000;0.000000;0.000000;10.000000;1.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;comm_reinforce_item.1;0.000000;0.000000;0.000000;0.000000;1.000000;item;none;ch;0.000000;0.000000;*;Auction_580;BX_0_0000;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;Normal_Rare_Hero_Legend_Unique;60.000000;70.000000;*;de;*;*
EN2_0_000_0169;220레벨 영웅 강화석;0.000000;rb;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;3.000000;0.000000;1.000000;0.000000;220.000000;*;0.000000;0.000000;*;*;0.000000;132.000000;20.000000;25.000000;we_ar_su;0.000000;0.000000;0.000000;no;*;*;0.000000;0.000000;0.000000;0.000000;10.000000;1.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;comm_reinforce_item.1;0.000000;0.000000;0.000000;0.000000;1.000000;item;none;ch;0.000000;0.000000;*;Auction_580;BX_0_0000;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;Normal_Rare_Hero_Legend_Unique;60.000000;70.000000;*;de;*;*
EN2_0_000_0170;230레벨 영웅 강화석;0.000000;rb;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;3.000000;0.000000;1.000000;0.000000;230.000000;*;0.000000;0.000000;*;*;0.000000;143.000000;20.000000;25.000000;we_ar_su;0.000000;0.000000;0.000000;no;*;*;0.000000;0.000000;0.000000;0.000000;10.000000;1.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;comm_reinforce_item.1;0.000000;0.000000;0.000000;0.000000;1.000000;item;none;ch;0.000000;0.000000;*;Auction_580;BX_0_0000;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;Normal_Rare_Hero_Legend_Unique;60.000000;70.000000;*;de;*;*
