t_id;t_이름;개발용;요구레벨;제한레벨;아이템레벨;t_사용클래스;t_랜덤적용클래스;t_사용가능성별;등급;t_장착파츠;t_보조타입;재사용시간;t_속성타입;방어_속성_게이지;물리_방어력;마법_방어력;블럭데미지감소;내구도;매입가;처분가;t_장착효과1;t_장착효과2;t_장착효과3;t_장착효과4;랜덤옵션적용여부;랜덤옵션개수_최소;랜덤옵션개수_최대;t_옵션적용비율;t_가변 항목;가변 항목 최소;가변 항목 최대;강화제한;t_강화확률;드랍불가;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;t_귀속대상;귀속해제횟수;t_사용제한;염색여부;t_판매대행분류;t_스킬효과;드랍시레벨검사무시;사용기간;t_gradeupcodekey;t_gradeupresult;t_분해아이디;t_추출아이디;useleveloption;levelweight;overrisemax;t_overriseid;t_overriseid2;t_overriseid3;contentslevel;통합채널사용불가;리버스강화제한;lvup;itemexp;봉인석중복장착여부;t_overrisematid1;t_overrisematid2
SU0_ca2_3_3503;(대여)카라사의 방패(1일);0.000000;40.000000;0.000000;1.000000;GD;GD;*;4.000000;su;sd;0.000000;no;0.000000;1573.000000;1258.000000;44.000000;100.000000;0.000000;0.000000;(allstat+,25);(무기물리공격력%,10);(모든방어력%,10);(최대HP+,711);0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_251;*;0.000000;86400.000000;GU_Test_3_0484;SU0_ca2_3_0484;*;*;0.000000;0.000000;0.000000;*;*;*;40.000000;0.000000;5.000000;30.000000;3150.000000;1.000000;*;*
SU1_ca2_3_3503;(대여)카라사의 아티펙트(1일);0.000000;40.000000;0.000000;1.000000;PR;PR;*;4.000000;su;at;0.000000;no;0.000000;484.000000;484.000000;44.000000;50.000000;0.000000;0.000000;(allstat+,25);(마법물리공격력%,10);(모든방어력%,10);(최대HP+,711);0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_252;*;0.000000;86400.000000;GU_Test_3_0485;SU0_ca2_3_0485;*;*;0.000000;0.000000;0.000000;*;*;*;40.000000;0.000000;5.000000;30.000000;3150.000000;1.000000;*;*
SU2_ca2_1_3503;(대여)카라샤의 투갑(1일);0.000000;40.000000;0.000000;1.000000;AC;AC;*;4.000000;su;ga;0.000000;no;0.000000;267.000000;267.000000;44.000000;100.000000;0.000000;0.000000;(allstat+,25);(마법물리공격력%,10);(모든방어력%,10);(최대HP+,711);0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_253;*;0.000000;86400.000000;GU_Test_3_0486;SU0_ca2_3_0486;*;*;0.000000;0.000000;0.000000;*;*;*;40.000000;0.000000;5.000000;30.000000;3150.000000;1.000000;*;*
SU0_018_1_0001;자툴란 경비대 방패;0.000000;60.000000;0.000000;59.000000;GD;GD;*;1.000000;su;sd;0.000000;no;0.000000;580.000000;464.000000;44.000000;100.000000;30157.000000;30157.000000;*;*;*;*;1.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0487;SU0_ca2_3_0487;*;su_1_60;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
SU1_000_1_0001;자툴란 경비대 아티펙트;0.000000;60.000000;0.000000;59.000000;PR;PR;*;1.000000;su;at;0.000000;no;0.000000;178.000000;178.000000;44.000000;50.000000;30157.000000;30157.000000;*;*;*;*;1.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0488;SU0_ca2_3_0488;*;su_1_60;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
SU2_011_1_0001;자툴란 경비대 투갑;0.000000;60.000000;0.000000;59.000000;AC;AC;*;1.000000;su;ga;0.000000;no;0.000000;89.000000;89.000000;44.000000;50.000000;30157.000000;30157.000000;*;*;*;*;1.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0489;SU0_ca2_3_0489;*;su_1_60;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
SU0_018_1_0002;붉은 혁명단의 방패;0.000000;60.000000;0.000000;69.000000;GD;GD;*;2.000000;su;sd;0.000000;no;0.000000;679.000000;543.000000;44.000000;100.000000;39204.101563;39204.101563;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;15.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0490;SU0_ca2_3_0490;Elite_0060_sd;su_2_60;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU1_000_1_0002;붉은 혁명단의 아티펙트;0.000000;60.000000;0.000000;69.000000;PR;PR;*;2.000000;su;at;0.000000;no;0.000000;209.000000;209.000000;44.000000;50.000000;39204.101563;39204.101563;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;15.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0491;SU0_ca2_3_0491;Elite_0060_at;su_2_60;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU2_011_1_0002;붉은 혁명단의 투갑;0.000000;60.000000;0.000000;69.000000;AC;AC;*;2.000000;su;ga;0.000000;no;0.000000;104.000000;104.000000;44.000000;50.000000;39204.101563;39204.101563;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;15.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0492;SU0_ca2_3_0492;Elite_0060_ga;su_2_60;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU0_018_1_0003;환각의 방패;0.000000;55.000000;0.000000;78.000000;GD;GD;*;3.000000;su;sd;0.000000;no;0.000000;1714.000000;1371.000000;44.000000;100.000000;50965.328125;50965.328125;(allstat+,30);(무기물리공격력%,12);(모든방어력%,12);*;1.000000;0.000000;0.000000;3000,3000,3000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0493;SU0_ca2_3_0493;Hero_0060_sd;su_3_55;0.000000;0.000000;0.000000;*;*;*;55.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
SU1_000_1_0003;환각의 아티펙트;0.000000;55.000000;0.000000;78.000000;PR;PR;*;3.000000;su;at;0.000000;no;0.000000;558.000000;558.000000;44.000000;50.000000;50965.328125;50965.328125;(allstat+,30);(마법물리공격력%,12);(모든방어력%,12);*;1.000000;0.000000;0.000000;3000,3000,3000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0494;SU0_ca2_3_0494;Hero_0060_at;su_3_55;0.000000;0.000000;0.000000;*;*;*;55.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
SU2_011_1_0003;환각의 투갑;0.000000;55.000000;0.000000;78.000000;AC;AC;*;3.000000;su;ga;0.000000;no;0.000000;293.000000;293.000000;44.000000;50.000000;50965.328125;50965.328125;(allstat+,30);(마법물리공격력%,12);(모든방어력%,12);*;1.000000;0.000000;0.000000;3000,3000,3000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0495;SU0_ca2_3_0495;Hero_0060_ga;su_3_55;0.000000;0.000000;0.000000;*;*;*;55.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
SU0_018_1_0004;심록의 방패;0.000000;60.000000;0.000000;78.000000;GD;GD;*;3.000000;su;sd;0.000000;no;0.000000;769.000000;615.000000;44.000000;100.000000;50965.328125;50965.328125;(무기물리공격력%,10);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0496;SU0_ca2_3_0496;Hero_0060_sd;su_3_60;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
SU1_000_1_0004;심록의 아티펙트;0.000000;60.000000;0.000000;78.000000;PR;PR;*;3.000000;su;at;0.000000;no;0.000000;237.000000;237.000000;44.000000;50.000000;50965.328125;50965.328125;(마법물리공격력%,10);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0497;SU0_ca2_3_0497;Hero_0060_at;su_3_60;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
SU2_011_1_0004;심록의 투갑;0.000000;60.000000;0.000000;78.000000;AC;AC;*;3.000000;su;ga;0.000000;no;0.000000;118.000000;118.000000;44.000000;50.000000;50965.328125;50965.328125;(마법물리공격력%,10);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0498;SU0_ca2_3_0498;Hero_0060_ga;su_3_60;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
SU0_018_1_0005;축복받은 심록의 방패;0.000000;60.000000;0.000000;78.000000;GD;GD;*;3.000000;su;sd;0.000000;no;0.000000;805.000000;644.000000;44.000000;100.000000;50965.328125;50965.328125;(무기물리공격력%,12);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0499;SU0_ca2_3_0499;Hero_0060_sd;su_3_60;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
SU1_000_1_0005;축복받은 심록의 아티펙트;0.000000;60.000000;0.000000;78.000000;PR;PR;*;3.000000;su;at;0.000000;no;0.000000;248.000000;248.000000;44.000000;50.000000;50965.328125;50965.328125;(마법물리공격력%,12);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0500;SU0_ca2_3_0500;Hero_0060_at;su_3_60;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
SU2_011_1_0005;축복받은 심록의 투갑;0.000000;60.000000;0.000000;78.000000;AC;AC;*;3.000000;su;ga;0.000000;no;0.000000;124.000000;124.000000;44.000000;50.000000;50965.328125;50965.328125;(마법물리공격력%,12);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0501;SU0_ca2_3_0501;Hero_0060_ga;su_3_60;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
EW8_032_0_0000;나스로스의 방패;1.000000;1.000000;0.000000;1.000000;;*;*;1.000000;su;sd;0.000000;no;0.000000;49.000000;39.000000;3.000000;85.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0502;SU0_ca2_3_0502;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
SU0_018_5_0001;마신 젤나리스의 방패;0.000000;60.000000;0.000000;135.000000;GD;GD;*;7.000000;su;sd;0.000000;no;0.000000;10383.000000;8298.000000;45.000000;100.000000;11000.000000;1100.000000;(최대HP%,10);(무기물리공격력%,20);(모든방어력%,23);*;1.000000;4.000000;4.000000;2500,2500,2500,2500;*;0.000000;0.000000;16.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0503;SU0_ca2_3_0503;AMythic_All;su_7_60;0.000000;0.000000;7.000000;CO_OR_A60_0001;CO_OR_A60_0002;*;60.000000;0.000000;5.000000;30.000000;5880.000000;1.000000;MA_13_1054;MA_13_1055
SU1_000_5_0001;마신 젤나리스의 아티펙트;0.000000;60.000000;0.000000;135.000000;PR;PR;*;7.000000;su;at;0.000000;no;0.000000;3194.000000;3194.000000;45.000000;50.000000;11000.000000;1100.000000;(최대HP%,10);(마법물리공격력%,20);(모든방어력%,20);*;1.000000;4.000000;4.000000;2500,2500,2500,2500;*;0.000000;0.000000;16.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0504;SU0_ca2_3_0504;AMythic_All;su_7_60;0.000000;0.000000;7.000000;CO_OR_A60_0001;CO_OR_A60_0002;*;60.000000;0.000000;5.000000;30.000000;5880.000000;1.000000;MA_13_1054;MA_13_1055
SU2_011_5_0001;마신 젤나리스의 투갑;0.000000;60.000000;0.000000;135.000000;AC;AC;*;7.000000;su;ga;0.000000;no;0.000000;1634.000000;1634.000000;45.000000;50.000000;11000.000000;1100.000000;(최대HP%,10);(마법물리공격력%,25);(모든방어력%,18);*;1.000000;4.000000;4.000000;2500,2500,2500,2500;*;0.000000;0.000000;16.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0505;SU0_ca2_3_0505;AMythic_All;su_7_60;0.000000;0.000000;7.000000;CO_OR_A60_0001;CO_OR_A60_0002;*;60.000000;0.000000;5.000000;30.000000;5880.000000;1.000000;MA_13_1054;MA_13_1055
SU2_001_0_2101_EV3;영웅의 투갑 I;0.000000;5.000000;0.000000;1.000000;AC;AC;*;1.000000;su;ga;0.000000;no;0.000000;21.000000;21.000000;11.000000;100.000000;391.000000;40.000000;(최대HP+,85);(무기물리방어력+,19);(마법물리방어력+,19);*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;*;*;0.000000;2592000.000000;GU_Test_3_0506;SU0_ca2_3_0506;*;*;0.000000;0.000000;0.000000;CO_OR_A60_0001;CO_OR_A60_0002;*;5.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
SU2_002_0_2102_EV3;영웅의 투갑 II;0.000000;10.000000;0.000000;1.000000;AC;AC;*;1.000000;su;ga;0.000000;no;0.000000;28.000000;28.000000;14.000000;100.000000;2525.000000;253.000000;(최대HP+,110);(무기물리방어력+,26);(마법물리방어력+,26);*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;*;*;0.000000;2592000.000000;GU_Test_3_0507;SU0_ca2_3_0507;*;*;0.000000;0.000000;0.000000;CO_OR_A60_0001;CO_OR_A60_0002;*;10.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
SU2_006_0_2151_EV3;영웅의 투갑 III;0.000000;15.000000;0.000000;1.000000;AC;AC;*;1.000000;su;ga;0.000000;no;0.000000;38.000000;38.000000;19.000000;100.000000;8978.000000;898.000000;(최대HP+,145);(무기물리방어력+,35);(마법물리방어력+,35);*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;*;*;0.000000;2592000.000000;GU_Test_3_0508;SU0_ca2_3_0508;*;*;0.000000;0.000000;0.000000;CO_OR_A60_0001;CO_OR_A60_0002;*;15.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
SU2_007_0_2202_EV3;영웅의 투갑 IV;0.000000;20.000000;0.000000;1.000000;AC;AC;*;1.000000;su;ga;0.000000;no;0.000000;45.000000;45.000000;21.000000;100.000000;3419.000000;342.000000;(최대HP+,170);(무기물리방어력+,42);(마법물리방어력+,42);*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;*;*;0.000000;2592000.000000;GU_Test_3_0509;SU0_ca2_3_0509;*;*;0.000000;0.000000;0.000000;CO_OR_A60_0001;CO_OR_A60_0002;*;20.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
SU2_005_0_3341_EV3;영웅의 투갑 V;0.000000;25.000000;0.000000;1.000000;AC;AC;*;1.000000;su;ga;0.000000;no;0.000000;60.000000;60.000000;42.000000;100.000000;43791.000000;4380.000000;(최대HP+,225);(무기물리방어력+,57);(마법물리방어력+,57);*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;*;*;0.000000;2592000.000000;GU_Test_3_0510;SU0_ca2_3_0510;*;*;0.000000;0.000000;0.000000;CO_OR_A60_0001;CO_OR_A60_0002;*;25.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
SU2_010_0_3351_EV3;영웅의 투갑 VI;0.000000;30.000000;0.000000;1.000000;AC;AC;*;1.000000;su;ga;0.000000;no;0.000000;67.000000;67.000000;47.000000;100.000000;100918.000000;10093.000000;(최대HP+,250);(무기물리방어력+,64);(마법물리방어력+,64);*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;*;*;0.000000;2592000.000000;GU_Test_3_0511;SU0_ca2_3_0511;*;*;0.000000;0.000000;0.000000;CO_OR_A60_0001;CO_OR_A60_0002;*;30.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
SU2_010_0_3301_EV3;영웅의 투갑 VII;0.000000;35.000000;0.000000;1.000000;AC;AC;*;1.000000;su;ga;0.000000;no;0.000000;80.000000;80.000000;42.000000;100.000000;124341.000000;12434.000000;(최대HP+,285);(무기물리방어력+,74);(마법물리방어력+,74);*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_251;*;0.000000;2592000.000000;GU_Test_3_0512;SU0_ca2_3_0512;*;*;0.000000;0.000000;0.000000;CO_OR_A60_0001;CO_OR_A60_0002;*;35.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
SU2_006_0_3401_EV3;영웅의 투갑 VIII;0.000000;40.000000;0.000000;1.000000;AC;AC;*;1.000000;su;ga;0.000000;no;0.000000;98.000000;98.000000;44.000000;100.000000;112499.000000;11250.000000;(최대HP+,340);(무기물리방어력+,89);(마법물리방어력+,89);*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_251;*;0.000000;2592000.000000;GU_Test_3_0513;SU0_ca2_3_0513;*;*;0.000000;0.000000;0.000000;CO_OR_A60_0001;CO_OR_A60_0002;*;40.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
SU0_604_018_6000;알사스의 방패;0.000000;60.000000;0.000000;175.000000;GD;GD;*;4.000000;su;sd;0.000000;no;0.000000;1093.000000;874.000000;45.000000;100.000000;229800.375000;22980.824219;(PK방어력%,8);(무기물리공격력%,17);(모든방어력%,17);*;1.000000;3.000000;3.000000;3000,4000,2750,250;*;0.000000;0.000000;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0514;SU0_ca2_3_0514;Legend_0060_sd;su_4_60;0.000000;0.000000;6.000000;CO_OR_L60_0001;CO_OR_L60_0002;EV_OR_L60_0001;60.000000;0.000000;5.000000;30.000000;3150.000000;1.000000;*;*
SU5_604_000_6001;알사스의 아티펙트;0.000000;60.000000;0.000000;175.000000;PR;PR;*;4.000000;su;at;0.000000;no;0.000000;337.000000;337.000000;45.000000;50.000000;229800.375000;22980.824219;(PK방어력%,6);(마법물리공격력%,17);(모든방어력%,17);*;1.000000;3.000000;3.000000;3000,4000,2750,250;*;0.000000;0.000000;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0515;SU0_ca2_3_0515;Legend_0060_at;su_4_60;0.000000;0.000000;6.000000;CO_OR_L60_0001;CO_OR_L60_0002;EV_OR_L60_0001;60.000000;0.000000;5.000000;30.000000;3150.000000;1.000000;*;*
SU2_604_011_6002;알사스의 투갑;0.000000;60.000000;0.000000;175.000000;AC;AC;*;4.000000;su;ga;0.000000;no;0.000000;168.000000;168.000000;45.000000;50.000000;229800.375000;22980.824219;(PK방어력%,6);(마법물리공격력%,17);(모든방어력%,17);*;1.000000;3.000000;3.000000;3000,4000,2750,250;*;0.000000;0.000000;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0516;SU0_ca2_3_0516;Legend_0060_ga;su_4_60;0.000000;0.000000;6.000000;CO_OR_L60_0001;CO_OR_L60_0002;EV_OR_L60_0001;60.000000;0.000000;5.000000;30.000000;3150.000000;1.000000;*;*
SU0_CA2_018_5000;2주년 엘로라의 방패;0.000000;50.000000;0.000000;111.000000;GD;GD;*;4.000000;su;sd;0.000000;no;0.000000;665.599976;532.000000;44.000000;100.000000;153200.250000;15320.549805;(PK방어력%,6);(무기물리공격력%,12);(모든방어력%,12);*;1.000000;2.000000;2.000000;3000,4000,2750,250;*;0.000000;0.000000;25.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0517;SU0_ca2_3_0517;*;*;0.000000;0.000000;6.000000;CO_OR_L60_0001;CO_OR_L60_0002;*;50.000000;0.000000;5.000000;30.000000;3150.000000;1.000000;*;*
SU1_CA2_000_5001;2주년 엘로라의 아티펙트;0.000000;50.000000;0.000000;111.000000;PR;PR;*;4.000000;su;at;0.000000;no;0.000000;204.800003;204.800003;44.000000;50.000000;138609.750000;13861.450195;(PK방어력%,5);(마법물리공격력%,12);(모든방어력%,12);*;1.000000;2.000000;2.000000;3000,4000,2750,250;*;0.000000;0.000000;25.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0518;SU0_ca2_3_0518;*;*;0.000000;0.000000;6.000000;CO_OR_L60_0001;CO_OR_L60_0002;*;50.000000;0.000000;5.000000;30.000000;3150.000000;1.000000;*;*
SU2_CA2_011_5002;2주년 엘로라의 투갑;0.000000;50.000000;0.000000;111.000000;AC;AC;*;4.000000;su;ga;0.000000;no;0.000000;104.800003;104.800003;44.000000;100.000000;153200.250000;15320.549805;(PK방어력%,5);(마법물리공격력%,12);(모든방어력%,12);*;1.000000;2.000000;2.000000;3000,4000,2750,250;*;0.000000;0.000000;25.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0519;SU0_ca2_3_0519;*;*;0.000000;0.000000;6.000000;CO_OR_L60_0001;CO_OR_L60_0002;*;50.000000;0.000000;5.000000;30.000000;3150.000000;1.000000;*;*
PVP_SU0_400_018_6000;텔리오의 암흑 방패;0.000000;60.000000;0.000000;111.000000;GD;GD;*;4.000000;su;sd;0.000000;no;0.000000;832.000000;665.000000;44.000000;100.000000;153200.250000;15320.549805;(PK방어력%,13);(무기물리공격력%,15);(출혈방어율,5);*;1.000000;2.000000;2.000000;3000,4000,2750,250;*;0.000000;0.000000;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0520;SU0_ca2_3_0520;Legend_0060_sd;su_4_60;0.000000;0.000000;6.000000;CO_OR_L60_0001;CO_OR_L60_0002;EV_OR_L60_0001;60.000000;0.000000;5.000000;30.000000;3150.000000;1.000000;*;*
PVP_SU1_400_000_6001;텔리오의 암흑 아티펙트;0.000000;60.000000;0.000000;111.000000;PR;PR;*;4.000000;su;at;0.000000;no;0.000000;256.000000;256.000000;44.000000;50.000000;138609.750000;13861.450195;(PK방어력%,12);(마법물리공격력%,15);(출혈방어율,5);*;1.000000;2.000000;2.000000;3000,4000,2750,250;*;0.000000;0.000000;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0521;SU0_ca2_3_0521;Legend_0060_at;su_4_60;0.000000;0.000000;6.000000;CO_OR_L60_0001;CO_OR_L60_0002;EV_OR_L60_0001;60.000000;0.000000;5.000000;30.000000;3150.000000;1.000000;*;*
PVP_SU2_400_011_6002;텔리오의 암흑 투갑;0.000000;60.000000;0.000000;111.000000;AC;AC;*;4.000000;su;ga;0.000000;no;0.000000;131.000000;131.000000;44.000000;100.000000;153200.250000;15320.549805;(PK방어력%,12);(마법물리공격력%,15);(출혈방어율,5);*;1.000000;2.000000;2.000000;3000,4000,2750,250;*;0.000000;0.000000;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_253;*;0.000000;0.000000;GU_Test_3_0522;SU0_ca2_3_0522;Legend_0060_ga;su_4_60;0.000000;0.000000;6.000000;CO_OR_L60_0001;CO_OR_L60_0002;EV_OR_L60_0001;50.000000;0.000000;5.000000;30.000000;3150.000000;1.000000;*;*
SU3_201_0_0000;로비용 곰인형;0.000000;1.000000;0.000000;1.000000;DO;DO;*;1.000000;su;TB;0.000000;no;0.000000;11.000000;11.000000;1.000000;50.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0523;SU0_ca2_3_0523;*;su_1_1;0.000000;0.000000;0.000000;CO_OR_A60_0001;CO_OR_A60_0002;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
