t_key,t_eng,t_jpn,t_chinese,t_korean,t_eng_2,t_eng_3
^eNetFailure_Action_CannotActSkillOnSealedState^,^봉쇄 상태에서는 스킬을 사용할 수 없습니다.^,^^,^^,^The skill is unavailable while in the middle of containment.^,^^,^^
^eNetFailure_relation_cannotcontentsintegraion^,^통합 채널에서는 친구 삭제를 할 수 없습니다.^,^^,^^,^You can't unfriend on global channels.^,^^,^^
^eNetFailure_Item_ExpiredPeriodBag_BelongItem^,^기간이 만료된 가방의 아이템은 사용할 수 없습니다.^,^^,^^,^You can't use any items in expired bags.^,^^,^^
^eNetFailure_Mail_ExpiredPeriodBag_BelongItem^,^기간이 만료된 가방의 아이템은 첨부할 수 없습니다.^,^^,^^,^The tems from expired bags cannot be attached.^,^^,^^
^eNetFailure_User_ExpiredPeriodBag_BelongItem^,^기간이 만료된 가방의 아이템은 할 수 없는 행동입니다.^,^^,^^,^Invalid action for the items in expired bags.^,^^,^^
^eNetFailure_Enchant_ExpiredPeriodBag_BelongItem^,^기간이 만료된 가방의 아이템은 사용할 수 없습니다.^,^^,^^,^You can't use any items in expired bags.^,^^,^^
^eNetFailure_Fellow_ExpiredPeriodBag_BelongItem^,^기간이 만료된 가방의 아이템은 사용할 수 없습니다.^,^^,^^,^You can't use any items in expired bags.^,^^,^^
^eNetFailure_Production_ExpiredPeriodBag_BelongItem^,^기간이 만료된 가방의 아이템은 사용할 수 없습니다.^,^^,^^,^You can't use any items in expired bags.^,^^,^^
^eNetFailure_trade_ExpiredPeriodBag_BelongItem^,^기간이 만료된 가방의 아이템은 사용할 수 없습니다.^,^^,^^,^You can't use any items in expired bags.^,^^,^^
^eNetFailure_store_ExpiredPeriodBag_BelongItem^,^기간이 만료된 가방의 아이템은 사용할 수 없습니다.^,^^,^^,^You can't use any items in expired bags.^,^^,^^
^eNetFailure_Item_PeriodInven_Limit_State^,^프리미엄 가방의 시간이 곧 만료되어, 행동이 불가능합니다.^,^^,^^,^The action cannot be done as the premium bag is going to expire soon.^,^^,^^
^eNetFailure_Mail_PeriodInven_Limit_State^,^프리미엄 가방의 시간이 곧 만료되어, 행동이 불가능합니다.^,^^,^^,^The action cannot be done as the premium bag is going to expire soon.^,^^,^^
^eNetFailure_Enchant_PeriodInven_Limit_State^,^프리미엄 가방의 시간이 곧 만료되어, 행동이 불가능합니다.^,^^,^^,^The action cannot be done as the premium bag is going to expire soon.^,^^,^^
^eNetFailure_Fellow_PeriodInven_Limit_State^,^프리미엄 가방의 시간이 곧 만료되어, 행동이 불가능합니다.^,^^,^^,^The action cannot be done as the premium bag is going to expire soon.^,^^,^^
^eNetFailure_Production_PeriodInven_Limit_State^,^프리미엄 가방의 시간이 곧 만료되어, 행동이 불가능합니다.^,^^,^^,^The action cannot be done as the premium bag is going to expire soon.^,^^,^^
^eNetFailure_trade_PeriodInven_Limit_State^,^프리미엄 가방의 시간이 곧 만료되어, 행동이 불가능합니다.^,^^,^^,^The action cannot be done as the premium bag is going to expire soon.^,^^,^^
^enetfailure_item_ruby_is_not_move_to_periodinven^,^기간제 가방에 보관이 불가능한 아이템입니다.^,^^,^^,^The item cannot be stored in temporary bags.^,^^,^^
^eNetFailure_Item_NotAllow_Fellow_LootingItem^,^탑승 펠로우에는 장착 할 수 없습니다.^,^^,^^,^Cannot be equipped on mounts.^,^^,^^
^eNetFailure_Fellow_DuRing_Summon_Not_Change_Option^,^펠로우가 소환중 일 때는 옵션을 변경 할 수 없습니다.^,^^,^^,^You can't change the settings while a familiar is summoned.^,^^,^^
^eNetFailure_Fellow_AutoLooting_Invalid_SameAutoLootOption^,^이미 설정 된 옵션입니다.^,^^,^^,^Those are you current settings.^,^^,^^
^enetfailure_item_do_not_move_to_periodinven^,^기간제 가방에 보관이 불가능한 아이템입니다.^,^^,^^,^The item cannot be stored in temporary bags.^,^^,^^
^enetfailure_agreement_proposeeintegration^,^해당 유저가 통합채널에 있어 컨텐츠 이용이 불가능 합니다.^,^^,^^,^THat player is in a cross-server channel and cannot use this content.^,^^,^^
^eNetFailure_Appraise_no_target_item^,^감정 하려는 아이템이 존재하지 않습니다.^,^^,^^,^No item to be identified.^,^^,^^
^eNetFailure_Appraise_needed^,^감정 도구가 없어 감정 할 수 없습니다.^,^^,^^,^An identifying tool is required.^,^^,^^
^eNetFailure_Appraise_OptionCntMax^,^더 이상 감정할 옵션이 없습니다.^,^^,^^,^No more properties to be identified.^,^^,^^
^eNetFailure_Enchant_invalid_Appraise_rate^,^감정 확률 테이블이 존재하지 않습니다.^,^^,^^,^Identyfing rate data does not exist.^,^^,^^
^eNetFailure_FellowFarm_CannotOpenedContents^,^아직 이용할 수 없는 컨텐츠입니다.^,^^,^^,^This content is not yet available.^,^^,^^
^eNetFailure_FellowFarm_SystemError^,^시스템 에러^,^^,^^,^System Error^,^^,^^
^eNetFailure_FellowFarm_InventoryNotEnough^,^가방에 공간이 부족 합니다.^,^^,^^,^Not enough inventory space.^,^^,^^
^eNetFailure_FellowFarm_None_Data^,^데이터가 존재하지 않습니다.^,^^,^^,^Invalid data.^,^^,^^
^eNetFailure_FellowFarm_Invalid_Map^,^적용대상 맵이 아닙니다.^,^^,^^,^Invalid map.^,^^,^^
^eNetFailure_FellowFarm_Coin_Reward_Cycle_Not_Completed^,^보상 주기가 완료되지 않았습니다.^,^^,^^,^The reward period has not ended.^,^^,^^
^eNetFailure_FellowFarm_Invalid_Combination^,^조합이 맞지 않습니다.^,^^,^^,^Incorrect herd.^,^^,^^
^eNetFailure_FellowFarm_DBError^,^데이터베이스 오류^,^^,^^,^DB Error^,^^,^^
^eNetFailure_FellowFarm_PacketError^,^패킷오류^,^^,^^,^Packet Error^,^^,^^
^eNetFailure_User_CharFellowFarmCoin^,^펠로우 주화 데이터 로딩 실패^,^^,^^,^Failed to load familiar coin data.^,^^,^^
^eNetFailure_User_CharFellowCombination^,^펠로우 조합 데이터 로딩 실패^,^^,^^,^Failure loading familiar combination data.^,^^,^^
^eNetFailure_FellowFarm_DontHave_Fellow^,^해당 펠로우를 소유하고 있지 않습니다.^,^^,^^,^This familiar is not in your possession.^,^^,^^
^eNetFailure_FellowFarm_AlreadyRegist_Fellow^,^해당 펠로우가 이미 등록되어 있습니다.^,^^,^^,^This familiar is already in the slot.^,^^,^^
^eNetFailure_Billing_not_enough_money^,^캐쉬가 부족합니다.^,^^,^^,^Not enough cash.^,^^,^^
^eNetFailure_Billing_over_limit^,^구매 한도가 초과되었습니다.^,^^,^^,^You are over the purchase limit.^,^^,^^
^eNetFailure_Billing_lock_nexon_cash^,^캐쉬를 이용할 수 없는 상태입니다.^,^^,^^,^Invalid status for cash consumption.^,^^,^^
^eNetFailure_Fellow_DoNotNameChangeCombinationFellow^,^펠로우 목장에 방목된 펠로우는 이름 변경이 불가능 합니다.^,^^,^^,^Familiars can't be renamed while they're at the farm.^,^^,^^
^eNetFailure_Fellow_DoNotSummonCombinationFellow^,^펠로우 목장에 방목된 펠로우는 소환이 불가능 합니다.^,^^,^^,^Familiars can't be summoned while they're at the farm.^,^^,^^
^eNetFailure_Fellow_Transform_CombinationFellow^,^펠로우 목장에 방목된 펠로우는 변환이 불가능 합니다.^,^^,^^,^Familiars can't be converted while they're at the farm.^,^^,^^
^eNetFailure_Fellow_Seal_CombinationFellow^,^펠로우 목장에 방목된 펠로우는 봉인이 불가능 합니다.^,^^,^^,^Familiars can't be sealed while they're at the farm.^,^^,^^
^eNetFailure_Fellow_Reinforce_CombinationFellow^,^펠로우 목장에 방목된 펠로우는 강화가 불가능 합니다.^,^^,^^,^Familiars can't be tempered while they're at the farm.^,^^,^^
^eNetFailure_Fellow_Compose_CombinationFellow^,^펠로우 목장에 방목된 펠로우는 합성이 불가능 합니다.^,^^,^^,^Familiars can't be unified while they're at the farm.^,^^,^^
^eNetFailure_FellowFarm_SummonFellow_Combination^,^소환 되어 있는 펠로우는 등록 할 수 없습니다.^,^^,^^,^You cannot use a summoned familiar.^,^^,^^
^eNetFailure_Item_DoNotDeleteCombinationFellow^,^펠로우 목장에 방목된 펠로우는 놓아줄 수 없습니다.^,^^,^^,^Familiars can't be released while they're at the farm.^,^^,^^
^eNetFailure_Item_DoNotSummonCombinationFellow^,^펠로우 목장에 방목된 펠로우는 소환이 불가능 합니다.^,^^,^^,^Familiars pastured in familiar farm cannot be summoned.^,^^,^^
^eNetFailure_Item_GaugePotionCombinationFellow^,^펠로우 목장에 방목된 펠로우에게는 물약 사용이 불가능 합니다.^,^^,^^,^Familiars pastured in familiar farm cannnot take potions.^,^^,^^
^eNetFailure_Item_Randombox_InitCoolTime_ImpossibleItem^,^쿨타임 초기화가 불가능한 아이템 입니다.^,^^,^^,^The cooldown for this item cannot be reset.^,^^,^^
^eNetFailure_Item_Randombox_InitCoolTime_NotEnoughRuby^,^쿨타임 초기화에 필요한 엘룬이 부족합니다.^,^^,^^,^You do not have enough elluns to reset the cooldown.^,^^,^^
^eNetFailure_Item_Randombox_InitCoolTime_NotExistCooltime^,^쿨타임 진행중이 아닙니다.^,^^,^^,^Cooldown is in progress.^,^^,^^
^eNetFailure_FellowFarm_CoolTime_Not_FellowMaxGrowLevel^,^최대 레벨이 아닌 펠로우는 등록 할 수 없습니다.^,^^,^^,^Familiars must be at max level to be used.^,^^,^^
^eNetFailure_FellowFarm_DoNotRegistConsignmentFellow^,^위탁중인 펠로우는 조합 슬롯에 등록 할 수 없습니다.^,^^,^^,^Fostered familiars cannot be used.^,^^,^^
^eNetFailure_Fellow_Consignment_CombinationFellow^,^조합 슬롯에 등록된 펠로우는 위탁이 불가능 합니다.^,^^,^^,^Familiars in the combinations slots cannot be sent for obedience training.^,^^,^^
^eNetFailure_Enchant_ChangeRandomOption_NotEnoughTargetItemOption^,^감정이 모두 되지 않아 재련이 불가능 합니다.^,^^,^^,^Cannot be reforged. Identification is required.^,^^,^^
^eNetFailure_Customize_NotClass^,^샤링은 성별 변경이 불가능 합니다.^,^^,^^,^Shahling cannot change genders.^,^^,^^
^eNetFailure_FellowFarm_Not_OwnershipPeriod^,^기간제 펠로우는 조합 슬롯에 등록 할 수 없습니다.^,^^,^^,^Durational familiars cannot be used.^,^^,^^
^eNetFailure_Fellow_GrowSlot_OwnershipPeriod^,^기간제 펠로우는 위탁 등록이 불가능 합니다.^,^^,^^,^Temporary familiars cannot be sent for obedience training.^,^^,^^
^eNetFailure_Quest_NotLearnedBuff^,^이 퀘스트는 전용 PC방에서만 진행하실 수 있습니다.^,^^,^^,^Buff condition of the quest is not met.^,^^,^^
^eNetFailure_Fellow_DoNotNameChangeAdventureFellow^,^모험 중인 펠로우는 이름 변경이 불가능 합니다.^,^^,^^,^You cannot change the name of the familiar on a adventure.^,^^,^^
^eNetFailure_Fellow_DoNotSummonAdventureFellow^,^모험 중인 펠로우는 소환이 불가능 합니다.^,^^,^^,^You cannot summon a familiar tHat is on an adventure.^,^^,^^
^eNetFailure_Fellow_Transform_AdventureFellow^,^모험 중인 펠로우는 변환이 불가능 합니다.^,^^,^^,^The familiar on a adventure cannot be transformed.^,^^,^^
^eNetFailure_Fellow_Seal_AdventureFellow^,^모험 중인 펠로우는 봉인이 불가능 합니다.^,^^,^^,^The familiar on a adventure cannot be sealed.^,^^,^^
^eNetFailure_Fellow_Reinforce_AdventureFellow^,^모험 중인 펠로우는 강화가 불가능 합니다.^,^^,^^,^The familiar on a adventure cannot be enhanced.^,^^,^^
^eNetFailure_Fellow_Compose_AdventureFellow^,^모험 중인 펠로우는 합성이 불가능 합니다.^,^^,^^,^The familiar on a adventure cannot be synthesized.^,^^,^^
^eNetFailure_Fellow_Consignment_AdventureFellow^,^모험 중인 펠로우는 위탁이 불가능 합니다.^,^^,^^,^The familiar on a adventure canot be sent for obedience training.^,^^,^^
^eNetFailure_FellowFarm_DoNotRegistAdventureFellow^,^모험 중인 펠로우는 조합 슬롯에 등록 할 수 없습니다.^,^^,^^,^Familiars on an adventure cannot be used.^,^^,^^
^eNetFailure_FellowFarm_Dont_Upgrade^,^아직 업그레이드가 되지 않았습니다.^,^^,^^,^Not yet upgraded.^,^^,^^
^eNetFailure_FellowFarm_CoolTime_Adventure^,^펠로우 모험이 쿨타임 중입니다.^,^^,^^,^Familiar adventure is on cooldown.^,^^,^^
^eNetFailure_FellowFarm_Already_Playing_Regioin_Adventure^,^이미 모험이 진행중인 지역 입니다.^,^^,^^,^There is another familiar on an adventure in this region already.^,^^,^^
^eNetFailure_FellowFarm_Dont_Have_Fellow_Adventure^,^보유 하지 않은 펠로우 입니다.^,^^,^^,^You do not have this familiar.^,^^,^^
^eNetFailure_FellowFarm_Fellow_CoolTime_Adventure^,^펠로우 쿨타임 중 입니다.^,^^,^^,^This familiar is on cooldown.^,^^,^^
^eNetFailure_FellowFarm_Dont_Playing_Fellow_Adventure^,^모험을 보낼 수 없는 펠로우입니다.^,^^,^^,^You cannot send this familiar out on an adventure.^,^^,^^
^eNetFailure_FellowFarm_Already_Playing_Fellow_Adventure^,^이미 모험이 진행중인 펠로우입니다.^,^^,^^,^This familiar is already out on an adventure.^,^^,^^
^eNetFailure_FellowFarm_Over_Max_Playing_Count_Adventure^,^더 이상 모험을 보낼 수 없습니다.^,^^,^^,^You cannot start additional adventures.^,^^,^^
^eNetFailure_FellowFarm_Invalid_RecID_Adventure^,^부정확한 레코드 아이디 입니다.^,^^,^^,^Invalid record ID.^,^^,^^
^eNetFailure_FellowFarm_Invalid_CostType_Adventure^,^부정확한 소비타입 입니다.^,^^,^^,^Invalid consume type.^,^^,^^
^eNetFailure_FellowFarm_Inventory_Not_Enough_Adventure^,^가방 공간이 부족 합니다.^,^^,^^,^Not enough inventory space.^,^^,^^
^eNetFailure_FellowFarm_None_CoolTime_Adventure^,^쿨타임 정보가 없습니다.^,^^,^^,^Missing cooldown info.^,^^,^^
^eNetFailure_FellowFarm_Dont_Play_ConsignmentFellow_Adventure^,^위탁중인 펠로우는 모험을 보낼 수 없습니다.^,^^,^^,^Fostered familiars cannot be sent on adventures.^,^^,^^
^eNetFailure_FellowFarm_Dont_Play_CombinationFellow_Adventure^,^조합 슬롯에 등록 된 펠로우는 모험을 보낼 수 없습니다.^,^^,^^,^Familiars in herd slots cannot be sent on adventures.^,^^,^^
^eNetFailure_Item_DoNotDeleteAdventureFellow^,^모험 중인 펠로우는 놓아주기가 불가능 합니다.^,^^,^^,^The familiar on a adventure cannot be deleted.^,^^,^^
^eNetFailure_Item_DoNotSummonAdventureFellow^,^모험 중인 펠로우는 소환이 불가능 합니다.^,^^,^^,^The familiar on a adventure cannot be summoned.^,^^,^^
^eNetFailure_Item_GaugePotionAdventureFellow^,^모험을 떠난 펠로우는 성장 물약을 먹일 수 없습니다.^,^^,^^,^The familiar on a adventure cannot drink a growth potion.^,^^,^^
^eNetFailure_User_CharFellowAdventure^,^유저 캐릭터 펠로우모험 데이터 로딩 실패 ^,^^,^^,^Failure loading character's familiar adventure data.^,^^,^^
^eNetFailure_User_CharFellowAdventureCoolTime^,^유저 캐릭터 펠로우모험 쿨타임 데이터 로딩 실패 ^,^^,^^,^Failare loading character's familiar adventure cooldown data.^,^^,^^
^eNetFailure_FellowFarm_Item_NotHave^,^아이템을 가지고 있지 않습니다.^,^^,^^,^You don't have tHat item.^,^^,^^
^eNetFailure_FellowFarm_Item_MoveImpossible^,^아이템을 이동 할 수 없습니다.^,^^,^^,^THat item cannot be moved.^,^^,^^
^eNetFailure_FellowFarm_BelowItemLevel^,^캐릭터의 레벨이 아이템의 사용 가능 레벨 보다 낮습니다.^,^^,^^,^Your character level is lower than the item's minimum level requirement.^,^^,^^
^eNetFailure_FellowFarm_AboveUseItemLevel^,^캐릭터의 레벨이 아이템의 사용 제한 레벨 보다 높습니다.^,^^,^^,^Your character level is higher than the item's max level restriction.^,^^,^^
^eNetFailure_FellowFarm_DifferentItemClass^,^사용 가능한 직업이 아닙니다.^,^^,^^,^Your class cannot use this.^,^^,^^
^eNetFailure_FellowFarm_Trade_On^,^개인 거래 중입니다.^,^^,^^,^You are in a middle of a trade.^,^^,^^
^eNetFailure_FellowFarm_UserIsDead^,^캐릭터가 사망한 상태 입니다.^,^^,^^,^You are currently dead.^,^^,^^
^eNetFailure_FellowFarm_ExpiredPeriodBag_BelongItem^,^만료된 기간제 가방에 포함된 아이템 입니다.^,^^,^^,^The inventory containing this item has expired.^,^^,^^
^eNetFailure_FellowFarm_NotOverUsableTime^,^재사용 시간이 진행 중입니다.^,^^,^^,^This item isn't ready yet.^,^^,^^
^eNetFailure_FellowFarm_InvalidItemSkill^,^정상적인 스킬이 아닙니다.^,^^,^^,^Invalid skill.^,^^,^^
^eNetFailure_FellowFarm_Invalid_BoostItem_Adventure^,^잘못된 부스터 아이템 입니다.^,^^,^^,^Invalid talisman.^,^^,^^
^eQueryError_Item_ItemDataIllegalModulated^,^비접속 기간 중 아이템의 수량이 변조되었습니다.^,^^,^^,^DuRing the no access period, item quantities have been modified.^,^^,^^
^eNetFailure_Mail_ItemDataIllegalModulated^,^비접속 기간 중 우편에 첨부된 아이템의 수량이 변조되었습니다.^,^^,^^,^DuRing the no access period, quantities of the items attached in mails have been modified.^,^^,^^
^eNetFailure_User_ItemDataIllegalModulated^,^비접속 기간 중 아이템의 수량이 변조되어 로딩에 실패하였습니다.^,^^,^^,^Failure loading due to the item quantities modified duRing the no access period.^,^^,^^
^eNetFailure_Billing_lock_mgame_cash^,^엠게임 계좌 블럭 사용자 입니다.^,^^,^^,^User of a blocked M game account.^,^^,^^
^eNetFailure_FellowFarm_insufficient_cost^,^비용이 부족합니다.^,^^,^^,^You do not have enough money to upgrade.^,^^,^^
^eNetFailure_Quest_EventTimeOut^,^쟁탈전이 모두 종료되어 퀘스트를 완료할 수 없습니다.^,^^,^^,^The quest cannot be completed as the battle has been closed.^,^^,^^
^eNetFailure_FellowFarm_CoolTime_Combination^,^해당 조합식이 쿨타임 중입니다.^,^^,^^,^This herd form is on cooldown.^,^^,^^
^eNetFailure_FellowFarm_SummonFellow_Adventure^,^소환되어 있는 펠로우는 모험을 보낼 수 없습니다.^,^^,^^,^Summoned familiars cannot be sent on adventures.^,^^,^^
^eNetFailure_FellowFarm_Insufficient_AdventurePoint^,^모험력이 부족 합니다.^,^^,^^,^Not enough Adventure Points.^,^^,^^
^eNetFailure_Item_FellowAdventurePointConsignmentFellow^,^위탁중인 펠로우는 모험력 회복이 불가능 합니다.^,^^,^^,^Fellow entrusted is unable to recover adventure.^,^^,^^
^eNetFailure_Item_FellowAdventurePointCombinationFellow^,^조합 슬롯에 등록된 펠로우는 펠로우 모험력 회복이 불가능 합니다.^,^^,^^,^Fellows who are registered in a combination slot will not be able to regain their Fellow Adventure ability.^,^^,^^
^eNetFailure_Item_FellowAdventurePointAdventureFellow^,^모험 중인 펠로우는 펠로우 모험력 회복이 불가능 합니다.^,^^,^^,^The adventurous fellow can not recover the adventure of the fellow.^,^^,^^
^eNetFailure_Enchant_Combine_NotFoundMainItem^,^주 재료를 찾을 수 없습니다.^,^^,^^,^Primary material not found.^,^^,^^
^eNetFailure_Enchant_Combine_NotFoundSubItem^,^부 재료를 찾을 수 없습니다.^,^^,^^,^We could not find the sub material.^,^^,^^
^eNetFailure_Enchant_Combine_NotAllowMainItem^,^보석만 조합 가능합니다.^,^^,^^,^Only Jewelry can be combined.^,^^,^^
^eNetFailure_Enchant_Combine_NotAllowSubItem^,^보석만 조합 가능합니다.^,^^,^^,^Only Jewelry can be combined.^,^^,^^
^eNetFailure_Enchant_Combine_NotEnoughGold^,^소지 골드가 부족합니다.^,^^,^^,^There is not enough gold in hand.^,^^,^^
^eNetFailure_Enchant_Combine_NotAllowMainItemLv^,^주 재료의 레벨이 맞지 않습니다.^,^^,^^,^The level of the main material is incorrect.^,^^,^^
^eNetFailure_Enchant_Combine_NotAllowSubItemLv^,^부 재료의 레벨이 맞지 않습니다.^,^^,^^,^The level of the sub material is incorrect.^,^^,^^
^eNetFailure_Enchant_Combine_NotEnoughSlot^,^인벤토리가 부족하여 조합 할 수 없습니다.^,^^,^^,^Insufficient inventory to combine.^,^^,^^
^eNetFailure_Enchant_Combine_NotAllowMainItemID^,^조합 할 수 있는 메인 아이템이 아닙니다.^,^^,^^,^It is not the main item tHat can be combined.^,^^,^^
^eNetFailure_FellowFarm_Invalid_Adventure_Grade^,^모험 지역 등급이 맞지 않습니다.^,^^,^^,^Invalid Adventure Region Grade.^,^^,^^
^enetfailure_agreement_fishingstate^,^낚시 중에 할 수 없는 행동입니다.^,^^,^^,^It is an action you can not do while fishing.^,^^,^^
^eNetFailure_Party_SystemError^,^시스템 에러^,^^,^^,^system error^,^^,^^
^eNetFailure_Party_IntegrationBoard_NotExistDestPlayer^,^파티장캐릭터가 존재하지 않음.^,^^,^^,^The party chapter character does not exist.^,^^,^^
^eNetFailure_Party_IntegrationBoard_Invalid_Map_Info^,^잘못된 맵정보^,^^,^^,^Incorrect map information^,^^,^^
^eNetFailure_Party_IntegrationBoard_IsNot_Finished_Quest^,^해당맵의 진입퀘스트를 깨지 않았음.^,^^,^^,^I did not break the entry quest for tHat map.^,^^,^^
^eNetFailure_Party_IntegrationBoard_NotAllow_LevelCondition^,^해당맵의 진입 레벨이 되지 않음.^,^^,^^,^It does not become the entry level of the map.^,^^,^^
^eNetFailure_Party_IntegrationBoard_AlreadyInParty^,^이미 다른 파티에 속해 있음.^,^^,^^,^Already belong to another party.^,^^,^^
^eNetFailure_Enchant_WeaponAwaken_OverlapMaxCount^,^무기 각성이 모두 완료된 아이템 입니다.^,^^,^^,^This item has been completely awakened by weapons.^,^^,^^
^eNetFailure_Enchant_WeaponAwaken_WeaponGrade^,^전설 이상 아이템만 각성 할 수 있습니다.^,^^,^^,^Only legendary items can be awakened.^,^^,^^
^eNetFailure_Enchant_WeaponAwaken_WeaponReinforce^,^무기 강화 단계가 부족 합니다.^,^^,^^,^There are not enough weapon enforcement steps.^,^^,^^
^eNetFailure_Enchant_WeaponAwaken_InvalidItem^,^무기 각성이 불가능한 아이템 입니다.^,^^,^^,^This item can not awaken weapons.^,^^,^^
^eNetFailure_Enchant_WeaponAwaken_InvalidMaterial^,^무기 각성 재료가 아닙니다.^,^^,^^,^It is not a weapon-awake material.^,^^,^^
^eNetFailure_Enchant_DifferentItemClass^,^무기 아이템이 사용 가능한 직업이 아닙니다.^,^^,^^,^Weapon items are not available.^,^^,^^
^eNetFailure_Item_Equip_save_set^,^저장된 장비가 없습니다.^,^^,^^,^There are no saved devices.^,^^,^^
^eNetFailure_Item_DropGaming_notSwap^,^장비스왑을 할 수 없습니다.^,^^,^^,^You can not swap Equipment.^,^^,^^
^eNetFailure_Item_SwapStorageFull^,^가방의 빈공간이 부족하여 장비스왑을 할 수 없습니다.^,^^,^^,^You can not swap Equipment because there is not enough empty space in your bag.^,^^,^^
^eNetFailure_Enchant_ChangeRandomOptionValue_NotFoundTargetItem^,^정련 대상 아이템을 찾을 수 없습니다.^,^^,^^,^Item refinement not found.^,^^,^^
^eNetFailure_Enchant_ChangeRandomOptionValue_NotFoundNeedItem^,^정련에 필요한 재료 아이템이 존재하지 않습니다.^,^^,^^,^There is no material item to refine.^,^^,^^
^eNetFailure_Enchant_ChangeRandomOptionValue_NotFoundRandomOption^,^랜덤 옵션이 있는 아이템만 정련할 수 있습니다.^,^^,^^,^Only items with Random options can be refined.^,^^,^^
^eNetFailure_Enchant_ChangeRandomOptionValue_ImpossibleTargetItem^,^정련이 불가능한 아이템 입니다.^,^^,^^,^This item can not be refined.^,^^,^^
^eNetFailure_Enchant_ChangeRandomOptionValue_ImpossibleCavingItem^,^각인 된 아이템은 정련할 수 없습니다.^,^^,^^,^Items imprinted can not be refined.^,^^,^^
^eNetFailure_Enchant_ChangeRandomOptionValue_AllLockOption^,^변경 가능한 옵션을 모두 잠궜습니다.^,^^,^^,^Locked all changeable options.^,^^,^^
^eNetFailure_Enchant_ChangeRandomOptionValue_ImpossibleLockOption^,^존재하지 않는 옵션을 잠궜습니다.^,^^,^^,^Lock nonexistent options.^,^^,^^
^eNetFailure_Enchant_ChangeRandomOptionValue_NotAllowNeedItem^,^정련할 아이템에 맞는 재료를 사용해야 합니다.^,^^,^^,^Make sure you use the right ingredients for the item you want to refine.^,^^,^^
^eNetFailure_Enchant_ChangeRandomOptionValue_NotEnoughGold^,^골드가 부족하여 정련 할 수 없습니다.^,^^,^^,^Gold is scarce and can not be refined.^,^^,^^
^eNetFailure_Enchant_ChangeRandomOptionValue_NotEnoughRuby^,^엘룬이 부족하여 정련 할 수 없습니다.^,^^,^^,^Ellun can not refine because of lack.^,^^,^^
^eNetFailure_Enchant_ChangeRandomOptionValue_NotFoundSkill^,^변경 스킬을 찾을 수 없습니다.^,^^,^^,^Could not find change skill^,^^,^^
^eNetFailure_Enchant_ChangeRandomOptionValue_NotFoundRubyTable^,^엘룬 수량을 찾을 수 없습니다.^,^^,^^,^Ellun quantity not found^,^^,^^
^eNetFailure_Enchant_ChangeRandomOptionValue_NotEnoughNeedItemGrade^,^재료 아이템의 등급이 낮습니다.^,^^,^^,^Material item has a low rating.^,^^,^^
^eNetFailure_Enchant_ChangeRandomOptionValue_NotEnoughNeedItemLevel^,^재료 아이템의 레벨이 낮습니다.^,^^,^^,^The level of the material item is low.^,^^,^^
^eNetFailure_Enchant_ChangeRandomOptionValue_NotEnoughTargetItemReinforceLevel^,^옵션의 수치를 변경할 아이템의 강화 레벨이 낮습니다.^,^^,^^,^The level of enhancement of the item whose value you want to change is low.^,^^,^^
^eNetFailure_Enchant_ChangeRandomOptionValue_NotEnoughTargetItemOption^,^감정이 모두 되지 않아 정련이 불가능 합니다.^,^^,^^,^I can not refine because my emotions are not complete.^,^^,^^
^eNetFailuer_Move_IsCommuneRunningStage^,^펠로우를 놓아주는 도중에는 이동 할 수 없습니다.^,^^,^^,^You can not move duRing the release of your Fellow.^,^^,^^
^eNetFailure_PartyBattle_NotRankingBattleTime^,^랭킹전이 불가능한 시간입니다.^,^^,^^,^Ranking is impossible.^,^^,^^
^eNetFailure_PartyBattle_NotFriendlyBattleTime^,^친선전이 불가능한 시간입니다.^,^^,^^,^It's a time of no friendship.^,^^,^^
^eNetFailure_PartyBattle_InvalidBattleFieldMapID^,^맵의 ID가 다릅니다.^,^^,^^,^The ID of the map is different.^,^^,^^
^eNetFailure_PartyBattle_OverMaxRankPartyBattleCount^,^전장 입장 최대 횟수를 초과하였습니다.^,^^,^^,^The maximum number of battleground entries has been exceeded.^,^^,^^
^enetfailure_party_intergrationonly^,^준비 완료는 전장 로비에서만 가능합니다.^,^^,^^,^Preparation is available only in the front lobby.^,^^,^^
^eNetFailure_PartyBattle_NotAllowedLevel^,^전장 입장이 가능한 레벨이 아닙니다.^,^^,^^,^It is not a level where battlefield entry is possible.^,^^,^^
^eNetFailure_Agreement_OverMaxPartyRankBattleAttendCount^,^랭킹전 일일 최대 입장 횟수를 초과하였습니다.^,^^,^^,^You have exceeded the maximum number of entries per day before ranking^,^^,^^
^eNetFailure_party_integrationonly^,^전장 파티는 전장 로비에서만 모집할 수 있습니다.^,^^,^^,^The battleground party can only be recruited in the battleground lobby.^,^^,^^
^eNetFailure_Move_BattleField_ReadyState^,^준비 완료 상태에서는 이동할 수 없습니다.^,^^,^^,^You can not move when you are ready.^,^^,^^
^eNetFailure_PartyBattle_NotPartyRankMatchLobby^,^전장 파티는 전장 로비에서만 모집할 수 있습니다.^,^^,^^,^The battleground party can only be recruited in the battleground lobby.^,^^,^^
^eNetFailure_agreement_Notmatchingapplicant^,^신청 대상자가 아닙니다.^,^^,^^,^I am not eligible.^,^^,^^
^eNetFailure_Party_InReadyMatchingState^,^매칭 중에는 파티장을 변경할 수 없습니다.^,^^,^^,^You can not change the party chapter duRing matching.^,^^,^^
