t_type,t_typename,t_key,t_eng
^Co^,^Common^,^ev_9_1_0830_02_Complete_Text^,^Are you... a messenger to report on my situation? Thank you for coming.^
^Co^,^Common^,^ev_9_1_0830_03_Title^,^[Event] Production Officer's Troubles^
^Co^,^Common^,^ev_9_1_0830_03_RewarderDesc^,^Combat Officer^
^Co^,^Common^,^ev_9_1_0830_03_Request_Text^,^Next, please visit the production officer. It's gonna be the biggest damage. We need to get a close look at your situation.^
^Co^,^Common^,^ev_9_1_0830_03_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_03_Ongoing_Text^,^Go and find the production manager! The production officer is also in Carleon Gardens to investigate the case.^
^Co^,^Common^,^ev_9_1_0830_03_Complete_Text^,^You're here to investigate the damage to the officers? There's going to be a big production workshop soon, and it's going to blow it up...! Anyway, thank you for coming.^
^Co^,^Common^,^ev_9_1_0830_04_Title^,^[Event] Fostering Officer's Troubles^
^Co^,^Common^,^ev_9_1_0830_04_RewarderDesc^,^Production Officer^
^Co^,^Common^,^ev_9_1_0830_04_Request_Text^,^The damage is terrible. The damage to all of our officers is severe. Things are going very badly. Lastly, please visit the fostering officer.^
^Co^,^Common^,^ev_9_1_0830_04_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_04_Ongoing_Text^,^You still haven't found a fostering officer? I heard the officer is also in Carleon Gardens to investigate the case.^
^Co^,^Common^,^ev_9_1_0830_04_Complete_Text^,^You're the messenger from Ghosteng. Thank you so much for coming. Thank you so much…^
^Co^,^Common^,^ev_9_1_0830_05_Title^,^[Event] Communicate the concerns of the officers^
^Co^,^Common^,^ev_9_1_0830_05_RewarderDesc^,^Fostering Officer^
^Co^,^Common^,^ev_9_1_0830_05_Request_Text^,^Now! Please go to Ghosteng and quickly tell him about the damage situation of our officers and the countermeasures we discussed.^
^Co^,^Common^,^ev_9_1_0830_05_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_05_Ongoing_Text^,^You still haven't gone to Ghosteng? Please hurry up and deliver what we discussed!^
^Co^,^Common^,^ev_9_1_0830_05_Complete_Text^,^You came sooner than I thought. Let's check the damage quickly. Thank you.^
^Co^,^Common^,^ev_9_1_0830_06_Title^,^[Event] How to Seal Evil Spirits Effectively^
^Co^,^Common^,^ev_9_1_0830_06_RewarderDesc^,^Ghosteng^
^Co^,^Common^,^ev_9_1_0830_06_Request_Text^,^I've looked into my data and found it easy to capture the combat/production/fostering evils with the fated rattle of the Baby Evils who escaped to the earth together. You'll get it if you get rid of the Baby Evils near the Carleon Manor Garden.^
^Co^,^Common^,^ev_9_1_0830_06_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_06_Ongoing_Text^,^I heard that the Baby Evils are wandering around the Carleon Manor Garden.^
^Co^,^Common^,^ev_9_1_0830_06_Complete_Text^,^Thank you! Now we can effectively seal the evils! This is a package of Halloween gifts from my close grandmother. You should get one for your hard work.^
^Co^,^Common^,^ev_9_1_0830_07_Title^,^[Event] Investigation Into The Causes Of Evil Spirits^
^Co^,^Common^,^ev_9_1_0830_07_RewarderDesc^,^Ghosteng^
^Co^,^Common^,^ev_9_1_0830_07_Request_Text^,^After investigating the cause of the haunted house, it seems that this case is related to the Carleon Manor. Can you get rid of Master Vampireand and bring me a Book Of Evil Ritual?<br>There must be a clue in the book to solve the case.^
^Co^,^Common^,^ev_9_1_0830_07_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_07_Ongoing_Text^,^I heard that the count performed a ritual at Manor of Carleon to gain enough strength for plot a plot. Come on, let's go.^
^Co^,^Common^,^ev_9_1_0830_07_Complete_Text^,^Oh…it was true that there was a demon ceremony in the mansion! Thank you so much! Thanks to you, I think I can solve the case quickly.^
^Co^,^Common^,^ev_9_1_0830_08_Title^,^[Event] Resolving Problems^
^Co^,^Common^,^ev_9_1_0830_08_RewarderDesc^,^Ghosteng^
^Co^,^Common^,^ev_9_1_0830_08_Request_Text^,^For the work of the officers, please seal the demons that have been released as temporary measures and protect the guardian spirit's power from escaping any more… I'll give you two orders, so please help me with one of the officers as soon as possible.
<br>Once you decide on the officer, you can't change it, so be careful! and decide!^
^Co^,^Common^,^ev_9_1_0830_08_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_08_Ongoing_Text^,^Ghosteng Protect Mission Consumption : Shoulder Decoration Upgrade (Officer)
<br>
Ghosteng Exorcism Mission Consumption : Mount acquisition (Ghosteng)^
^Co^,^Common^,^ev_9_1_0830_08_Complete_Text^,^Thank you for your help. Go back to the officer you've chosen with the order. You can't change the person in charge again, so please make a careful decision.^
^Co^,^Common^,^ev_9_1_0830_09_Title^,^[Event][Daily] Eliminate the Causes of Evil^
^Co^,^Common^,^ev_9_1_0830_09_RewarderDesc^,^Ghosteng^
^Co^,^Common^,^ev_9_1_0830_09_Request_Text^,^I found the reason for the evil spirits in the Book Of Evil Ritual. It is said that the Carleon is carrying out ceremonies to make the underworld's passage bigger and bigger, bringing in evil spirits. It only comes from above the hero grade, so please remove the underworld passage that grows once a day.^
^Co^,^Common^,^ev_9_1_0830_09_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_09_Ongoing_Text^,^The Underworld Door will be next to Carlean.^
^Co^,^Common^,^ev_9_1_0830_09_Complete_Text^,^Thanks to you, I was able to prevent the inflow of evil spirits through the door of the underworld.^
^Co^,^Common^,^ev_9_1_0830_10_Title^,^[Event] Exorcist Reputation Lv.1^
^Co^,^Common^,^ev_9_1_0830_10_RewarderDesc^,^Ghosteng^
^Co^,^Common^,^ev_9_1_0830_10_Request_Text^,^Thanks to you bringing me the Book Of Evil Ritual, I think I can finish the demon cases quickly. It's a special title I'm giving you!^
^Co^,^Common^,^ev_9_1_0830_10_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_10_Ongoing_Text^,^Talk to me again and accept my gift. I'll give you a title to prove your hard work.^
^Co^,^Common^,^ev_9_1_0830_10_Complete_Text^,^It's not that high of a title, but depending on how much you're going to help solve this case, you can always change it to a higher title.^
^Co^,^Common^,^ev_9_1_0830_11_Title^,^[Event] Exorcist Reputation Lv.2^
^Co^,^Common^,^ev_9_1_0830_11_RewarderDesc^,^Ghosteng^
^Co^,^Common^,^ev_9_1_0830_11_Request_Text^,^Thank you very much for your hard work. In that sense, if you bring me the Ghosteng Medal that you presented as a sign of achievement, I will change it to the title of Newbie Exorcist.^
^Co^,^Common^,^ev_9_1_0830_11_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_11_Ongoing_Text^,^You haven't collected all the medals yet?^
^Co^,^Common^,^ev_9_1_0830_11_Complete_Text^,^You've tried so hard to get rid of evil spirits? Thank you! Now prove your worth by using a higher grade special title here.^
^Co^,^Common^,^ev_9_1_0830_12_Title^,^[Event] Exorcist Reputation Lv.3^
^Co^,^Common^,^ev_9_1_0830_12_RewarderDesc^,^Ghosteng^
^Co^,^Common^,^ev_9_1_0830_12_Request_Text^,^Thank you very much for your hard work. In that sense, if you bring me the Ghosteng Medal that you presented as a sign of achievement, I will change it to the title of Professional Exorcist.^
^Co^,^Common^,^ev_9_1_0830_12_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_12_Ongoing_Text^,^You haven't collected all the medals yet?^
^Co^,^Common^,^ev_9_1_0830_12_Complete_Text^,^You've tried so hard to get rid of evil spirits? Thank you! Now prove your worth by using a higher grade special title here.^
^Co^,^Common^,^ev_9_1_0830_13_Title^,^[Event] Exorcist Reputation Lv.4^
^Co^,^Common^,^ev_9_1_0830_13_RewarderDesc^,^Ghosteng^
^Co^,^Common^,^ev_9_1_0830_13_Request_Text^,^Thank you very much for your hard work. In that sense, if you bring me the Ghosteng Medal that you presented as a sign of achievement, I will change it to the title of Legendary Exorcist.^
^Co^,^Common^,^ev_9_1_0830_13_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_13_Ongoing_Text^,^You haven't collected all the medals yet?^
^Co^,^Common^,^ev_9_1_0830_13_Complete_Text^,^You've tried so hard to get rid of evil spirits? Thank you! Now prove your worth by using a higher grade special title here.^
^Co^,^Common^,^ev_9_1_0830_14_Title^,^[Event][Daily] Restoring the Power of Combat Guardian Spirit.^
^Co^,^Common^,^ev_9_1_0830_14_RewarderDesc^,^Combat Officer^
^Co^,^Common^,^ev_9_1_0830_14_Request_Text^,^Combat Evil are picking on the guardian spirit. Seal the Combat Evil that appear in the Carleon Manor Garden and bring me the sealed stone. The fated rattle that caught the nearby Baby Evil will help seal it more. When things go well, I'll give you a Guardian Spirit's Energy Fragment and a Halloween Medal.^
^Co^,^Common^,^ev_9_1_0830_14_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_14_Ongoing_Text^,^Rumor has it that a Combat Evil was found near the Carleon Manor. Let's go.^
^Co^,^Common^,^ev_9_1_0830_14_Complete_Text^,^Thanks to you, the guardians were able to regain the power that was taken away by the evils!^
^Co^,^Common^,^ev_9_1_0830_15_Title^,^[Event][Daily] Restoring the Power of Fostering Guardian Spirit.^
^Co^,^Common^,^ev_9_1_0830_15_RewarderDesc^,^Fostering Officer^
^Co^,^Common^,^ev_9_1_0830_15_Request_Text^,^Fostering Evil are picking on the guardian spirit. Seal the Fostering Evil that appear in the Carleon Manor Garden and bring me the sealed stone. The fated rattle that caught the nearby Baby Evil will help seal it more. When things go well, I'll give you a Guardian Spirit's Energy Fragment and a Halloween Medal.^
^Co^,^Common^,^ev_9_1_0830_15_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_15_Ongoing_Text^,^Rumor has it that a Fostering Evil was found near the Carleon Manor. Let's go.^
^Co^,^Common^,^ev_9_1_0830_15_Complete_Text^,^Thanks to you, the guardians were able to regain the power that was taken away by the evils!^
^Co^,^Common^,^ev_9_1_0830_16_Title^,^[Event][Daily] Restoring the Power of Production Guardian Spirit.^
^Co^,^Common^,^ev_9_1_0830_16_RewarderDesc^,^Production Officer^
^Co^,^Common^,^ev_9_1_0830_16_Request_Text^,^Production Evil are picking on the guardian spirit. Seal the Production Evil that appear in the Carleon Manor Garden and bring me the sealed stone. The fated rattle that caught the nearby Baby Evil will help seal it more. When things go well, I'll give you a Guardian Spirit's Energy Fragment and a Halloween Medal.^
^Co^,^Common^,^ev_9_1_0830_16_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_16_Ongoing_Text^,^Rumor has it that a Production Evil was found near the Carleon Manor. Let's go.^
^Co^,^Common^,^ev_9_1_0830_16_Complete_Text^,^Thanks to you, the guardians were able to regain the power that was taken away by the evils!^
^Co^,^Common^,^ev_9_1_0830_17_Title^,^[Event] Combat Guardian hiding in Kiki's body (1)^
^Co^,^Common^,^ev_9_1_0830_17_RewarderDesc^,^Combat Officer^
^Co^,^Common^,^ev_9_1_0830_17_Request_Text^,^The tyranny of the demons got worse day by day, so I put the Combat Guardian into my cat, Kiki. If we regain our strength, we can bring the guardian spirit out of our body again. Can you take care of this child until your tyranny calms down?^
^Co^,^Common^,^ev_9_1_0830_17_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_17_Ongoing_Text^,^It looks like a cat, but the guardian spirit dominates the body…^
^Co^,^Common^,^ev_9_1_0830_17_Complete_Text^,^ Please handle it carefully so that it doesn't leave the body until the guardian spirit regains all his strength.^
^Co^,^Common^,^ev_9_1_0830_18_Title^,^[Event] Combat Guardian hiding in Kiki's body (2)^
^Co^,^Common^,^ev_9_1_0830_18_RewarderDesc^,^Combat Officer^
^Co^,^Common^,^ev_9_1_0830_18_Request_Text^,^The guardian spirit is gradually recovering. It's all thanks to your hard work. Give me the Guardian Spirit's Energy Fragment and Kiki for a moment. I'll helping absorbed the pieces of strength so that the guardian spirit in Kiki's body!!^
^Co^,^Common^,^ev_9_1_0830_18_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_18_Ongoing_Text^,^Give me the Guardian Spirit's Energy Fragment and Kiki for a moment. ^
^Co^,^Common^,^ev_9_1_0830_18_Complete_Text^,^Seeing that Kiki is energized, it seems that the guardian spirit has regained its strength! Please take care of it until the guardian spirit can regain strength from Kiki's body.^
^Co^,^Common^,^ev_9_1_0830_19_Title^,^[Event] Combat Guardian hiding in Kiki's body (3)^
^Co^,^Common^,^ev_9_1_0830_19_RewarderDesc^,^Combat Officer^
^Co^,^Common^,^ev_9_1_0830_19_Request_Text^,^The guardian spirit is gradually recovering. It's all thanks to your hard work. Give me the Guardian Spirit's Energy Fragment and Kiki for a moment. I'll helping absorbed the pieces of strength so that the guardian spirit in Kiki's body!!^
^Co^,^Common^,^ev_9_1_0830_19_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_19_Ongoing_Text^,^Give me the Guardian Spirit's Energy Fragment and Kiki for a moment. ^
^Co^,^Common^,^ev_9_1_0830_19_Complete_Text^,^Seeing that Kiki is energized, it seems that the guardian spirit has regained its strength! Please take care of it until the guardian spirit can regain strength from Kiki's body.^
^Co^,^Common^,^ev_9_1_0830_20_Title^,^[Event] Combat Guardian hiding in Kiki's body (4)^
^Co^,^Common^,^ev_9_1_0830_20_RewarderDesc^,^Combat Officer^
^Co^,^Common^,^ev_9_1_0830_20_Request_Text^,^The guardian spirit is gradually recovering. It's all thanks to your hard work. Give me the Guardian Spirit's Energy Fragment and Kiki for a moment. I'll helping absorbed the pieces of strength so that the guardian spirit in Kiki's body!!^
^Co^,^Common^,^ev_9_1_0830_20_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_20_Ongoing_Text^,^Give me the Guardian Spirit's Energy Fragment and Kiki for a moment. ^
^Co^,^Common^,^ev_9_1_0830_20_Complete_Text^,^Yes, this power! It seems like the guardian spirit has finally regained all its strength! Thank you so much! The guardian spirit says thank you too. The guardian spirit and the kiki will help you stay safe until the demon scene is over.^
^Co^,^Common^,^ev_9_1_0830_21_Title^,^[Event] Fostering Guardian hiding in Chacha's body (1)^
^Co^,^Common^,^ev_9_1_0830_21_RewarderDesc^,^Fostering Officer^
^Co^,^Common^,^ev_9_1_0830_21_Request_Text^,^The tyranny of the demons got worse day by day, so I put the Fostering Guardian into my cat, Chacha. If we regain our strength, we can bring the guardian spirit out of our body again. Can you take care of this child until your tyranny calms down?^
^Co^,^Common^,^ev_9_1_0830_21_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_21_Ongoing_Text^,^It looks like a cat, but the guardian spirit dominates the body…^
^Co^,^Common^,^ev_9_1_0830_21_Complete_Text^,^ Please handle it carefully so that it doesn't leave the body until the guardian spirit regains all his strength.^
^Co^,^Common^,^ev_9_1_0830_22_Title^,^[Event] Fostering Guardian hiding in Chacha's body (2)^
^Co^,^Common^,^ev_9_1_0830_22_RewarderDesc^,^Fostering Officer^
^Co^,^Common^,^ev_9_1_0830_22_Request_Text^,^The guardian spirit is gradually recovering. It's all thanks to your hard work. Give me the Guardian Spirit's Energy Fragment and Chacha for a moment. I'll helping absorbed the pieces of strength so that the guardian spirit in Chacha's body!!^
^Co^,^Common^,^ev_9_1_0830_22_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_22_Ongoing_Text^,^Give me the Guardian Spirit's Energy Fragment and Chacha for a moment. ^
^Co^,^Common^,^ev_9_1_0830_22_Complete_Text^,^Seeing that Chacha is energized, it seems that the guardian spirit has regained its strength! Please take care of it until the guardian spirit can regain strength from Kiki's body.^
^Co^,^Common^,^ev_9_1_0830_23_Title^,^[Event] Fostering Guardian hiding in Chacha's body (3)^
^Co^,^Common^,^ev_9_1_0830_23_RewarderDesc^,^Fostering Officer^
^Co^,^Common^,^ev_9_1_0830_23_Request_Text^,^The guardian spirit is gradually recovering. It's all thanks to your hard work. Give me the Guardian Spirit's Energy Fragment and Kiki for a moment. I'll helping absorbed the pieces of strength so that the guardian spirit in Kiki's body!!^
^Co^,^Common^,^ev_9_1_0830_23_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_23_Ongoing_Text^,^Give me the Guardian Spirit's Energy Fragment and Chacha for a moment. ^
^Co^,^Common^,^ev_9_1_0830_23_Complete_Text^,^Seeing that Chacha is energized, it seems that the guardian spirit has regained its strength! Please take care of it until the guardian spirit can regain strength from Kiki's body.^
^Co^,^Common^,^ev_9_1_0830_24_Title^,^[Event] Fostering Guardian hiding in Chacha's body (4)^
^Co^,^Common^,^ev_9_1_0830_24_RewarderDesc^,^Fostering Officer^
^Co^,^Common^,^ev_9_1_0830_24_Request_Text^,^The guardian spirit is gradually recovering. It's all thanks to your hard work. Give me the Guardian Spirit's Energy Fragment and Kiki for a moment. I'll helping absorbed the pieces of strength so that the guardian spirit in Kiki's body!!^
^Co^,^Common^,^ev_9_1_0830_24_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_24_Ongoing_Text^,^Give me the Guardian Spirit's Energy Fragment and Chacha for a moment. ^
^Co^,^Common^,^ev_9_1_0830_24_Complete_Text^,^Yes, this power! It seems like the guardian spirit has finally regained all its strength! Thank you so much! The guardian spirit says thank you too. The guardian spirit and the Chacha will help you stay safe until the demon scene is over.^
^Co^,^Common^,^ev_9_1_0830_25_Title^,^[Event] Production Guardian hiding in Deedee's body (1)^
^Co^,^Common^,^ev_9_1_0830_25_RewarderDesc^,^Production Officer^
^Co^,^Common^,^ev_9_1_0830_25_Request_Text^,^The tyranny of the demons got worse day by day, so I put the Production Guardian into my cat, Deedee. If we regain our strength, we can bring the guardian spirit out of our body again. Can you take care of this child until your tyranny calms down?^
^Co^,^Common^,^ev_9_1_0830_25_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_25_Ongoing_Text^,^It looks like a cat, but the guardian spirit dominates the body…^
^Co^,^Common^,^ev_9_1_0830_25_Complete_Text^,^ Please handle it carefully so that it doesn't leave the body until the guardian spirit regains all his strength.^
^Co^,^Common^,^ev_9_1_0830_26_Title^,^[Event] Production Guardian hiding in Deedee's body (2)^
^Co^,^Common^,^ev_9_1_0830_26_RewarderDesc^,^Production Officer^
^Co^,^Common^,^ev_9_1_0830_26_Request_Text^,^The guardian spirit is gradually recovering. It's all thanks to your hard work. Give me the Guardian Spirit's Energy Fragment and Chacha for a moment. I'll helping absorbed the pieces of strength so that the guardian spirit in Deedee's body!!^
^Co^,^Common^,^ev_9_1_0830_26_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_26_Ongoing_Text^,^Give me the Guardian Spirit's Energy Fragment and Deedee for a moment. ^
^Co^,^Common^,^ev_9_1_0830_26_Complete_Text^,^Seeing that Deedee is energized, it seems that the guardian spirit has regained its strength! Please take care of it until the guardian spirit can regain strength from Deedee's body.^
^Co^,^Common^,^ev_9_1_0830_27_Title^,^[Event] Production Guardian hiding in Deedee's body (3)^
^Co^,^Common^,^ev_9_1_0830_27_RewarderDesc^,^Production Officer^
^Co^,^Common^,^ev_9_1_0830_27_Request_Text^,^The guardian spirit is gradually recovering. It's all thanks to your hard work. Give me the Guardian Spirit's Energy Fragment and Chacha for a moment. I'll helping absorbed the pieces of strength so that the guardian spirit in Deedee's body!!^
^Co^,^Common^,^ev_9_1_0830_27_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_27_Ongoing_Text^,^Give me the Guardian Spirit's Energy Fragment and Deedee for a moment. ^
^Co^,^Common^,^ev_9_1_0830_27_Complete_Text^,^Seeing that Deedee is energized, it seems that the guardian spirit has regained its strength! Please take care of it until the guardian spirit can regain strength from Deedee's body.^
^Co^,^Common^,^ev_9_1_0830_28_Title^,^[Event] Production Guardian hiding in Deedee's body (4)^
^Co^,^Common^,^ev_9_1_0830_28_RewarderDesc^,^Production Officer^
^Co^,^Common^,^ev_9_1_0830_28_Request_Text^,^The guardian spirit is gradually recovering. It's all thanks to your hard work. Give me the Guardian Spirit's Energy Fragment and Chacha for a moment. I'll helping absorbed the pieces of strength so that the guardian spirit in Deedee's body!!^
^Co^,^Common^,^ev_9_1_0830_28_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_28_Ongoing_Text^,^Give me the Guardian Spirit's Energy Fragment and Deedee for a moment. ^
^Co^,^Common^,^ev_9_1_0830_28_Complete_Text^,^Yes, this power! It seems like the guardian spirit has finally regained all its strength! Thank you so much! The guardian spirit says thank you too. The guardian spirit and the Deedee will help you stay safe until the demon scene is over.^
^Co^,^Common^,^ev_9_1_0830_29_Title^,^[Event] Mission Seal Evils^
^Co^,^Common^,^ev_9_1_0830_29_RewarderDesc^,^Ghosteng^
^Co^,^Common^,^ev_9_1_0830_29_Request_Text^,^This is a hurried letter by the officers, asking them to seal the demons that plague the guardian spirits as soon as possible…! First of all, captured 1 combat/production/fostering, sealed and bring them to me.^
^Co^,^Common^,^ev_9_1_0830_29_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_29_Ongoing_Text^,^I heard you saw demons near the Carleon Manor. It would be easier to capture the evils if you were to get the fated rattle that you got after killing Baby Evil.^
^Co^,^Common^,^ev_9_1_0830_29_Complete_Text^,^You're really great! Thanks to you, the guardians are free from evils. As a token of my appreciation, I will present you with a small guardian baby spirit I am raising to help you venture! Choose one that suits your taste.^
^Co^,^Common^,^ev_9_1_0830_30_Title^,^[Event][Repeatable] Lost Basket^
^Co^,^Common^,^ev_9_1_0830_30_RewarderDesc^,^Halloween Grandmother^
^Co^,^Common^,^ev_9_1_0830_30_Request_Text^,^I'm really good at making gift packages. If you have any gift package ingredients, I'd be happy to make them for you. What are the ingredients…? 10 Halloween Candy... 5 Halloween chocolates... 5 Halloween Pumpkin Taffy... 1 Halloween Basket...^
^Co^,^Common^,^ev_9_1_0830_30_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_30_Ongoing_Text^,^The ingredients for the gift package will come out if you search through the Halloween Pumpkins growing in the Carleon Manor Garden. Who hid it?? Well, it's fascinating…?^
^Co^,^Common^,^ev_9_1_0830_30_Complete_Text^,^How did you get the ingredients just right? Here is the promised gift package. It's going to be sweet if you try it.^
^Co^,^Common^,^ev_9_1_0830_31_Title^,^[Event][Repeatable] Delivering a Gift Package^
^Co^,^Common^,^ev_9_1_0830_31_RewarderDesc^,^Halloween Grandmother^
^Co^,^Common^,^ev_9_1_0830_31_Request_Text^,^Oh, my. All the Snack Pack I've collected for my grandchildren have disappeared. I'm in trouble. If you still have the Halloween Snack Pack I made you, will you exchange it with the Halloween Medal?^
^Co^,^Common^,^ev_9_1_0830_31_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_31_Ongoing_Text^,^Do you have any Halloween Snack Pack left?^
^Co^,^Common^,^ev_9_1_0830_31_Complete_Text^,^Thanks to you, I can save face for my grandchildren... I'm glad as a token of my appreciation, I'll give you a small collection of Halloween Medal.^
^Co^,^Common^,^ev_9_1_0830_32_Title^,^[Event] Gift for the Protector of Hakanas^
^Co^,^Common^,^ev_9_1_0830_32_RewarderDesc^,^Ghosteng^
^Co^,^Common^,^ev_9_1_0830_32_Request_Text^,^Do you happen to have all the baby greenbell, yellowbell, and purplebell? Babies need care to grow up more holy. In that sense, I will entrust you with a sacred guardian spirit that will embrace all the babies.^
^Co^,^Common^,^ev_9_1_0830_32_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0830_32_Ongoing_Text^,^Haven't you collected them all yet?^
^Co^,^Common^,^ev_9_1_0830_32_Complete_Text^,^I can't believe you have so many baby guardians. Your shoulders must be really heavy. Here's the guardian spirit I entrusted to you to take good care of these baby guardians.^
^Co^,^Common^,^ev_9_1_0831_01_Title^,^[Event] Adventure and Fellow Collection^
^Co^,^Common^,^ev_9_1_0831_01_RewarderDesc^,^Alibabba^
^Co^,^Common^,^ev_9_1_0831_01_Request_Text^,^Hey! Get out the Fellow Special Collection right now. There's a lot of rumors that there's a new collection. <br>What do you think? Isn't that interesting?<br>Haha, you know that while you're asleep, your fellows can go on an adventure, right?<br>There seems to be a lot of things to celebrate in many ways!<br>That's right. Take this gift.  Enjoy the adventure and the new collection now!^
^Co^,^Common^,^ev_9_1_0831_01_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0831_01_Ongoing_Text^,^Hey! Take out the Fellow Special Collection right now. There's a lot of rumors that there's a new collection.<br>What do you think? Isn't that interesting?<br>Haha, you know that while you're asleep, your fellows can go on an adventure, right?<br>There seems to be a lot of things to celebrate in many ways!<br>That's right. Take this gift.  Enjoy the adventure and the new collection now!^
^Co^,^Common^,^ev_9_1_0831_01_Complete_Text^,^I wish you could have more fun. Haha. <br>Adventures are always interesting and fun!^
^Co^,^Common^,^ev_9_1_0831_02_Title^,^[One day] Let's go on an adventure today again!^
^Co^,^Common^,^ev_9_1_0831_02_RewarderDesc^,^Ali Babba^
^Co^,^Common^,^ev_9_1_0831_02_Request_Text^,^I decided to stay here a little longer because I wanted to help you with your fellowship adventure.<br>Master Collector's Coins can be exchanged for special things from Yami on a ranch outside the capital city of Hakanas.I was lucky to get it, but I hope it helps you.^
^Co^,^Common^,^ev_9_1_0831_02_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0831_02_Ongoing_Text^,^I decided to stay here a little longer because I wanted to help you with your Fellow adventure.<br>Master Collector's Coins can be exchanged for special things from Yami on a ranch outside the capital city of Hakanas.<br>I was lucky to get it, I hope it helps you.^
^Co^,^Common^,^ev_9_1_0831_02_Complete_Text^,^I wish you could have more fun. Haha. <br>Adventures are always interesting and fun!^
^Co^,^Common^,^ev_9_1_0832_01_Title^,^[Event] Crisis in making Christmas gifts^
^Co^,^Common^,^ev_9_1_0832_01_RewarderDesc^,^Party planner Mary^
^Co^,^Common^,^ev_9_1_0832_01_Request_Text^,^Hey! There! You're here to help us, right? I'm in trouble. Please listen to me. <br>We had to collect the completed Christmas presents, wrap them up, and distribute them all over the village, but all the staff who makes the gifts ran away... with materials for gifts <br> Can you go to Tio and find out what is happening? ^
^Co^,^Common^,^ev_9_1_0832_01_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0832_01_Ongoing_Text^,^I think it would be better to go to Tio quickly and figure out how serious the situation is. I'm sure they're making gifts in front of the forgotten ruins of Hakanas territories.^
^Co^,^Common^,^ev_9_1_0832_01_Complete_Text^,^What? You came here because Mary called you? <br> All the staff ran away and I was almost at death's door  making Christmas gifts by myself until now. I'm so glad you're helping us.^
^Co^,^Common^,^ev_9_1_0832_02_Title^,^[Event] Tio's worries^
^Co^,^Common^,^ev_9_1_0832_02_RewarderDesc^,^The twins, Yeti and Tio^
^Co^,^Common^,^ev_9_1_0832_02_Request_Text^,^Well.. listen to me..<br>The three employees in charge of making Christmas gifts ran away to the Ruins of Matren with all the ingredients. If you don't find these guys, it's impossible to produce the gifts that are ordered. If you're willing to help us, please talk to us again.^
^Co^,^Common^,^ev_9_1_0832_02_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0832_02_Ongoing_Text^,^Please talk to me again when you are ready..^
^Co^,^Common^,^ev_9_1_0832_02_Complete_Text^,^Thank you so much! I'll tell you the plan to catch them.^
^Co^,^Common^,^ev_9_1_0832_03_Title^,^[Event] The gift materials for the cone hat that Lapang took^
^Co^,^Common^,^ev_9_1_0832_03_RewarderDesc^,^The twins, Yeti and Tio^
^Co^,^Common^,^ev_9_1_0832_03_Request_Text^,^According to testimony, Lapang must have been hiding in the Frozen Matren Ruins with crochet kits, one of the gift-making materials for cone hats. <br>Check if this is really true and deal with this guy to bring back the stolen materials! ^
^Co^,^Common^,^ev_9_1_0832_03_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0832_03_Ongoing_Text^,^He would't have come out of the Frozen Matren Ruins already. Please go and look around the ruins thoroughly^
^Co^,^Common^,^ev_9_1_0832_03_Complete_Text^,^Did he really steal all these gift materials and run away? I still can't believe it...<br> You did a hard work bringing the materials. Here! Please take this as a token of my appreciation.^
^Co^,^Common^,^ev_9_1_0832_04_Title^,^[Event] Gift materials for the tree-making kit that the Rudolph took away^
