t_key,t_korean,t_jpn,t_chinese,t_eng,t_eng_2,t_eng_3
^Dialog_9015906_answer_0_text^,^Hakanas Direct Order^,^Dialog_9015906_answer_1_text^,^Dialog_9015906_answer_1_text^,^Dialog_9015906_answer_1_text^,^Dialog_9015906_answer_1_text^,^Dialog_9015906_answer_1_text^
^Dialog_9015906_answer_1_text^,^Hakanas^,^Dialog_9015906_answer_2_text^,^Dialog_9015906_answer_2_text^,^Dialog_9015906_answer_2_text^,^Dialog_9015906_answer_2_text^,^Dialog_9015906_answer_2_text^
^Dialog_9015906_answer_2_text^,^Immortal^,^Dialog_9015906_answer_3_text^,^Dialog_9015906_answer_3_text^,^Dialog_9015906_answer_3_text^,^Dialog_9015906_answer_3_text^,^Dialog_9015906_answer_3_text^
^Dialog_9015906_answer_3_text^,^Ellora's sanctuary^,^Dialog_9015906_answer_4_text^,^Dialog_9015906_answer_4_text^,^Dialog_9015906_answer_4_text^,^Dialog_9015906_answer_4_text^,^Dialog_9015906_answer_4_text^
^Dialog_9015906_answer_4_text^,^Archeron lawlessness^,^Dialog_9015907_Title^,^Dialog_9015907_Title^,^Dialog_9015907_Title^,^Dialog_9015907_Title^,^Dialog_9015907_Title^
^Dialog_9015907_Title^,^Hakanas Direct Order^,^Dialog_9015907_Text0^,^Dialog_9015907_Text0^,^Dialog_9015907_Text0^,^Dialog_9015907_Text0^,^Dialog_9015907_Text0^
^Dialog_9015907_Text0^,^Hakanas Direct Order -Sinryong's Coastal Fishing Site <br> <br> [Fishing List] <br> Natural Gamulchi X2 <br>^,^Dialog_9015908_Title^,^Dialog_9015908_Title^,^Dialog_9015908_Title^,^Dialog_9015908_Title^,^Dialog_9015908_Title^
^Dialog_9015908_Title^,^Hakanas^,^Dialog_9015908_Text0^,^Dialog_9015908_Text0^,^Dialog_9015908_Text0^,^Dialog_9015908_Text0^,^Dialog_9015908_Text0^
^Dialog_9015908_Text0^,^Hakanas Yeah -Rainbow Sanho Reef Fishing List: <br> [Jeanphe] <br> <br> <br> <br> <br> <br> <br> <br> <br> Hero Ganghwa Stone^,^Dialog_9015908_Text0_attach_0^,^Dialog_9015908_Text0_attach_0^,^Dialog_9015908_Text0_attach_0^,^Dialog_9015908_Text0_attach_0^,^Dialog_9015908_Text0_attach_0^
^Dialog_9015908_Text0_attach_0^,^<br> <br> [Juncheok] <br> <br> Level 160 Elite Ganghwa Stone Level 140 Elite Ganghwa Stone Level 170 Elite Ganghwa Stone Level 170 Heroic Stone Level 200 Elite Ganghwa Stone Level 150 Elite Ganghwa Stone Level 170 Wealth Box I^,^Dialog_9015908_Text0_attach_1^,^Dialog_9015908_Text0_attach_1^,^Dialog_9015908_Text0_attach_1^,^Dialog_9015908_Text0_attach_1^,^Dialog_9015908_Text0_attach_1^
^Dialog_9015908_Text0_attach_1^,^<br> <br> [Wolcheok] <br> <br> 220 Level Elite Ganghwa Stone (Legend) Blessed Elite Ganghwa Stone 50% Elite Ganghwasok Great Gun 50% Heroic Hero Blessed Heroic Hero Blessed  Reverse Lucky Box Seafood Box II^,^Dialog_9015909_Title^,^Dialog_9015909_Title^,^Dialog_9015909_Title^,^Dialog_9015909_Title^,^Dialog_9015909_Title^
^Dialog_9015909_Title^,^Immortal^,^Dialog_9015909_Text0^,^Dialog_9015909_Text0^,^Dialog_9015909_Text0^,^Dialog_9015909_Text0^,^Dialog_9015909_Text0^
^Dialog_9015909_Text0^,^Immortal Desert -Fishing Coast Fishing Site <br> Fishing List: <br> <br> <br> <br> <br> <br> <br> <br> <br> <br> <br> Compressed emerald high strength Adamantium^,^Dialog_9015909_Text0_attach_0^,^Dialog_9015909_Text0_attach_0^,^Dialog_9015909_Text0_attach_0^,^Dialog_9015909_Text0_attach_0^,^Dialog_9015909_Text0_attach_0^
^Dialog_9015909_Text0_attach_0^,^<br> <br> [Jun -chuck] <br> <br> Souls of the refined Ellora high -strength Adamantium alloy advanced Marryong's essence Ganghwa -seok lucky box Elora weapon box Elora grace Armor box  Blessed Legendary Liberation Order VI Legendary Dealing Tools Alsas 'Blessing Alsas Energy Blessed Legend Legal Liberation Order V^,^Dialog_9015909_Text0_attach_1^,^Dialog_9015909_Text0_attach_1^,^Dialog_9015909_Text0_attach_1^,^Dialog_9015909_Text0_attach_1^,^Dialog_9015909_Text0_attach_1^
^Dialog_9015909_Text0_attach_1^,^<br> <br> [Wolcheok] <br> Alsas Jewelry box Alsas Armor box Alsas weapon box Alsas soulstone x3 immortal floating box II^,^Dialog_9015910_Title^,^Dialog_9015910_Title^,^Dialog_9015910_Title^,^Dialog_9015910_Title^,^Dialog_9015910_Title^
^Dialog_9015910_Title^,^Ellora's sanctuary^,^Dialog_9015910_Text0^,^Dialog_9015910_Text0^,^Dialog_9015910_Text0^,^Dialog_9015910_Text0^,^Dialog_9015910_Text0^
^Dialog_9015910_Text0^,^Elola's Sanctuary -List of Fishing Outsurges Outer El Gaden: <br> [Janvage]  Advanced Fellow Principal Elite Leads Advanced Lights Lower Legend Seal Stone^,^Dialog_9015910_Text0_attach_0^,^Dialog_9015910_Text0_attach_0^,^Dialog_9015910_Text0_attach_0^,^Dialog_9015910_Text0_attach_0^,^Dialog_9015910_Text0_attach_0^
^Dialog_9015910_Text0_attach_0^,^<br> <br> [Jun -chuck] <br> <br> Legend Seal Option Change tool Legendary Sculpture Box Fellow Mark Box III Legendary Seal Lucky Fellows Box III Growth Booster (1 hour) (1 hour) fellow sign box IV good lucky fellowship box IV growth booster (3 hours) booster of high -growth growth (3 hours) floating Box of sanctuary^,^Dialog_9015910_Text0_attach_1^,^Dialog_9015910_Text0_attach_1^,^Dialog_9015910_Text0_attach_1^,^Dialog_9015910_Text0_attach_1^,^Dialog_9015910_Text0_attach_1^
^Dialog_9015910_Text0_attach_1^,^<br> <br> <br> [Wolcheok] <br> Fellow Box V Tshanan: Artium's Book Torkai sign Hades: Crack debris Mark Sanctuary's floating box II^,^Dialog_9015911_Title^,^Dialog_9015911_Title^,^Dialog_9015911_Title^,^Dialog_9015911_Title^,^Dialog_9015911_Title^
^Dialog_9015911_Title^,^Archeron lawlessness -eternity lake fishing ground^,^Dialog_9015911_Text0^,^Dialog_9015911_Text0^,^Dialog_9015911_Text0^,^Dialog_9015911_Text0^,^Dialog_9015911_Text0^
^Dialog_9015911_Text0^,^[Fishing List] <br> <br> [Jeanpap] <br> <br> <br> <br> <br> <br> <br> <br> <br> <br> <br> <br> <br> Ex -jar alloy ex -jumum fiber kerium powder keromic bid kerium alloy keromum fiber electrical eel cannibal sturgeon^,^Dialog_9015911_Text0_attach_0^,^Dialog_9015911_Text0_attach_0^,^Dialog_9015911_Text0_attach_0^,^Dialog_9015911_Text0_attach_0^,^Dialog_9015911_Text0_attach_0^
^Dialog_9015911_Text0_attach_0^,^<br> <br> [Jun -chuck] <br> Enhanced kerium fiber reinforced kerium powder reinforced kerium alloy reinforced keromic bids fragments of debris Assassin of purgatory Enjoy 20 Arcaron gold coins 30 arcon gold coins and the blood of fallen royalty^,^Dialog_9015911_Text0_attach_1^,^Dialog_9015911_Text0_attach_1^,^Dialog_9015911_Text0_attach_1^,^Dialog_9015911_Text0_attach_1^,^Dialog_9015911_Text0_attach_1^
^Dialog_9015911_Text0_attach_1^,^<br> <br> [Wolcheok] <br> Telleo Dark Jewish Box Telio Dark Armor Box Telio Dark Weapon Box^,^Dialog_9015839_Title^,^Dialog_9015839_Title^,^Dialog_9015839_Title^,^Dialog_9015839_Title^,^Dialog_9015839_Title^
^Dialog_9015839_Title^,^Debbie^,^Dialog_9015839_Text0^,^Dialog_9015839_Text0^,^Dialog_9015839_Text0^,^Dialog_9015839_Text0^,^Dialog_9015839_Text0^
^Dialog_9015839_Text0^,^hello I'm called Debbie who came to support the new adventurers who start a new adventure on a new server! <br> <br> Debbie will always cheer!^,^Dialog_9015790_Answer_1_Text^,^Dialog_9015790_Answer_1_Text^,^Dialog_9015790_Answer_1_Text^,^Dialog_9015790_Answer_1_Text^,^Dialog_9015790_Answer_1_Text^
^Dialog_9015790_Answer_1_Text^,^Gender change^,^Dialog_9015844_Title^,^Dialog_9015844_Title^,^Dialog_9015844_Title^,^Dialog_9015844_Title^,^Dialog_9015844_Title^
^Dialog_9015844_Title^,^Ravini Crusoo^,^Dialog_9015844_Text0^,^Dialog_9015844_Text0^,^Dialog_9015844_Text0^,^Dialog_9015844_Text0^,^Dialog_9015844_Text0^
^Dialog_9015844_Text0^,^My name is Lavini Cruso! I like to float around so I often go somewhere! <br> But I'm going to come back with a nice gift! <br> <br>^,^Dialog_9015844_answer_0_text^,^Dialog_9015844_answer_0_text^,^Dialog_9015844_answer_0_text^,^Dialog_9015844_answer_0_text^,^Dialog_9015844_answer_0_text^
^Dialog_9015844_answer_0_text^,^Honorary Medal of Battlefield^,^Dialog_9015844_answer_1_text^,^Dialog_9015844_answer_1_text^,^Dialog_9015844_answer_1_text^,^Dialog_9015844_answer_1_text^,^Dialog_9015844_answer_1_text^
^Dialog_9015844_answer_1_text^,^Zhu's corridor^,^Dialog_9015845_Title^,^Dialog_9015845_Title^,^Dialog_9015845_Title^,^Dialog_9015845_Title^,^Dialog_9015845_Title^
^Dialog_9015845_Title^,^Ravini Ruluping^,^Dialog_9015845_Text0^,^Dialog_9015845_Text0^,^Dialog_9015845_Text0^,^Dialog_9015845_Text0^,^Dialog_9015845_Text0^
^Dialog_9015845_Text0^,^These days adventurers are so stuck! How many adventures left in the future are already tired! I'm curious? <br> Then come and watch Don't worry about it!^,^Dialog_9015845_answer_0_text^,^Dialog_9015845_answer_0_text^,^Dialog_9015845_answer_0_text^,^Dialog_9015845_answer_0_text^,^Dialog_9015845_answer_0_text^
^Dialog_9015845_answer_0_text^,^Lucky box shop^,^Dialog_9015846_Title^,^Dialog_9015846_Title^,^Dialog_9015846_Title^,^Dialog_9015846_Title^,^Dialog_9015846_Title^
^Dialog_9015846_Title^,^Ravini^,^Dialog_9015846_Text0^,^Dialog_9015846_Text0^,^Dialog_9015846_Text0^,^Dialog_9015846_Text0^,^Dialog_9015846_Text0^
^Dialog_9015846_Text0^,^Do you have an adventure? Nice to meet you! I'm a lavini to support the adventurers! <br> <br> Gigi will give a special mission every day! If you complete the mission you can get a precious coin! Obviously this coin will be used in a very good place!^,^Dialog_9015847_Title^,^Dialog_9015847_Title^,^Dialog_9015847_Title^,^Dialog_9015847_Title^,^Dialog_9015847_Title^
^Dialog_9015847_Title^,^Ravini Marani^,^Dialog_9015847_Text0^,^Dialog_9015847_Text0^,^Dialog_9015847_Text0^,^Dialog_9015847_Text0^,^Dialog_9015847_Text0^
^Dialog_9015847_Text0^,^Do you have an adventure? Nice to meet you! I came to cheer for adventurers! <br> <br> Marani will give you a special mission every day! If you complete the mission you can get a precious coin! Obviously this coin will be used in a very good place!^,^dialog_9015848_Title^,^dialog_9015848_Title^,^dialog_9015848_Title^,^dialog_9015848_Title^,^dialog_9015848_Title^
^dialog_9015848_Title^,^African BJ Event Rica^,^dialog_9015848_text0^,^dialog_9015848_text0^,^dialog_9015848_text0^,^dialog_9015848_text0^,^dialog_9015848_text0^
^dialog_9015848_text0^,^hello! It's nice to meet you <br> I'm here to give you a special gift <br> <br> From now on run with African TV BJs! We offer a very special gift to those who have achieved level 50 duRing the event! <BR> Fall 50 levels and take a special gift! <br> <br> The special mission can accept it through the item in the bag when creating a character^,^dialog_9015849_Title^,^dialog_9015849_Title^,^dialog_9015849_Title^,^dialog_9015849_Title^,^dialog_9015849_Title^
^dialog_9015849_Title^,^Lavini La LaRing^,^dialog_9015849_text0^,^dialog_9015849_text0^,^dialog_9015849_text0^,^dialog_9015849_text0^,^dialog_9015849_text0^
^dialog_9015849_text0^,^hi? Nice to meet you! I have a special laRing garden tHat is dispatched to the guild room of glory! <br> It's really great to get this nice guild room with all power! <br> <br> Humans no need? The things I've taken are the things I can't see in the general store! <br>^,^dialog_9015849_answer_0_text^,^dialog_9015849_answer_0_text^,^dialog_9015849_answer_0_text^,^dialog_9015849_answer_0_text^,^dialog_9015849_answer_0_text^
^dialog_9015849_answer_0_text^,^Glory Premium Shop^,^dialog_9015850_Title^,^dialog_9015850_Title^,^dialog_9015850_Title^,^dialog_9015850_Title^,^dialog_9015850_Title^
^dialog_9015850_Title^,^Ravini Lori^,^dialog_9015850_text0^,^dialog_9015850_text0^,^dialog_9015850_text0^,^dialog_9015850_text0^,^dialog_9015850_text0^
^dialog_9015850_text0^,^hi? Nice to meet you! I was a specialty sent to the guild room of honor! <br> At the top of our guild members with guild members we are specially visiting and supplying the necessary items! <br> <br> Except for nothing you can see it!^,^dialog_9015850_answer_0_text^,^dialog_9015850_answer_0_text^,^dialog_9015850_answer_0_text^,^dialog_9015850_answer_0_text^,^dialog_9015850_answer_0_text^
^dialog_9015850_answer_0_text^,^Honor's Premium Shop^,^dialog_9015851_Title^,^dialog_9015851_Title^,^dialog_9015851_Title^,^dialog_9015851_Title^,^dialog_9015851_Title^
^dialog_9015851_Title^,^Ravini Paririn^,^dialog_9015851_text0^,^dialog_9015851_text0^,^dialog_9015851_text0^,^dialog_9015851_text0^,^dialog_9015851_text0^
^dialog_9015851_text0^,^hi? Nice to meet you! I am a special dispatched to the guild room of harmony! <br> At the top of our guild members with guild members we are specially visiting and supplying the necessary items! <br> <br> Except for nothing you can see it!^,^dialog_9015851_answer_0_text^,^dialog_9015851_answer_0_text^,^dialog_9015851_answer_0_text^,^dialog_9015851_answer_0_text^,^dialog_9015851_answer_0_text^
^dialog_9015851_answer_0_text^,^Harmony Premium Shop^,^dialog_9015852_Title^,^dialog_9015852_Title^,^dialog_9015852_Title^,^dialog_9015852_Title^,^dialog_9015852_Title^
^dialog_9015852_Title^,^Guild administrator Lumen^,^dialog_9015852_text0^,^dialog_9015852_text0^,^dialog_9015852_text0^,^dialog_9015852_text0^,^dialog_9015852_text0^
^dialog_9015852_text0^,^Even if the hero who won the fierce battlefield it is not enough to be a moment Walk along the path of justice together^,^dialog_9015852_answer_0_text^,^dialog_9015852_answer_0_text^,^dialog_9015852_answer_0_text^,^dialog_9015852_answer_0_text^,^dialog_9015852_answer_0_text^
^dialog_9015852_answer_0_text^,^Creating a guild^,^dialog_9015852_answer_1_text^,^dialog_9015852_answer_1_text^,^dialog_9015852_answer_1_text^,^dialog_9015852_answer_1_text^,^dialog_9015852_answer_1_text^
^dialog_9015852_answer_1_text^,^Dismanting guild^,^dialog_9015852_answer_2_text^,^dialog_9015852_answer_2_text^,^dialog_9015852_answer_2_text^,^dialog_9015852_answer_2_text^,^dialog_9015852_answer_2_text^
^dialog_9015852_answer_2_text^,^Guild grade raising^,^dialog_9015852_answer_3_text^,^dialog_9015852_answer_3_text^,^dialog_9015852_answer_3_text^,^dialog_9015852_answer_3_text^,^dialog_9015852_answer_3_text^
^dialog_9015852_answer_3_text^,^Guild mark change^,^dialog_9015854_Title^,^dialog_9015854_Title^,^dialog_9015854_Title^,^dialog_9015854_Title^,^dialog_9015854_Title^
^dialog_9015854_Title^,^Integrated portal moving device (guild room)^,^dialog_9015854_text0^,^dialog_9015854_text0^,^dialog_9015854_text0^,^dialog_9015854_text0^,^dialog_9015854_text0^
^dialog_9015854_text0^,^You can move to the guild room through the space moving^,^dialog_9015854_answer_0_text^,^dialog_9015854_answer_0_text^,^dialog_9015854_answer_0_text^,^dialog_9015854_answer_0_text^,^dialog_9015854_answer_0_text^
^dialog_9015854_answer_0_text^,^Go to the guild room of glory^,^dialog_9015854_answer_1_text^,^dialog_9015854_answer_1_text^,^dialog_9015854_answer_1_text^,^dialog_9015854_answer_1_text^,^dialog_9015854_answer_1_text^
^dialog_9015854_answer_1_text^,^Go to the guild room of honor^,^dialog_9015854_answer_2_text^,^dialog_9015854_answer_2_text^,^dialog_9015854_answer_2_text^,^dialog_9015854_answer_2_text^,^dialog_9015854_answer_2_text^
^dialog_9015854_answer_2_text^,^Move to the guild room of harmony^,^dialog_9015855_Title^,^dialog_9015855_Title^,^dialog_9015855_Title^,^dialog_9015855_Title^,^dialog_9015855_Title^
^dialog_9015855_Title^,^Chloel <Fellow Trainer>^,^dialog_9015855_text0^,^dialog_9015855_text0^,^dialog_9015855_text0^,^dialog_9015855_text0^,^dialog_9015855_text0^
^dialog_9015855_text0^,^hello I'm a fellow trainer Chloel <br> Ask anything about fellows! I'll be kindly informed^,^dialog_9015855_answer_0_text^,^dialog_9015855_answer_0_text^,^dialog_9015855_answer_0_text^,^dialog_9015855_answer_0_text^,^dialog_9015855_answer_0_text^
^dialog_9015855_answer_0_text^,^Fellow^,^dialog_9015856_Title^,^dialog_9015856_Title^,^dialog_9015856_Title^,^dialog_9015856_Title^,^dialog_9015856_Title^
^dialog_9015856_Title^,^Ard <Wizard of Truth>^,^dialog_9015856_text0^,^dialog_9015856_text0^,^dialog_9015856_text0^,^dialog_9015856_text0^,^dialog_9015856_text0^
^dialog_9015856_text0^,^Evil is a wicked place covered with evil  I am called Ard a wizard of the truth tHat monitors the land of the dead > <br>^,^dialog_9015856_text0_attach_0^,^dialog_9015856_text0_attach_0^,^dialog_9015856_text0_attach_0^,^dialog_9015856_text0_attach_0^,^dialog_9015856_text0_attach_0^
^dialog_9015856_text0_attach_0^,^The problem is  the Archeron monarchs fascinated by the powerful power they have never seen before seemed to have left their own body I'm trying to show off evil power outside You must stop this ^,^Dialog_9015923_Title^,^Dialog_9015923_Title^,^Dialog_9015923_Title^,^Dialog_9015923_Title^,^Dialog_9015923_Title^
^Dialog_9015923_Title^,^Spy^,^Dialog_9015923_Text0^,^Dialog_9015923_Text0^,^Dialog_9015923_Text0^,^Dialog_9015923_Text0^,^Dialog_9015923_Text0^
^Dialog_9015923_Text0^,^nice to meet you It's called the guild room guide <br> <br> If you enter the guild room you can get a comfort buff Comfortable buffs tHat can be obtained in the guild room are as follows: <br> <br> [Comfort Buff] <br> <br> Strengthening success rate 5% increase <br> Increased 5% chance of producing production <br> 100% increase^,^Dialog_9015923_Text0_attach_0^,^Dialog_9015923_Text0_attach_0^,^Dialog_9015923_Text0_attach_0^,^Dialog_9015923_Text0_attach_0^,^Dialog_9015923_Text0_attach_0^
^Dialog_9015923_Text0_attach_0^,^<br> <br> You can also buy other buffs through the store <br> I wish your guild growth^,^Dialog_9015923_Answer_0_Text^,^Dialog_9015923_Answer_0_Text^,^Dialog_9015923_Answer_0_Text^,^Dialog_9015923_Answer_0_Text^,^Dialog_9015923_Answer_0_Text^
^Dialog_9015923_Answer_0_Text^,^Guild marker shop^,^Dialog_9015924_Title^,^Dialog_9015924_Title^,^Dialog_9015924_Title^,^Dialog_9015924_Title^,^Dialog_9015924_Title^
^Dialog_9015924_Title^,^Spy^,^Dialog_9015924_Text0^,^Dialog_9015924_Text0^,^Dialog_9015924_Text0^,^Dialog_9015924_Text0^,^Dialog_9015924_Text0^
^Dialog_9015924_Text0^,^nice to meet you It's called the guild room guide <br> <br> If you enter the guild room you can get a comfort buff Comfortable buffs tHat can be obtained in the guild room are as follows: <br> <br> [Comfort Buff] <br> <br> Strengthening success rate 5% increase <br> Increased 5% chance of producing production <br> 100% increase^,^Dialog_9015924_Text0_attach_0^,^Dialog_9015924_Text0_attach_0^,^Dialog_9015924_Text0_attach_0^,^Dialog_9015924_Text0_attach_0^,^Dialog_9015924_Text0_attach_0^
^Dialog_9015924_Text0_attach_0^,^<br> <br> You can also buy other buffs through the store <br> I wish your guild growth^,^Dialog_9015924_Answer_0_Text^,^Dialog_9015924_Answer_0_Text^,^Dialog_9015924_Answer_0_Text^,^Dialog_9015924_Answer_0_Text^,^Dialog_9015924_Answer_0_Text^
^Dialog_9015924_Answer_0_Text^,^Guild marker shop^,^Dialog_9015925_Title^,^Dialog_9015925_Title^,^Dialog_9015925_Title^,^Dialog_9015925_Title^,^Dialog_9015925_Title^
^Dialog_9015925_Title^,^Veriana^,^Dialog_9015925_Text0^,^Dialog_9015925_Text0^,^Dialog_9015925_Text0^,^Dialog_9015925_Text0^,^Dialog_9015925_Text0^
^Dialog_9015925_Text0^,^hello Veriana a guild room rental merchant <br> <br> Are you curious about the guild room? So I came out to rent a guild to the adventurer If you only bRing a rental ticket we will rent a guild room at any time!^,^Dialog_9015925_Answer_0_Text^,^Dialog_9015925_Answer_0_Text^,^Dialog_9015925_Answer_0_Text^,^Dialog_9015925_Answer_0_Text^,^Dialog_9015925_Answer_0_Text^
^Dialog_9015925_Answer_0_Text^,^Guild room rental shop^,^Dialog_9015926_Title^,^Dialog_9015926_Title^,^Dialog_9015926_Title^,^Dialog_9015926_Title^,^Dialog_9015926_Title^
^Dialog_9015926_Title^,^Kylie^,^Dialog_9015926_Text0^,^Dialog_9015926_Text0^,^Dialog_9015926_Text0^,^Dialog_9015926_Text0^,^Dialog_9015926_Text0^
^Dialog_9015926_Text0^,^The growth of the guild is the most important of the guild members <br> <br> I'll give you a mission so complete the mission with the guild members If you show your cooperation with the guild members I will give you a sign^,^Dialog_9015927_Title^,^Dialog_9015927_Title^,^Dialog_9015927_Title^,^Dialog_9015927_Title^,^Dialog_9015927_Title^
^Dialog_9015927_Title^,^Galaxy^,^Dialog_9015927_Text0^,^Dialog_9015927_Text0^,^Dialog_9015927_Text0^,^Dialog_9015927_Text0^,^Dialog_9015927_Text0^
^Dialog_9015927_Text0^,^There is a galaxy tHat shines like the Milky Way for the adventurer ~ Yufu ~!^,^Dialog_9015927_Answer_0_Text^,^Dialog_9015927_Answer_0_Text^,^Dialog_9015927_Answer_0_Text^,^Dialog_9015927_Answer_0_Text^,^Dialog_9015927_Answer_0_Text^
^Dialog_9015927_Answer_0_Text^,^Mellang is cheeRing! Buff acquisition^,^Dialog_9015928_Title^,^Dialog_9015928_Title^,^Dialog_9015928_Title^,^Dialog_9015928_Title^,^Dialog_9015928_Title^
^Dialog_9015928_Title^,^wish^,^Dialog_9015928_Text0^,^Dialog_9015928_Text0^,^Dialog_9015928_Text0^,^Dialog_9015928_Text0^,^Dialog_9015928_Text0^
^Dialog_9015928_Text0^,^Today is a wonderful day! I'll give you a special buff so I don't get sick^,^Dialog_9015928_Answer_0_Text^,^Dialog_9015928_Answer_0_Text^,^Dialog_9015928_Answer_0_Text^,^Dialog_9015928_Answer_0_Text^,^Dialog_9015928_Answer_0_Text^
^Dialog_9015928_Answer_0_Text^,^Get all your girlfriend's wish buff^,^Dialog_9015929_Title^,^Dialog_9015929_Title^,^Dialog_9015929_Title^,^Dialog_9015929_Title^,^Dialog_9015929_Title^
^Dialog_9015929_Title^,^Yuju^,^Dialog_9015929_Text0^,^Dialog_9015929_Text0^,^Dialog_9015929_Text0^,^Dialog_9015929_Text0^,^Dialog_9015929_Text0^
^Dialog_9015929_Text0^,^Strengthen! Yuju prepared a gift with sweet energy for the adventurer^,^Dialog_9015930_Title^,^Dialog_9015930_Title^,^Dialog_9015930_Title^,^Dialog_9015930_Title^,^Dialog_9015930_Title^
^Dialog_9015930_Title^,^Florzinha^,^Dialog_9015930_Text0^,^Dialog_9015930_Text0^,^Dialog_9015930_Text0^,^Dialog_9015930_Text0^,^Dialog_9015930_Text0^
^Dialog_9015930_Text0^,^I'll give you the lively energy of Florzinha! Then enjoy an exciting adventure today ~^,^Dialog_9015930_Answer_0_Text^,^Dialog_9015930_Answer_0_Text^,^Dialog_9015930_Answer_0_Text^,^Dialog_9015930_Answer_0_Text^,^Dialog_9015930_Answer_0_Text^
^Dialog_9015930_Answer_0_Text^,^Florzinha takes care! Buff acquisition^,^Dialog_9015935_Title^,^Dialog_9015935_Title^,^Dialog_9015935_Title^,^Dialog_9015935_Title^,^Dialog_9015935_Title^
^Dialog_9015935_Title^,^Pisibani's Treasure Island^,^Dialog_9015935_Text0_attach_0^,^Dialog_9015935_Text0_attach_0^,^Dialog_9015935_Text0_attach_0^,^Dialog_9015935_Text0_attach_0^,^Dialog_9015935_Text0_attach_0^
^Dialog_9015935_Text0_attach_0^,^<br> <br> Treasure island of Picibani <br> [Fishing List] <br> <br> Picibani's Ellun Treasure Box Faint Transcendence Energy^,^Dialog_9015935_Text0_attach_1^,^Dialog_9015935_Text0_attach_1^,^Dialog_9015935_Text0_attach_1^,^Dialog_9015935_Text0_attach_1^,^Dialog_9015935_Text0_attach_1^
^Dialog_9015935_Text0_attach_1^,^<br> <br> [Jun -chuck] <br> <br> Silver Boys Golden Bids Fatigue Restoration Potion Movement: Hakanas Direct Class Fishing Site PC Room Fellow Lab Tickets Fellows potions of complete growth Picibani's buff/potion/reinforced stone lucky box treasure island costume lucky box (3 days)^,^Dialog_9015935_Text0_attach_2^,^Dialog_9015935_Text0_attach_2^,^Dialog_9015935_Text0_attach_2^,^Dialog_9015935_Text0_attach_2^,^Dialog_9015935_Text0_attach_2^
^Dialog_9015935_Text0_attach_2^,^<br> <br> [Wolcheok] <br> <br> <br> <br> <br> <br> <br> <br> <br> <br> <br> <br> Lucky lucky box lucky box of lucky lucky Box drift Box of phisibani lucky box Temmain inheritance recipe box level 65 legendary grade transcendence^,^Dialog_9015942_Title^,^Dialog_9015942_Title^,^Dialog_9015942_Title^,^Dialog_9015942_Title^,^Dialog_9015942_Title^
^Dialog_9015942_Title^,^Sweet Debbie^,^Dialog_9015942_Text0^,^Dialog_9015942_Text0^,^Dialog_9015942_Text0^,^Dialog_9015942_Text0^,^Dialog_9015942_Text0^
^Dialog_9015942_Text0^,^Ah ~ I like sweet candy so much!^,^Dialog_9015942_answer_0_text^,^Dialog_9015942_answer_0_text^,^Dialog_9015942_answer_0_text^,^Dialog_9015942_answer_0_text^,^Dialog_9015942_answer_0_text^
^Dialog_9015942_answer_0_text^,^Debbie's Candy Exchange Shop^,^Dialog_9015945_Title^,^Dialog_9015945_Title^,^Dialog_9015945_Title^,^Dialog_9015945_Title^,^Dialog_9015945_Title^
^Dialog_9015945_Title^,^Ravini PopoRing^,^Dialog_9015945_Text0^,^Dialog_9015945_Text0^,^Dialog_9015945_Text0^,^Dialog_9015945_Text0^,^Dialog_9015945_Text0^
^Dialog_9015945_Text0^,^Adventure? I am on Lavini PopoRing to replace the adventurers with ancient coins and desire seats! Come and see it once!^,^Dialog_9015945_answer_0_text^,^Dialog_9015945_answer_0_text^,^Dialog_9015945_answer_0_text^,^Dialog_9015945_answer_0_text^,^Dialog_9015945_answer_0_text^
^Dialog_9015945_answer_0_text^,^Ancient coins and desire seat exchange shops^,^Dialog_9015956_Title^,^Dialog_9015956_Title^,^Dialog_9015956_Title^,^Dialog_9015956_Title^,^Dialog_9015956_Title^
^Dialog_9015956_Title^,^Laerin <Principal>^,^Dialog_9015956_Text0^,^Dialog_9015956_Text0^,^Dialog_9015956_Text0^,^Dialog_9015956_Text0^,^Dialog_9015956_Text0^
^Dialog_9015956_Text0^,^I am the principal of the Magic Or School the school of the ShaRing race Since ancient times the ShaRing tribe has been good at magic technology So there were many very competent students in the magic or school^,^Dialog_9015956_answer_5_text^,^Dialog_9015956_answer_5_text^,^Dialog_9015956_answer_5_text^,^Dialog_9015956_answer_5_text^,^Dialog_9015956_answer_5_text^
^Dialog_9015956_answer_5_text^,^Shaling race^,^Dialog_9015956_answer_6_text^,^Dialog_9015956_answer_6_text^,^Dialog_9015956_answer_6_text^,^Dialog_9015956_answer_6_text^,^Dialog_9015956_answer_6_text^
^Dialog_9015956_answer_6_text^,^Idols^,^Dialog_9015956_answer_7_text^,^Dialog_9015956_answer_7_text^,^Dialog_9015956_answer_7_text^,^Dialog_9015956_answer_7_text^,^Dialog_9015956_answer_7_text^
^Dialog_9015956_answer_7_text^,^Teddy bear^,^Dialog_9015956_answer_8_text^,^Dialog_9015956_answer_8_text^,^Dialog_9015956_answer_8_text^,^Dialog_9015956_answer_8_text^,^Dialog_9015956_answer_8_text^
