t_no;t_id;t_level;t_rarity;t_type
1366.000000;F_00_FlyWolfA_0002;1.000000;lendario;fellow
1367.000000;F_P02_GareshaA_001;1.000000;lendario;fellow
1368.000000;F_P02_GareshaA_002;1.000000;lendario;fellow
1369.000000;F_C00_Rondo_003;1.000000;lendario;fellow
1370.000000;F_f07_BJamBear_001;1.000000;heroic;fellow
1371.000000;F_f07_BJamBear_002;1.000000;heroic;fellow
1372.000000;F_f07_BFlyBny01_001;1.000000;heroic;fellow
1373.000000;F_f07_BFlyBny01_002;1.000000;heroic;fellow
1374.000000;F_f07_BFlyBny02_001;1.000000;heroic;fellow
1375.000000;F_f07_BFlyBny02_002;1.000000;heroic;fellow
1376.000000;F_f07_BDrFury01_001;1.000000;heroic;fellow
1377.000000;F_f07_BDrFury01_002;1.000000;heroic;fellow
1378.000000;F_f07_BForLizard_01;1.000000;heroic;fellow
1379.000000;F_f07_BForLizard_02;1.000000;heroic;fellow
1380.000000;F_f07_BRoyalLDra_01;1.000000;heroic;fellow
1381.000000;F_f07_BRoyalLDra_02;1.000000;heroic;fellow
1382.000000;F_P02_BGareshaA_001;1.000000;lendario;fellow
1383.000000;F_P02_BGareshaA_002;1.000000;lendario;fellow
1384.000000;F_f03_BDrFrBoy0_001;1.000000;lendario;fellow
1385.000000;F_f03_BDrFrBoy0_002;1.000000;lendario;fellow
1386.000000;F_f03_BDrFrBoy1_001;1.000000;lendario;fellow
1387.000000;F_f03_BDrFrBoy1_002;1.000000;lendario;fellow
1388.000000;F_f04_BDrFrBoy2_001;1.000000;lendario;fellow
1389.000000;F_f04_BDrFrBoy2_002;1.000000;lendario;fellow
1390.000000;F_Jp_Fdra_0001;1.000000;normal;fellow
1309.000000;f_jp_icepega_001;1.000000;lendario;fellow
1310.000000;f_jp_icepega_002;1.000000;lendario;fellow
1309.000000;f_jp_darkpega_001;1.000000;lendario;fellow
1310.000000;f_jp_darkpega_002;1.000000;lendario;fellow
1309.000000;f_jp_firepega_001;1.000000;lendario;fellow
1310.000000;f_jp_firepega_002;1.000000;lendario;fellow
1397.000000;F_E00_HalBat_001;1.000000;lendario;fellow
1398.000000;F_E00_Banana_001;1.000000;lendario;fellow
1399.000000;F_E00_Banana_002;1.000000;lendario;fellow
1400.000000;F_E00_BananaA_001;1.000000;lendario;fellow
1401.000000;F_E00_BananaA_002;1.000000;lendario;fellow
1402.000000;F_c00_Bqfairy1_0001;1.000000;heroic;fellow
1403.000000;F_c00_Bqfairy2_0001;1.000000;heroic;fellow
1404.000000;F_c00_BAshuram1_001;1.000000;lendario;fellow
1405.000000;F_02_BLigerLe0_0001;1.000000;mitico;fellow
1406.000000;F_02_BLigerLe0_0002;1.000000;mitico;fellow
1407.000000;F_c00_BBaranak1_001;1.000000;lendario;fellow
1408.000000;F_c00_BGRondo1_001;1.000000;mitico;fellow
1409.000000;F_c00_BGRondo2_002;1.000000;mitico;fellow
1410.000000;F_c00_BDevy1_001;1.000000;mitico;fellow
1411.000000;F_f05_BMGriff01_001;1.000000;mitico;fellow
1412.000000;F_f05_BMGriff01_002;1.000000;mitico;fellow
1413.000000;F_f05_BMKGrif01_001;1.000000;mitico;fellow
1414.000000;F_f05_BMKGrif01_002;1.000000;mitico;fellow
1415.000000;F_f07_BMTagr01_0001;1.000000;mitico;fellow
1416.000000;F_f07_BMTagr01_0002;1.000000;mitico;fellow
1417.000000;F_C02_BGorilla_001;1.000000;mitico;fellow
1418.000000;F_C02_BGorilla_002;1.000000;mitico;fellow
1419.000000;F_P02_BKaron_0001;1.000000;mitico;fellow
1420.000000;F_P02_BKaron_0002;1.000000;mitico;fellow
1421.000000;F_JP_Fdra_0002;1.000000;normal;fellow
1422.000000;F_C00_RabEvGoldS1_1;1.000000;lendario;fellow
1423.000000;F_C00_RabEvGoldS1_2;1.000000;lendario;fellow
1424.000000;F_01_1_Garmu_0004;1.000000;heroic;fellow
1425.000000;F_P01_DNMare_0006;1.000000;lendario;fellow
1426.000000;F_E01_DCarasha_0003;1.000000;lendario;fellow
1427.000000;F_C00_caras_001;1.000000;lendario;fellow
1428.000000;F_C00_caras_002;1.000000;lendario;fellow
1429.000000;F_C00_Beldon_0001;1.000000;lendario;fellow
1430.000000;F_C00_Beldon_0002;1.000000;lendario;fellow
1431.000000;F_C00_Hydra02_001;1.000000;lendario;fellow
1432.000000;F_C00_Hydra02_002;1.000000;lendario;fellow
1433.000000;F_C00_Mphonix_001;1.000000;lendario;fellow
1434.000000;F_C00_Mphonix_002;1.000000;lendario;fellow
1435.000000;F_f05_StormWyv_001;1.000000;heroic;fellow
1436.000000;F_f05_StormWyv_002;1.000000;heroic;fellow
1544.000000;F_C00_fishfloat_011;1.000000;lendario;fellow
1438.000000;F_C00_Gumiho_0001;1.000000;heroic;fellow
1439.000000;F_C00_Matios_001;1.000000;heroic;fellow
1440.000000;F_C00_Matios_002;1.000000;heroic;fellow
1309.000000;f_C00_darkpega_001;1.000000;lendario;fellow
1310.000000;f_C00_darkpega_002;1.000000;lendario;fellow
1309.000000;f_C00_firepega_001;1.000000;lendario;fellow
1310.000000;f_C00_firepega_002;1.000000;lendario;fellow
1445.000000;F_C00_FlyWolf_0001;1.000000;lendario;fellow
1446.000000;F_C00_FlyWolf_0002;1.000000;lendario;fellow
1309.000000;f_c00_icepega_003;1.000000;lendario;fellow
1310.000000;f_c00_icepega_004;1.000000;lendario;fellow
1449.000000;F_f96_IcePega_001;1.000000;mitico;fellow
1450.000000;F_f96_IcePega_002;1.000000;mitico;fellow
1451.000000;F_f96_FirePega_001;1.000000;mitico;fellow
1452.000000;F_f96_FirePega_002;1.000000;mitico;fellow
1453.000000;F_f96_DarkPega_001;1.000000;mitico;fellow
1454.000000;F_f96_DarkPega_002;1.000000;mitico;fellow
1455.000000;F_f96_DrFrBoy2_0001;1.000000;mitico;fellow
1456.000000;F_f96_DrFrBoy2_0002;1.000000;mitico;fellow
1457.000000;F_f96_DrFrBoy0_0001;1.000000;mitico;fellow
1458.000000;F_f96_DrFrBoy0_0002;1.000000;mitico;fellow
1459.000000;F_f96_DrFrBoy1_0001;1.000000;mitico;fellow
1460.000000;F_f96_DrFrBoy1_0002;1.000000;mitico;fellow
1461.000000;F_P02_BUGarmu_001;1.000000;mitico;fellow
1462.000000;F_P02_BUGarmu_002;1.000000;mitico;fellow
1463.000000;F_03_Bcaras_001;1.000000;mitico;fellow
1464.000000;F_03_Bcaras_002;1.000000;mitico;fellow
1465.000000;F_f05_BMatura_001;1.000000;mitico;fellow
1466.000000;F_f05_BMatura_002;1.000000;mitico;fellow
1467.000000;F_C00_RabEvGoldS2_1;1.000000;lendario;fellow
1468.000000;F_P02_Karon1_0001;1.000000;lendario;fellow
1469.000000;F_P02_Karon1_0002;1.000000;lendario;fellow
1470.000000;F_C02_Ltlion1_001;1.000000;lendario;fellow
1471.000000;F_C02_Ltlion1_002;1.000000;lendario;fellow
1472.000000;F_P02_Karon1_0003;1.000000;lendario;fellow
1473.000000;F_f05_BMatura_003;1.000000;lendario;fellow
1474.000000;F_f05_BMatura_004;1.000000;lendario;fellow
1475.000000;F_EV_caras_001;1.000000;lendario;fellow
1476.000000;F_EV_caras_002;1.000000;lendario;fellow
1477.000000;F_EV_DragAg_001;1.000000;lendario;fellow
1478.000000;F_EV_DragAg_002;1.000000;lendario;fellow
1479.000000;F_EV_JamBear_001;1.000000;lendario;fellow
1480.000000;F_EV_JamBear_002;1.000000;lendario;fellow
1481.000000;F_EV_FlyBny01_001;1.000000;lendario;fellow
1482.000000;F_EV_FlyBny01_002;1.000000;lendario;fellow
1483.000000;F_f08_Anta_001;1.000000;lendario;fellow
1484.000000;F_f08_Anta_002;1.000000;lendario;fellow
1485.000000;F_f08_Antu_003;1.000000;lendario;fellow
1486.000000;F_f08_Antu_004;1.000000;lendario;fellow
1487.000000;F_f08_Spiroon_001;1.000000;lendario;fellow
1488.000000;F_f08_Spiroon_002;1.000000;lendario;fellow
1489.000000;F_f08_Blion_001;1.000000;mitico;fellow
1490.000000;F_f08_Blion_002;1.000000;mitico;fellow
1491.000000;F_f08_Blion_003;1.000000;mitico;fellow
1492.000000;F_f08_Blion_004;1.000000;mitico;fellow
1493.000000;F_f08_Whale_0001;1.000000;heroic;fellow
1494.000000;F_f08_Whale_0002;1.000000;heroic;fellow
1495.000000;F_f08_Fkalipos_001;1.000000;heroic;fellow
1496.000000;F_f08_Fkalipos_002;1.000000;heroic;fellow
1497.000000;F_f08_Wdra_0001;1.000000;heroic;fellow
1498.000000;F_f08_Wdra_0002;1.000000;heroic;fellow
1499.000000;F_f08_Wdra_0003;1.000000;heroic;fellow
1500.000000;F_f08_Wdra_0004;1.000000;heroic;fellow
1501.000000;F_f08_Dfly_001;1.000000;elite;fellow
1502.000000;F_f08_Dfly_002;1.000000;elite;fellow
1503.000000;F_f08_GPega_001;1.000000;elite;fellow
1504.000000;F_f08_GPega_002;1.000000;elite;fellow
1505.000000;F_f08_Scorp_001;1.000000;elite;fellow
1506.000000;F_f08_Scorp_002;1.000000;elite;fellow
1507.000000;F_f08_Frog_0001;1.000000;elite;fellow
1508.000000;F_f08_Frog_0002;1.000000;elite;fellow
1509.000000;F_f08_Fdra_0001;1.000000;elite;fellow
1510.000000;F_f08_Fdra_0002;1.000000;elite;fellow
1511.000000;F_f08_FlyBny_0001;1.000000;elite;fellow
1512.000000;F_f08_FlyBny_0002;1.000000;elite;fellow
1513.000000;F_f08_drag_001;1.000000;elite;fellow
1514.000000;F_f08_drag_002;1.000000;elite;fellow
1515.000000;F_f08_spid_0001;1.000000;elite;fellow
1516.000000;F_f08_spid_0002;1.000000;elite;fellow
1517.000000;F_C00_BChrCat01_001;1.000000;lendario;fellow
1518.000000;F_pk_Jepeto_001;60.000000;lendario;fellow
1519.000000;F_pk_Jeranin_002;60.000000;lendario;fellow
1520.000000;F_pk_EVDevy_003;60.000000;lendario;fellow
1521.000000;F_C00_tarian_001;1.000000;lendario;fellow
1522.000000;F_C00_tarian_002;1.000000;lendario;fellow
1523.000000;F_E00_RabEvGoldS1_1;1.000000;lendario;fellow
1524.000000;F_E00_RabEvGoldS1_2;1.000000;lendario;fellow
1515.000000;F_C00_NineT_001;1.000000;lendario;fellow
1516.000000;F_C00_NineT_002;1.000000;lendario;fellow
1515.000000;F_C00_NineT_003;1.000000;lendario;fellow
1516.000000;F_C00_NineT_004;1.000000;lendario;fellow
1529.000000;F_f08_BAnta_001;1.000000;lendario;fellow
1530.000000;F_f08_BAnta_002;1.000000;lendario;fellow
1531.000000;F_f08_Griffon_001;1.000000;lendario;fellow
1532.000000;F_f08_Griffon_002;1.000000;lendario;fellow
1533.000000;F_e00_Karon_0001;1.000000;lendario;fellow
1534.000000;F_e00_Karon_0002;1.000000;lendario;fellow
1535.000000;F_f08_YouthDrag_001;67.000000;elite;fellow
1536.000000;F_f08_Shriek_001;67.000000;elite;fellow
1537.000000;F_f08_AfoHors_001;67.000000;elite;fellow
1538.000000;F_E00_Phonix_001;1.000000;heroic;fellow
1539.000000;F_E00_Phonix_002;1.000000;heroic;fellow
1540.000000;F_E00_GriffonGr_001;1.000000;lendario;fellow
1541.000000;F_E00_GriffonGr_002;1.000000;lendario;fellow
1542.000000;F_E00_GriffonGr_003;1.000000;lendario;fellow
1543.000000;F_E00_GriffonGr_004;1.000000;lendario;fellow
1544.000000;F_C00_fishfloat_001;1.000000;lendario;fellow
1545.000000;F_C00_fishfloat_002;1.000000;lendario;fellow
1546.000000;F_f00_NamedRab_001;1.000000;lendario;fellow
1547.000000;F_f00_SantinA_001;1.000000;lendario;fellow
1548.000000;F_f00_Jason_001;1.000000;lendario;fellow
1549.000000;F_f00_hakain_001;1.000000;lendario;fellow
1550.000000;F_f00_KrokLeade_001;1.000000;lendario;fellow
1551.000000;F_f00_sandstorm_001;1.000000;lendario;fellow
1552.000000;F_f00_sandstorm_002;1.000000;lendario;fellow
1553.000000;F_f00_RabKing_001;1.000000;lendario;fellow
1515.000000;F_C00_NineT_005;1.000000;normal;fellow
1516.000000;F_C00_NineT_006;1.000000;normal;fellow
1515.000000;F_C00_NineT_007;1.000000;elite;fellow
1516.000000;F_C00_NineT_008;1.000000;elite;fellow
1515.000000;F_C00_NineT_009;1.000000;heroic;fellow
1516.000000;F_C00_NineT_010;1.000000;heroic;fellow
1515.000000;F_C00_NineT_011;1.000000;lendario;fellow
1516.000000;F_C00_NineT_012;1.000000;lendario;fellow
1515.000000;F_C00_NineT_013;1.000000;normal;fellow
1516.000000;F_C00_NineT_014;1.000000;normal;fellow
1515.000000;F_C00_NineT_015;1.000000;elite;fellow
1516.000000;F_C00_NineT_016;1.000000;elite;fellow
1515.000000;F_C00_NineT_017;1.000000;heroic;fellow
1516.000000;F_C00_NineT_018;1.000000;heroic;fellow
1515.000000;F_C00_NineT_019;1.000000;lendario;fellow
1516.000000;F_C00_NineT_020;1.000000;lendario;fellow
1570.000000;F_04_IcePega_003;1.000000;lendario;fellow
1571.000000;F_04_IcePega_004;1.000000;lendario;fellow
1572.000000;F_f04_DrFrBoy2_001;1.000000;lendario;fellow
1573.000000;F_f04_DrFrBoy2_002;1.000000;lendario;fellow
1574.000000;F_d08_Pega_0003;1.000000;lendario;fellow
1575.000000;F_d08_Pega_0004;1.000000;lendario;fellow
1576.000000;F_03_0_1715_001;1.000000;lendario;fellow
1577.000000;F_03_0_1715_002;1.000000;lendario;fellow
1578.000000;F_F03_DraAgnas_001;1.000000;lendario;fellow
1579.000000;F_F03_DraAgnas_002;1.000000;lendario;fellow
1309.000000;f_c00_icepega_005;1.000000;lendario;fellow
1310.000000;f_c00_icepega_006;1.000000;lendario;fellow
1310.000000;F_P02_IroHorsa_001;1.000000;lendario;fellow
1311.000000;F_P02_IroHorsa_002;1.000000;lendario;fellow
1584.000000;F_f05_BigScrop_003;1.000000;lendario;fellow
1585.000000;F_f05_BigScrop_004;1.000000;lendario;fellow
1586.000000;F_C00_Bike01_003;1.000000;lendario;fellow
1587.000000;F_C00_Bike01_004;1.000000;lendario;fellow
1588.000000;f_d07_kuroa_001;1.000000;lendario;fellow
1589.000000;f_d07_beltea_001;1.000000;lendario;fellow
1590.000000;f_d07_belteb_001;1.000000;lendario;fellow
1591.000000;f_d07_kuroa_002;1.000000;lendario;fellow
1592.000000;F_f05_FatOwl00_003;1.000000;lendario;fellow
1593.000000;F_f05_FatOwl00_004;1.000000;lendario;fellow
1594.000000;F_f05_CaspCat_003;1.000000;lendario;fellow
1595.000000;F_f05_CaspCat_004;1.000000;lendario;fellow
1596.000000;F_f05_Hydra02_003;1.000000;lendario;fellow
1597.000000;F_f05_Hydra02_004;1.000000;lendario;fellow
1598.000000;F_P02_Garesha_003;1.000000;lendario;fellow
1599.000000;F_P02_Garesha_004;1.000000;lendario;fellow
1600.000000;F_PC_ridefly_001;67.000000;lendario;fellow
1601.000000;F_PC_rideground_001;67.000000;lendario;fellow
1602.000000;F_PC_pet_001;67.000000;lendario;fellow
1603.000000;F_c00_rada_001;1.000000;lendario;fellow
1604.000000;F_D13_AElephant_003;1.000000;lendario;fellow
1605.000000;F_D13_AElephant_004;1.000000;lendario;fellow
1606.000000;F_C02_Antu_003;1.000000;lendario;fellow
1607.000000;F_C02_Antu_004;1.000000;lendario;fellow
1608.000000;F_c00_CaspCat01_001;1.000000;heroic;fellow
1609.000000;F_c00_CaspCat01_002;1.000000;lendario;fellow
1610.000000;F_c00_CaspCat01_003;1.000000;lendario;fellow
1611.000000;F_c00_Ybird_001;1.000000;elite;fellow
1612.000000;F_c00_Ybird_002;1.000000;elite;fellow
1613.000000;F_c00_Ybird_003;1.000000;heroic;fellow
1614.000000;F_c00_Ybird_004;1.000000;heroic;fellow
1615.000000;F_c00_Ybird_005;1.000000;lendario;fellow
1616.000000;F_c00_Ybird_006;1.000000;lendario;fellow
1617.000000;F_c00_Ybird_007;1.000000;lendario;fellow
1618.000000;F_c00_Ybird_008;1.000000;lendario;fellow
1619.000000;F_c00_Ybird_009;1.000000;elite;fellow
1620.000000;F_c00_Ybird_010;1.000000;elite;fellow
1621.000000;F_c00_Ybird_011;1.000000;heroic;fellow
1622.000000;F_c00_Ybird_012;1.000000;heroic;fellow
1623.000000;F_c00_Ybird_013;1.000000;lendario;fellow
1624.000000;F_c00_Ybird_014;1.000000;lendario;fellow
1625.000000;F_c00_Ybird_015;1.000000;lendario;fellow
1626.000000;F_c00_Ybird_016;1.000000;lendario;fellow
1627.000000;f_c00_macta_001;1.000000;lendario;fellow
1628.000000;F_f00_fxtest_001;67.000000;elite;fellow
1629.000000;F_f00_fxtest_002;67.000000;elite;fellow
1630.000000;F_E00_BananaB_001;1.000000;lendario;fellow
1631.000000;F_E00_BananaB_002;1.000000;lendario;fellow
1632.000000;F_f00_test_001;1.000000;lendario;fellow
1633.000000;F_f00_test_002;1.000000;lendario;fellow
1634.000000;F_f00_test_003;1.000000;lendario;fellow
1635.000000;F_f00_test_004;1.000000;lendario;fellow
1636.000000;F_f00_test_005;1.000000;lendario;fellow
1637.000000;F_f00_test_006;1.000000;lendario;fellow
1638.000000;F_f00_test_007;1.000000;lendario;fellow
1639.000000;F_f00_Izhora0_003;1.000000;lendario;fellow
1640.000000;F_f00_Izhora0_004;1.000000;lendario;fellow
1641.000000;F_f00_Keron_003;1.000000;lendario;fellow
1642.000000;F_f00_Keron_004;1.000000;lendario;fellow
1643.000000;F_f00_Kiis0_003;1.000000;lendario;fellow
1644.000000;F_f00_Kiis0_004;1.000000;lendario;fellow
1645.000000;F_f00_lilith0_003;1.000000;lendario;fellow
1646.000000;F_f00_lilith0_004;1.000000;lendario;fellow
1647.000000;F_f00_Izhora0_005;1.000000;lendario;fellow
1648.000000;F_f00_Izhora0_006;1.000000;lendario;fellow
1649.000000;F_f00_Keron_005;1.000000;lendario;fellow
1650.000000;F_f00_Keron_006;1.000000;lendario;fellow
1651.000000;F_f00_Kiis0_005;1.000000;lendario;fellow
1652.000000;F_f00_Kiis0_006;1.000000;lendario;fellow
1653.000000;F_f00_lilith0_005;1.000000;lendario;fellow
1654.000000;F_f00_lilith0_006;1.000000;lendario;fellow
1655.000000;F_f00_manticore_001;1.000000;lendario;fellow
1656.000000;F_f00_manticore_002;1.000000;lendario;fellow
1657.000000;F_03_0_0769_0010;12.000000;normal;fellow
1658.000000;F_f00_Izhora0_007;1.000000;elite;fellow
1659.000000;F_f00_Izhora0_008;1.000000;elite;fellow
1660.000000;F_f00_Keron_007;1.000000;elite;fellow
1661.000000;F_f00_Keron_008;1.000000;elite;fellow
1662.000000;F_f00_Kiis0_007;1.000000;elite;fellow
1663.000000;F_f00_Kiis0_008;1.000000;elite;fellow
1664.000000;F_f00_lilith0_007;1.000000;elite;fellow
1665.000000;F_f00_lilith0_008;1.000000;elite;fellow
1666.000000;F_EV_caras_003;1.000000;lendario;fellow
1667.000000;F_02_1_0011_0003;68.000000;normal;fellow
1668.000000;F_f00_flagcaras_001;1.000000;lendario;fellow
1669.000000;F_f00_flagcaras_002;1.000000;lendario;fellow
1670.000000;F_f00_flagcaras_003;1.000000;lendario;fellow
1671.000000;F_f00_flagcaras_004;1.000000;lendario;fellow
1672.000000;f_c00_flyninet_001;1.000000;lendario;fellow
1673.000000;f_c00_flyninet_002;1.000000;lendario;fellow
1674.000000;f_c00_flyninet_003;1.000000;lendario;fellow
1675.000000;f_c00_flyninet_004;1.000000;lendario;fellow
1676.000000;F_p02_Pega_0001;1.000000;lendario;fellow
1677.000000;F_p02_Pega_0002;1.000000;lendario;fellow
1678.000000;F_p02_Pega_0003;1.000000;lendario;fellow
1679.000000;F_p02_Pega_0004;1.000000;lendario;fellow
1680.000000;f_sealtest_001;60.000000;lendario;fellow
1681.000000;f_sealtest_002;60.000000;lendario;fellow
1682.000000;f_sealtest_003;60.000000;lendario;fellow
1683.000000;f_sealtest_004;60.000000;lendario;fellow
1684.000000;f_sealtest_005;60.000000;lendario;fellow
1685.000000;F_f00_flagcaras_005;1.000000;lendario;fellow
1686.000000;F_f00_flagcaras_006;1.000000;lendario;fellow
1687.000000;f_ev_dog_001;1.000000;lendario;fellow
1688.000000;f_ev_dog_002;50.000000;elite;fellow
1689.000000;f_ev_dog_003;1.000000;heroic;fellow
1690.000000;f_ev_dog_004;1.000000;lendario;fellow
1691.000000;f_ev_dog_005;1.000000;lendario;fellow
1692.000000;f_fxtest_001;60.000000;lendario;fellow
1693.000000;f_fxtest_002;60.000000;lendario;fellow
1694.000000;f_fxtest_003;60.000000;lendario;fellow
1695.000000;f_fxtest_004;60.000000;lendario;fellow
1696.000000;f_fxtest_005;1.000000;lendario;fellow
1697.000000;f_c00_bmchwolf1_003;1.000000;lendario;fellow
1698.000000;f_c00_bmchwolf1_004;1.000000;lendario;fellow
1699.000000;f_c00_sewwhalec_003;1.000000;lendario;fellow
1700.000000;f_c00_sewwhalec_004;1.000000;lendario;fellow
1701.000000;f_c00_dragdoll_0003;1.000000;lendario;fellow
1702.000000;f_c00_dragdoll_0004;1.000000;lendario;fellow
1703.000000;F_P02_Karon_0003;1.000000;lendario;fellow
1704.000000;F_P02_Karon_0004;1.000000;lendario;fellow
1310.000000;F_P02_IroHorsa_0003;1.000000;lendario;fellow
1311.000000;F_P02_IroHorsa_0004;1.000000;lendario;fellow
1707.000000;F_C00_snowcart_001;1.000000;lendario;fellow
1708.000000;f_test_0011;1.000000;lendario;fellow
1709.000000;f_ev_dog_006;1.000000;lendario;fellow
1710.000000;f_ev_dog_007;50.000000;elite;fellow
1711.000000;f_ev_dog_008;1.000000;heroic;fellow
1712.000000;f_ev_dog_009;1.000000;lendario;fellow
1713.000000;f_ev_dog_010;1.000000;lendario;fellow
1714.000000;F_F00_XamsDeer_002;1.000000;heroic;fellow
1715.000000;F_F00_XamsDeer_003;1.000000;heroic;fellow
1716.000000;F_EV_ToyOwlB_01;1.000000;lendario;fellow
1717.000000;F_EV_FGaleri_01;1.000000;lendario;fellow
1718.000000;F_NA_Makerav_0001;1.000000;lendario;fellow
1719.000000;F_NA_Makerav_0002;1.000000;lendario;fellow
1720.000000;F_NA_Contag_01;1.000000;lendario;fellow
1721.000000;F_NA_Contag_02;1.000000;lendario;fellow
1722.000000;F_NA_ConPega_01;1.000000;lendario;fellow
1723.000000;F_NA_ConPega_02;1.000000;lendario;fellow
1724.000000;F_EV_Gdragon_001;1.000000;lendario;fellow
1725.000000;F_EV_Gdragon_002;1.000000;lendario;fellow
1726.000000;F_EV_Gdragon_003;1.000000;lendario;fellow
1727.000000;F_EV_Gdragon_004;1.000000;lendario;fellow
1728.000000;F_NA_congold_01;1.000000;lendario;fellow
1729.000000;F_NA_congold_02;1.000000;lendario;fellow
1730.000000;F_TW_Ssong_001;1.000000;lendario;fellow
1731.000000;F_E00_Banana_005;1.000000;lendario;fellow
1732.000000;F_TW_Ybird_001;1.000000;heroic;fellow
1733.000000;F_TW_Ybird_002;1.000000;heroic;fellow
1734.000000;f_ev_dog_011;50.000000;elite;fellow
1735.000000;f_ev_dog_012;1.000000;heroic;fellow
1736.000000;f_ev_dog_013;1.000000;lendario;fellow
1737.000000;f_ev_dog_014;1.000000;mitico;fellow
1738.000000;f_ev_dog_015;50.000000;elite;fellow
1739.000000;f_ev_dog_016;1.000000;heroic;fellow
1740.000000;f_ev_dog_017;1.000000;lendario;fellow
1741.000000;f_ev_dog_018;1.000000;lendario;fellow
1742.000000;F_EV_Chariot_001;1.000000;lendario;fellow
1743.000000;F_EV_Chariot_002;1.000000;lendario;fellow
1744.000000;F_EV_AfoHorsH_01;17.000000;lendario;fellow
1745.000000;F_EV_AfoHorsH_02;22.000000;lendario;fellow
1746.000000;F_EV_AfoHorsH_03;27.000000;lendario;fellow
1747.000000;F_EV_AfoHorsH_04;31.000000;lendario;fellow
1748.000000;F_EV_AfoHorsH_05;36.000000;lendario;fellow
1749.000000;F_EV_AfoHorsH_06;40.000000;lendario;fellow
1750.000000;F_00_DragAg_0003;1.000000;heroic;fellow
1751.000000;F_00_DragAg_0004;1.000000;heroic;fellow
1752.000000;F_na_chaser_001;1.000000;lendario;fellow
1753.000000;F_na_chaser_002;1.000000;lendario;fellow
1754.000000;F_na_RuneGolem_001;1.000000;lendario;fellow
1755.000000;F_na_RuneGolem_002;1.000000;lendario;fellow
1756.000000;F_na_test1902_001;1.000000;lendario;fellow
1757.000000;F_na_test1902_002;1.000000;lendario;fellow
1758.000000;F_na_Headless_001;1.000000;heroic;fellow
1759.000000;F_na_Headless_002;1.000000;heroic;fellow
1760.000000;F_EV_Diramunus_001;1.000000;lendario;fellow
1761.000000;F_EV_Diramunus_002;1.000000;lendario;fellow
1762.000000;F_EV_fiveyears_001;1.000000;lendario;fellow
1763.000000;F_EV_fairydragon_001;1.000000;lendario;fellow
1764.000000;F_EV_fairydragon_002;1.000000;lendario;fellow
1765.000000;F_EV_fdragontest_001;1.000000;lendario;fellow
1766.000000;F_EV_fdragontest_002;1.000000;lendario;fellow
1767.000000;F_C00_DragMech_0003;1.000000;lendario;fellow
1768.000000;F_C00_DragMech_0004;1.000000;lendario;fellow
1769.000000;F_NA_Tavor_0001;1.000000;lendario;fellow
1770.000000;F_NA_Tavor_0002;1.000000;lendario;fellow
1771.000000;f_dog_test_01;1.000000;lendario;fellow
1772.000000;f_dog_test_02;1.000000;lendario;fellow
1773.000000;f_dog_test_03;1.000000;lendario;fellow
1774.000000;F_toyhorse_001;1.000000;lendario;fellow
1775.000000;F_toyhorse_002;1.000000;lendario;fellow
1776.000000;F_toyhorse_003;1.000000;lendario;fellow
1777.000000;F_toyhorse_004;1.000000;lendario;fellow
1778.000000;F_skyship_001;1.000000;lendario;fellow
1779.000000;F_skyship_002;1.000000;lendario;fellow
1780.000000;f_ev_dog_019;1.000000;lendario;fellow
1781.000000;f_ev_dog_020;1.000000;lendario;fellow
1782.000000;f_dog_test_04;1.000000;lendario;fellow
1783.000000;F_EV_19xmas_001;1.000000;lendario;fellow
1784.000000;F_EV_19xmas_002;1.000000;lendario;fellow
1785.000000;F_EV_19xmas_003;1.000000;lendario;fellow
1786.000000;F_EV_19xmas_004;1.000000;lendario;fellow
1787.000000;F_EV_19xmas_005;1.000000;lendario;fellow
1788.000000;f_hamster_001;1.000000;lendario;fellow
1789.000000;f_hamster_002;1.000000;lendario;fellow
1790.000000;f_hamster_003;1.000000;lendario;fellow
1791.000000;f_hamster_004;1.000000;lendario;fellow
1792.000000;F_EV_20frog_001;1.000000;lendario;fellow
1793.000000;F_EV_skyship_001;1.000000;lendario;fellow
1794.000000;f_ev_hamster_001;1.000000;lendario;fellow
1795.000000;F_d88_WaterDra_001;1.000000;lendario;fellow
1796.000000;F_d88_WaterDra_002;1.000000;lendario;fellow
1797.000000;F_FR_frtest_001;1.000000;normal;fellow
1798.000000;F_FR_frtest_002;1.000000;elite;fellow
1799.000000;F_FR_frtest_003;1.000000;normal;fellow
1800.000000;F_EV_Wspiroon_001;1.000000;lendario;fellow
1801.000000;F_EV_Wspiroon_002;1.000000;lendario;fellow
1802.000000;F_EV_Bspiroon_001;1.000000;lendario;fellow
1803.000000;F_EV_Bspiroon_002;1.000000;lendario;fellow
1804.000000;f_hamster_005;1.000000;lendario;fellow
1805.000000;F_EV_Bspiroon_003;1.000000;lendario;fellow
1806.000000;F_EV_Bspiroon_004;1.000000;lendario;fellow
1807.000000;F_EV_Wspiroon_003;1.000000;lendario;fellow
1808.000000;F_EV_Wspiroon_004;1.000000;lendario;fellow
1809.000000;F_EV_Magi_001;1.000000;lendario;fellow
1810.000000;F_EV_Magi_002;1.000000;lendario;fellow
1811.000000;F_EV_UnLucky_001;1.000000;lendario;fellow
1812.000000;F_EV_WolfDoll_001;1.000000;heroic;fellow
1813.000000;F_EV_WolfDoll_002;1.000000;heroic;fellow
